;grid;on_wind;hydrogen_storage;Curtailment
4998;0.0;0.0;199.3;0.0
4999;1.13;0.0;199.81;0.0
5000;2.44;0.0;199.81;0.0
5001;3.52;0.0;199.81;0.0
5002;4.53;0.0;199.81;0.0
5003;4.65;0.0;199.81;0.0
5004;3.28;0.0;199.81;0.0
5005;1.49;0.0;199.81;0.0
5006;0.0;0.0;199.09;0.0
5007;0.0;0.0;196.89;0.0
5008;0.0;0.0;194.26;0.0
5009;0.0;0.0;192.34;0.0
5010;0.0;0.0;191.56;0.0
5011;0.0;0.0;194.8;0.0
5012;0.0;0.0;195.52;0.0
5013;0.0;0.0;197.28;0.0
5014;0.0;0.0;199.09;0.0
5015;0.0;0.0;200.25;0.0
5016;0.0;0.0;200.76;0.0
5017;0.0;0.0;199.94;0.0
5018;0.0;0.0;199.0;0.0
5019;0.0;0.0;199.0;0.0
5020;0.0;0.0;199.75;0.0
5021;0.0;0.0;196.45;0.0
5022;0.0;0.0;195.64;0.0
5023;0.0;0.0;196.83;0.0
5024;0.0;0.0;198.14;0.0
5025;0.65;0.0;199.81;0.0
5026;3.99;0.0;199.81;0.0
5027;6.56;0.0;199.81;0.0
5028;6.92;2.57;199.81;2.57
5029;6.92;4.6;199.81;4.6
5030;6.92;4.18;199.81;4.18
5031;5.13;0.0;199.81;0.0
5032;0.0;0.0;199.37;0.0
5033;0.0;0.0;196.04;0.0
5034;0.0;0.0;194.88;0.0
5035;6.92;11.16;189.72;11.16
5036;6.92;13.73;189.72;13.73
5037;6.92;15.58;189.72;15.58
5038;6.92;16.89;189.72;16.89
5039;6.92;17.01;189.72;17.01
5040;0.0;0.0;202.1;0.0
5041;0.0;0.0;202.14;0.0
5042;0.0;0.0;201.57;0.0
5043;0.0;0.0;201.95;0.0
5044;0.0;0.0;201.63;0.0
5045;0.0;0.0;197.58;0.0
5046;1.67;0.0;199.81;0.0
5047;5.67;0.0;199.81;0.0
5048;6.92;1.13;199.81;1.13
5049;6.92;2.57;199.81;2.57
5050;6.92;4.42;199.81;4.42
5051;6.92;7.58;199.81;7.58
5052;6.92;10.5;199.81;10.5
5053;6.92;11.22;199.81;11.22
5054;6.92;10.62;199.81;10.62
5055;6.92;8.06;199.81;8.06
5056;6.92;2.57;199.81;2.57
5057;2.98;0.0;199.81;0.0
5058;1.07;0.0;199.81;0.0
5059;1.37;0.0;203.14;0.0
5060;6.02;0.0;203.14;0.0
5061;6.02;0.0;203.14;0.0
5062;4.17;0.0;203.14;0.0
5063;3.4;0.0;203.14;0.0
5064;1.19;0.0;203.14;0.0
5065;0.0;0.0;203.05;0.0
5066;4.05;0.0;203.14;0.0
5067;5.61;0.0;203.14;0.0
5068;4.65;0.0;203.14;0.0
5069;5.84;0.0;199.81;0.0
5070;6.92;4.77;199.81;4.77
5071;6.92;11.22;199.81;11.22
5072;6.92;13.96;199.81;13.96
5073;6.92;15.16;199.81;15.16
5074;6.92;16.71;199.81;16.71
5075;6.92;17.78;199.81;17.78
5076;6.92;18.14;199.81;18.14
5077;6.92;18.32;199.81;18.32
5078;6.92;16.83;199.81;16.83
5079;6.92;12.23;199.81;12.23
5080;6.92;9.67;199.81;9.67
5081;6.92;6.62;199.81;6.62
5082;6.92;3.34;199.81;3.34
5083;6.92;1.67;203.14;1.67
5084;6.92;1.91;203.14;1.91
5085;6.92;6.92;203.14;6.92
5086;6.92;8.95;203.14;8.95
5087;6.92;4.95;203.14;4.95
5088;6.02;0.0;203.14;0.0
5089;0.77;0.0;203.14;0.0
5090;0.0;0.0;202.83;0.0
5091;0.0;0.0;201.54;0.0
5092;0.0;0.0;200.6;0.0
5093;0.0;0.0;196.51;0.0
5094;0.29;0.0;199.81;0.0
5095;6.92;0.42;199.81;0.42
5096;6.92;5.85;199.81;5.85
5097;6.92;9.67;199.81;9.67
5098;6.92;13.07;199.81;13.07
5099;6.92;15.82;199.81;15.82
5100;6.92;15.46;199.81;15.46
5101;6.92;13.37;199.81;13.37
5102;6.92;12.06;199.81;12.06
5103;6.92;9.67;199.81;9.67
5104;6.92;4.0;199.81;4.0
5105;6.92;1.73;199.81;1.73
5106;6.92;0.24;199.81;0.24
5107;4.05;0.0;203.14;0.0
5108;2.32;0.0;203.14;0.0
5109;2.68;0.0;203.14;0.0
5110;2.26;0.0;203.14;0.0
5111;1.61;0.0;203.14;0.0
5112;0.59;0.0;203.14;0.0
5113;2.38;0.0;203.14;0.0
5114;1.85;0.0;203.14;0.0
5115;0.0;0.0;202.92;0.0
5116;0.0;0.0;201.2;0.0
5117;0.0;0.0;195.54;0.0
5118;0.0;0.0;197.83;0.0
5119;0.0;0.0;199.21;0.0
5120;3.28;0.0;199.81;0.0
5121;6.92;1.97;199.81;1.97
5122;6.92;9.79;199.81;9.79
5123;6.92;14.92;199.81;14.92
5124;6.92;10.44;199.81;10.44
5125;6.92;3.34;199.81;3.34
5126;4.41;0.0;199.81;0.0
5127;2.56;0.0;199.81;0.0
5128;4.71;0.0;199.81;0.0
5129;5.13;0.0;199.81;0.0
5130;0.0;0.0;198.87;0.0
5131;0.0;0.0;200.16;0.0
5132;0.0;0.0;201.54;0.0
5133;2.08;0.0;203.14;0.0
5134;4.53;0.0;203.14;0.0
5135;6.92;3.76;203.14;3.76
5136;6.92;11.82;203.14;11.82
5137;6.92;11.04;203.14;11.04
5138;6.92;13.31;203.14;13.31
5139;6.92;16.23;203.14;16.23
5140;6.92;18.56;203.14;18.56
5141;6.92;19.22;199.81;19.22
5142;6.92;19.28;199.81;19.28
5143;6.92;21.01;199.81;21.01
5144;6.92;21.72;199.81;21.72
5145;6.92;21.96;199.81;21.96
5146;6.92;20.83;199.81;20.83
5147;6.92;18.02;199.81;18.02
5148;6.92;13.91;199.81;13.91
5149;6.92;10.21;199.81;10.21
5150;6.92;6.09;199.81;6.09
5151;6.92;3.58;199.81;3.58
5152;6.92;1.97;199.81;1.97
5153;6.92;1.43;199.81;1.43
5154;6.92;0.0;199.81;0.0
5155;3.81;0.0;203.14;0.0
5156;3.7;0.0;203.14;0.0
5157;4.11;0.0;203.14;0.0
5158;2.2;0.0;203.14;0.0
5159;0.59;0.0;203.14;0.0
5160;0.0;0.0;202.57;0.0
5161;0.0;0.0;202.01;0.0
5162;0.0;0.0;201.23;0.0
5163;0.0;0.0;200.16;0.0
5164;0.0;0.0;198.69;0.0
5165;0.0;0.0;193.79;0.0
5166;0.0;0.0;194.19;0.0
5167;0.0;0.0;194.23;0.0
5168;0.0;0.0;194.44;0.0
5169;0.0;0.0;194.6;0.0
5170;0.0;0.0;194.79;0.0
5171;0.0;0.0;195.07;0.0
5172;0.0;0.0;195.26;0.0
5173;0.0;0.0;195.1;0.0
5174;0.0;0.0;194.79;0.0
5175;0.0;0.0;194.48;0.0
5176;0.0;0.0;194.48;0.0
5177;0.0;0.0;194.1;0.0
5178;0.0;0.0;194.57;0.0
5179;0.0;0.0;199.44;0.0
5180;0.0;0.0;199.63;0.0
5181;0.0;0.0;197.9;0.0
5182;0.0;0.0;196.52;0.0
5183;0.0;0.0;196.3;0.0
5184;0.0;0.0;196.27;0.0
5185;0.0;0.0;194.45;0.0
5186;0.0;0.0;193.83;0.0
5187;0.0;0.0;193.7;0.0
5188;0.0;0.0;193.7;0.0
5189;0.0;0.0;190.24;0.0
5190;0.0;0.0;190.15;0.0
5191;0.0;0.0;190.49;0.0
5192;0.0;0.0;190.96;0.0
5193;0.0;0.0;191.22;0.0
5194;0.0;0.0;191.59;0.0
5195;0.0;0.0;191.9;0.0
5196;0.0;0.0;191.94;0.0
5197;0.0;0.0;191.78;0.0
5198;0.0;0.0;191.34;0.0
5199;0.0;0.0;190.81;0.0
5200;0.0;0.0;190.59;0.0
5201;0.0;0.0;191.06;0.0
5202;0.0;0.0;192.16;0.0
5203;6.92;7.76;189.72;7.76
5204;6.92;10.68;189.72;10.68
5205;6.92;10.09;189.72;10.09
5206;6.92;8.18;189.72;8.18
5207;6.92;6.45;189.72;6.45
5208;0.0;0.0;195.93;0.0
5209;0.0;0.0;195.49;0.0
5210;0.0;0.0;195.46;0.0
5211;0.0;0.0;195.68;0.0
5212;0.0;0.0;195.74;0.0
5213;0.0;0.0;191.34;0.0
5214;0.0;0.0;190.56;0.0
5215;0.0;0.0;190.21;0.0
5216;0.0;0.0;190.21;0.0
5217;0.0;0.0;190.34;0.0
5218;0.0;0.0;190.49;0.0
5219;0.0;0.0;191.0;0.0
5220;0.0;0.0;191.94;0.0
5221;0.0;0.0;193.07;0.0
5222;0.0;0.0;194.07;0.0
5223;0.0;0.0;194.82;0.0
5224;0.0;0.0;194.98;0.0
5225;0.0;0.0;195.54;0.0
5226;0.0;0.0;197.08;0.0
5227;0.0;0.0;202.07;0.0
5228;0.0;0.0;202.89;0.0
5229;0.95;0.0;203.14;0.0
5230;2.56;0.0;203.14;0.0
5231;4.71;0.0;203.14;0.0
5232;5.13;0.0;203.14;0.0
5233;4.95;0.0;203.14;0.0
5234;4.41;0.0;203.14;0.0
5235;3.99;0.0;203.14;0.0
5236;4.23;0.0;203.14;0.0
5237;4.89;0.0;199.81;0.0
5238;6.92;1.79;199.81;1.79
5239;6.92;9.85;199.81;9.85
5240;6.92;16.05;199.81;16.05
5241;6.92;20.83;199.81;20.83
5242;6.92;24.11;199.81;24.11
5243;6.92;25.9;199.81;25.9
5244;6.92;24.47;199.81;24.47
5245;6.92;22.38;199.81;22.38
5246;6.92;20.17;199.81;20.17
5247;6.92;16.83;199.81;16.83
5248;6.92;15.58;199.81;15.58
5249;6.92;13.43;199.81;13.43
5250;6.92;11.04;199.81;11.04
5251;6.92;8.71;203.14;8.71
5252;6.92;3.1;203.14;3.1
5253;6.92;0.18;203.14;0.18
5254;6.92;0.66;203.14;0.66
5255;6.92;1.73;203.14;1.73
5256;6.92;1.67;203.14;1.67
5257;6.92;0.24;203.14;0.24
5258;6.92;1.19;203.14;1.19
5259;6.92;3.58;203.14;3.58
5260;6.92;2.45;203.14;2.45
5261;6.02;0.0;199.81;0.0
5262;6.92;7.64;199.81;7.64
5263;6.92;14.68;199.81;14.68
5264;6.92;18.02;199.81;18.02
5265;6.92;20.53;199.81;20.53
5266;6.92;22.2;199.81;22.2
5267;6.92;22.92;199.81;22.92
5268;6.92;21.78;199.81;21.78
5269;6.92;18.02;199.81;18.02
5270;6.92;12.35;199.81;12.35
5271;6.92;9.25;199.81;9.25
5272;6.92;7.52;199.81;7.52
5273;6.92;6.15;199.81;6.15
5274;6.92;4.42;199.81;4.42
5275;6.92;0.6;203.14;0.6
5276;2.32;0.0;203.14;0.0
5277;1.19;0.0;203.14;0.0
5278;0.0;0.0;203.05;0.0
5279;0.0;0.0;201.98;0.0
5280;0.0;0.0;201.79;0.0
5281;0.0;0.0;201.23;0.0
5282;0.0;0.0;201.13;0.0
5283;0.0;0.0;201.32;0.0
5284;0.0;0.0;200.91;0.0
5285;0.0;0.0;195.1;0.0
5286;0.0;0.0;195.54;0.0
5287;0.0;0.0;197.08;0.0
5288;0.0;0.0;197.71;0.0
5289;0.0;0.0;197.83;0.0
5290;0.0;0.0;198.14;0.0
5291;0.0;0.0;198.71;0.0
5292;0.0;0.0;198.96;0.0
5293;0.0;0.0;198.87;0.0
5294;0.0;0.0;198.74;0.0
5295;0.0;0.0;198.21;0.0
5296;0.0;0.0;196.58;0.0
5297;0.0;0.0;194.82;0.0
5298;0.0;0.0;194.48;0.0
5299;0.0;0.0;197.9;0.0
5300;0.0;0.0;198.03;0.0
5301;0.0;0.0;197.84;0.0
5302;0.0;0.0;197.24;0.0
5303;0.0;0.0;196.52;0.0
5304;0.0;0.0;195.93;0.0
5305;0.0;0.0;195.61;0.0
5306;0.0;0.0;195.65;0.0
5307;0.0;0.0;195.71;0.0
5308;0.0;0.0;195.74;0.0
5309;0.0;0.0;191.56;0.0
5310;0.0;0.0;191.53;0.0
5311;0.0;0.0;191.59;0.0
5312;0.0;0.0;191.56;0.0
5313;0.0;0.0;191.59;0.0
5314;0.0;0.0;191.69;0.0
5315;0.0;0.0;191.81;0.0
5316;0.0;0.0;191.97;0.0
5317;0.0;0.0;192.31;0.0
5318;0.0;0.0;192.56;0.0
5319;0.0;0.0;192.47;0.0
5320;0.0;0.0;192.16;0.0
5321;0.0;0.0;191.56;0.0
5322;0.0;0.0;190.87;0.0
5323;0.0;0.0;193.67;0.0
5324;0.0;0.0;193.48;0.0
5325;0.0;0.0;193.58;0.0
5326;0.0;0.0;193.92;0.0
5327;0.0;0.0;194.67;0.0
5328;0.0;0.0;195.74;0.0
5329;0.0;0.0;196.84;0.0
5330;0.0;0.0;197.84;0.0
5331;0.0;0.0;198.69;0.0
5332;0.0;0.0;199.41;0.0
5333;0.0;0.0;194.48;0.0
5334;0.0;0.0;192.25;0.0
5335;0.0;0.0;192.0;0.0
5336;0.0;0.0;191.97;0.0
5337;0.0;0.0;192.0;0.0
5338;0.0;0.0;192.06;0.0
5339;0.0;0.0;192.25;0.0
5340;0.0;0.0;192.59;0.0
5341;0.0;0.0;193.03;0.0
5342;0.0;0.0;193.47;0.0
5343;0.0;0.0;193.6;0.0
5344;0.0;0.0;193.41;0.0
5345;0.0;0.0;192.88;0.0
5346;0.0;0.0;192.12;0.0
5347;0.0;0.0;195.27;0.0
5348;0.0;0.0;195.87;0.0
5349;0.0;0.0;196.96;0.0
5350;0.0;0.0;197.56;0.0
5351;0.0;0.0;197.12;0.0
5352;0.0;0.0;196.62;0.0
5353;0.0;0.0;196.46;0.0
5354;0.0;0.0;196.3;0.0
5355;0.0;0.0;195.8;0.0
5356;0.0;0.0;195.3;0.0
5357;0.0;0.0;191.22;0.0
5358;0.0;0.0;190.68;0.0
5359;0.0;0.0;190.9;0.0
5360;0.0;0.0;191.75;0.0
5361;0.0;0.0;193.38;0.0
5362;0.0;0.0;195.48;0.0
5363;0.0;0.0;197.33;0.0
5364;0.0;0.0;199.12;0.0
5365;1.19;0.0;199.81;0.0
5366;4.11;0.0;199.81;0.0
5367;6.92;0.12;199.81;0.12
5368;4.41;0.0;199.81;0.0
5369;0.47;0.0;199.81;0.0
5370;0.0;0.0;199.43;0.0
5371;6.92;17.78;189.72;17.78
5372;6.92;15.58;189.72;15.58
5373;6.92;12.77;189.72;12.77
5374;6.92;11.04;189.72;11.04
5375;6.92;10.38;189.72;10.38
5376;0.0;0.0;199.31;0.0
5377;0.0;0.0;200.47;0.0
5378;0.0;0.0;201.73;0.0
5379;0.0;0.0;202.57;0.0
5380;0.0;0.0;202.07;0.0
5381;0.0;0.0;195.54;0.0
5382;0.0;0.0;193.54;0.0
5383;0.0;0.0;195.35;0.0
5384;0.0;0.0;195.95;0.0
5385;0.0;0.0;195.95;0.0
5386;0.0;0.0;195.57;0.0
5387;0.0;0.0;194.91;0.0
5388;0.0;0.0;194.13;0.0
5389;0.0;0.0;193.28;0.0
5390;0.0;0.0;192.59;0.0
5391;0.0;0.0;192.56;0.0
5392;0.0;0.0;192.75;0.0
5393;0.0;0.0;192.66;0.0
5394;0.0;0.0;192.85;0.0
5395;0.0;0.0;196.4;0.0
5396;0.0;0.0;196.52;0.0
5397;0.0;0.0;196.4;0.0
5398;0.0;0.0;196.18;0.0
5399;0.0;0.0;195.87;0.0
5400;0.0;0.0;195.68;0.0
5401;0.0;0.0;195.52;0.0
5402;0.0;0.0;195.39;0.0
5403;0.0;0.0;195.18;0.0
5404;0.0;0.0;194.83;0.0
5405;0.0;0.0;190.87;0.0
5406;0.0;0.0;190.34;0.0
5407;0.0;0.0;190.27;0.0
5408;0.0;0.0;190.49;0.0
5409;0.0;0.0;190.59;0.0
5410;0.0;0.0;190.68;0.0
5411;0.0;0.0;191.06;0.0
5412;0.0;0.0;191.37;0.0
5413;0.0;0.0;191.34;0.0
5414;0.0;0.0;191.25;0.0
5415;0.0;0.0;191.06;0.0
5416;0.0;0.0;190.84;0.0
5417;0.0;0.0;190.65;0.0
5418;0.0;0.0;190.43;0.0
5419;0.0;0.0;193.8;0.0
5420;0.0;0.0;194.52;0.0
5421;0.0;0.0;196.71;0.0
5422;0.0;0.0;198.12;0.0
5423;0.0;0.0;198.44;0.0
5424;0.0;0.0;199.75;0.0
5425;0.0;0.0;199.72;0.0
5426;0.0;0.0;199.13;0.0
5427;0.0;0.0;199.38;0.0
5428;0.0;0.0;199.6;0.0
5429;0.0;0.0;195.54;0.0
5430;0.0;0.0;194.19;0.0
5431;0.0;0.0;193.79;0.0
5432;0.0;0.0;194.44;0.0
5433;0.0;0.0;195.07;0.0
5434;0.0;0.0;195.67;0.0
5435;0.0;0.0;195.73;0.0
5436;0.0;0.0;194.66;0.0
5437;0.0;0.0;193.72;0.0
5438;0.0;0.0;192.85;0.0
5439;0.0;0.0;192.28;0.0
5440;0.0;0.0;191.9;0.0
5441;0.0;0.0;191.72;0.0
5442;0.0;0.0;191.97;0.0
5443;0.0;0.0;196.15;0.0
5444;0.0;0.0;197.18;0.0
5445;0.0;0.0;197.53;0.0
5446;0.0;0.0;197.24;0.0
5447;0.0;0.0;196.84;0.0
5448;0.0;0.0;196.52;0.0
5449;0.0;0.0;196.37;0.0
5450;0.0;0.0;196.37;0.0
5451;0.0;0.0;196.65;0.0
5452;0.0;0.0;196.68;0.0
5453;0.0;0.0;192.28;0.0
5454;0.0;0.0;191.9;0.0
5455;0.0;0.0;191.81;0.0
5456;0.0;0.0;191.47;0.0
5457;0.0;0.0;191.15;0.0
5458;0.0;0.0;191.0;0.0
5459;0.0;0.0;191.09;0.0
5460;0.0;0.0;191.47;0.0
5461;0.0;0.0;192.12;0.0
5462;0.0;0.0;193.25;0.0
5463;0.0;0.0;194.54;0.0
5464;0.0;0.0;195.32;0.0
5465;0.0;0.0;195.95;0.0
5466;0.0;0.0;197.49;0.0
5467;0.0;0.0;202.1;0.0
5468;0.0;0.0;202.57;0.0
5469;0.0;0.0;200.98;0.0
5470;0.0;0.0;200.91;0.0
5471;0.0;0.0;200.63;0.0
5472;0.0;0.0;201.35;0.0
5473;0.0;0.0;201.54;0.0
5474;0.0;0.0;202.07;0.0
5475;0.0;0.0;201.73;0.0
5476;0.0;0.0;200.57;0.0
5477;0.0;0.0;196.2;0.0
5478;0.0;0.0;195.98;0.0
5479;0.0;0.0;196.61;0.0
5480;0.0;0.0;196.67;0.0
5481;0.0;0.0;196.45;0.0
5482;0.0;0.0;196.29;0.0
5483;0.0;0.0;195.98;0.0
5484;0.0;0.0;195.64;0.0
5485;0.0;0.0;195.26;0.0
5486;0.0;0.0;194.88;0.0
5487;0.0;0.0;194.35;0.0
5488;0.0;0.0;194.19;0.0
5489;0.0;0.0;193.91;0.0
5490;0.0;0.0;193.91;0.0
5491;0.0;0.0;197.81;0.0
5492;0.0;0.0;197.78;0.0
5493;0.0;0.0;197.46;0.0
5494;0.0;0.0;197.03;0.0
5495;0.0;0.0;196.49;0.0
5496;0.0;0.0;196.02;0.0
5497;0.0;0.0;195.77;0.0
5498;0.0;0.0;195.74;0.0
5499;0.0;0.0;196.02;0.0
5500;0.0;0.0;196.37;0.0
5501;0.0;0.0;192.03;0.0
5502;0.0;0.0;191.18;0.0
5503;0.0;0.0;191.53;0.0
5504;0.0;0.0;191.75;0.0
5505;0.0;0.0;192.06;0.0
5506;0.0;0.0;192.41;0.0
5507;0.0;0.0;192.59;0.0
5508;0.0;0.0;192.56;0.0
5509;0.0;0.0;192.53;0.0
5510;0.0;0.0;192.5;0.0
5511;0.0;0.0;192.5;0.0
5512;0.0;0.0;192.78;0.0
5513;0.0;0.0;194.04;0.0
5514;0.0;0.0;196.92;0.0
5515;0.0;0.0;203.14;0.0
5516;2.14;0.0;203.14;0.0
5517;1.43;0.0;203.14;0.0
5518;0.0;0.0;202.79;0.0
5519;0.0;0.0;201.82;0.0
5520;0.0;0.0;201.88;0.0
5521;0.0;0.0;201.88;0.0
5522;0.0;0.0;201.63;0.0
5523;0.0;0.0;201.51;0.0
5524;0.0;0.0;201.1;0.0
5525;0.0;0.0;195.76;0.0
5526;0.0;0.0;194.19;0.0
5527;0.0;0.0;193.63;0.0
5528;0.0;0.0;194.44;0.0
5529;0.0;0.0;194.91;0.0
5530;0.0;0.0;194.79;0.0
5531;0.0;0.0;194.48;0.0
5532;0.0;0.0;194.38;0.0
5533;0.0;0.0;194.51;0.0
5534;0.0;0.0;195.07;0.0
5535;0.0;0.0;195.35;0.0
5536;0.0;0.0;195.42;0.0
5537;0.0;0.0;194.73;0.0
5538;0.0;0.0;195.23;0.0
5539;6.92;11.52;189.72;11.52
5540;6.92;11.52;189.72;11.52
5541;6.92;10.56;189.72;10.56
5542;6.92;8.89;189.72;8.89
5543;6.92;6.68;189.72;6.68
5544;0.0;0.0;195.77;0.0
5545;0.0;0.0;194.77;0.0
5546;0.0;0.0;194.05;0.0
5547;0.0;0.0;193.64;0.0
5548;0.0;0.0;193.51;0.0
5549;0.0;0.0;190.15;0.0
5550;0.0;0.0;190.18;0.0
5551;0.0;0.0;190.49;0.0
5552;0.0;0.0;190.93;0.0
5553;0.0;0.0;191.31;0.0
5554;0.0;0.0;191.72;0.0
5555;0.0;0.0;192.16;0.0
5556;0.0;0.0;192.59;0.0
5557;0.0;0.0;192.85;0.0
5558;0.0;0.0;192.85;0.0
5559;0.0;0.0;192.85;0.0
5560;0.0;0.0;193.0;0.0
5561;0.0;0.0;193.54;0.0
5562;0.0;0.0;194.48;0.0
5563;0.0;0.0;197.87;0.0
5564;0.0;0.0;197.24;0.0
5565;0.0;0.0;196.27;0.0
5566;0.0;0.0;195.33;0.0
5567;0.0;0.0;194.64;0.0
5568;0.0;0.0;194.14;0.0
5569;0.0;0.0;193.8;0.0
5570;0.0;0.0;193.64;0.0
5571;0.0;0.0;193.64;0.0
5572;0.0;0.0;193.8;0.0
5573;0.0;0.0;190.49;0.0
5574;0.0;0.0;190.4;0.0
5575;0.0;0.0;190.59;0.0
5576;0.0;0.0;190.4;0.0
5577;0.0;0.0;190.31;0.0
5578;0.0;0.0;190.46;0.0
5579;0.0;0.0;190.71;0.0
5580;0.0;0.0;190.87;0.0
5581;0.0;0.0;190.9;0.0
5582;0.0;0.0;190.81;0.0
5583;0.0;0.0;190.65;0.0
5584;0.0;0.0;190.56;0.0
5585;0.0;0.0;190.53;0.0
5586;0.0;0.0;190.74;0.0
5587;0.0;0.0;194.55;0.0
5588;0.0;0.0;195.3;0.0
5589;0.0;0.0;196.05;0.0
5590;0.0;0.0;196.24;0.0
5591;0.0;0.0;195.87;0.0
5592;0.0;0.0;195.18;0.0
5593;0.0;0.0;194.49;0.0
5594;0.0;0.0;194.05;0.0
5595;0.0;0.0;193.83;0.0
5596;0.0;0.0;193.95;0.0
5597;0.0;0.0;190.84;0.0
5598;0.0;0.0;190.84;0.0
5599;0.0;0.0;190.84;0.0
5600;0.0;0.0;191.59;0.0
5601;0.0;0.0;192.25;0.0
5602;0.0;0.0;192.56;0.0
5603;0.0;0.0;192.78;0.0
5604;0.0;0.0;193.0;0.0
5605;0.0;0.0;193.13;0.0
5606;0.0;0.0;193.0;0.0
5607;0.0;0.0;192.94;0.0
5608;0.0;0.0;192.91;0.0
5609;0.0;0.0;192.94;0.0
5610;0.0;0.0;193.44;0.0
5611;0.0;0.0;197.28;0.0
5612;0.0;0.0;197.81;0.0
5613;0.0;0.0;197.97;0.0
5614;0.0;0.0;197.5;0.0
5615;0.0;0.0;196.71;0.0
5616;0.0;0.0;195.87;0.0
5617;0.0;0.0;195.27;0.0
5618;0.0;0.0;194.96;0.0
5619;0.0;0.0;194.7;0.0
5620;0.0;0.0;194.7;0.0
5621;0.0;0.0;191.15;0.0
5622;0.0;0.0;191.09;0.0
5623;0.0;0.0;191.69;0.0
5624;0.0;0.0;191.94;0.0
5625;0.0;0.0;191.97;0.0
5626;0.0;0.0;191.94;0.0
5627;0.0;0.0;192.03;0.0
5628;0.0;0.0;192.16;0.0
5629;0.0;0.0;192.44;0.0
5630;0.0;0.0;192.72;0.0
5631;0.0;0.0;192.81;0.0
5632;0.0;0.0;192.5;0.0
5633;0.0;0.0;191.87;0.0
5634;0.0;0.0;191.31;0.0
5635;0.0;0.0;194.17;0.0
5636;0.0;0.0;193.92;0.0
5637;0.0;0.0;193.83;0.0
5638;0.0;0.0;193.7;0.0
5639;0.0;0.0;193.64;0.0
5640;0.0;0.0;193.58;0.0
5641;0.0;0.0;193.61;0.0
5642;0.0;0.0;193.7;0.0
5643;0.0;0.0;193.98;0.0
5644;0.0;0.0;194.14;0.0
5645;0.0;0.0;190.81;0.0
5646;0.0;0.0;190.71;0.0
5647;0.0;0.0;190.68;0.0
5648;0.0;0.0;190.87;0.0
5649;0.0;0.0;190.96;0.0
5650;0.0;0.0;191.12;0.0
5651;0.0;0.0;191.22;0.0
5652;0.0;0.0;191.15;0.0
5653;0.0;0.0;191.31;0.0
5654;0.0;0.0;191.59;0.0
5655;0.0;0.0;191.87;0.0
5656;0.0;0.0;192.09;0.0
5657;0.0;0.0;190.65;0.0
5658;0.0;0.0;190.09;0.0
5659;0.0;0.0;193.95;0.0
5660;0.0;0.0;197.09;0.0
5661;0.0;0.0;198.59;0.0
5662;0.0;0.0;199.06;0.0
5663;0.0;0.0;199.66;0.0
5664;0.0;0.0;200.19;0.0
5665;0.0;0.0;200.29;0.0
5666;0.0;0.0;200.25;0.0
5667;0.0;0.0;199.85;0.0
5668;0.0;0.0;199.41;0.0
5669;0.0;0.0;194.48;0.0
5670;0.0;0.0;193.32;0.0
5671;0.0;0.0;192.41;0.0
5672;0.0;0.0;191.37;0.0
5673;0.0;0.0;191.25;0.0
5674;0.0;0.0;192.56;0.0
5675;0.0;0.0;194.54;0.0
5676;0.0;0.0;195.79;0.0
5677;0.0;0.0;195.7;0.0
5678;0.0;0.0;194.98;0.0
5679;0.0;0.0;194.79;0.0
5680;0.0;0.0;194.32;0.0
5681;0.0;0.0;195.1;0.0
5682;0.0;0.0;196.86;0.0
5683;0.0;0.0;201.26;0.0
5684;0.0;0.0;201.13;0.0
5685;0.0;0.0;202.07;0.0
5686;0.41;0.0;203.14;0.0
5687;0.0;0.0;202.14;0.0
5688;0.0;0.0;201.95;0.0
5689;0.0;0.0;202.57;0.0
5690;0.0;0.0;202.26;0.0
5691;0.0;0.0;201.16;0.0
5692;0.0;0.0;201.35;0.0
5693;0.0;0.0;197.24;0.0
5694;0.0;0.0;199.68;0.0
5695;5.67;0.0;199.81;0.0
5696;6.92;3.16;199.81;3.16
5697;6.92;3.16;199.81;3.16
5698;6.92;0.95;199.81;0.95
5699;4.47;0.0;199.81;0.0
5700;0.65;0.0;199.81;0.0
5701;0.0;0.0;198.3;0.0
5702;0.0;0.0;196.92;0.0
5703;0.0;0.0;195.89;0.0
5704;0.0;0.0;194.6;0.0
5705;0.0;0.0;193.19;0.0
5706;0.0;0.0;192.81;0.0
5707;6.92;5.55;189.72;5.55
5708;6.92;6.68;189.72;6.68
5709;6.92;8.12;189.72;8.12
5710;6.92;7.88;189.72;7.88
5711;6.92;8.06;189.72;8.06
5712;0.0;0.0;198.22;0.0
5713;0.0;0.0;198.19;0.0
5714;0.0;0.0;197.5;0.0
5715;0.0;0.0;197.81;0.0
5716;0.0;0.0;197.06;0.0
5717;0.0;0.0;192.94;0.0
5718;0.0;0.0;191.25;0.0
5719;0.0;0.0;190.96;0.0
5720;0.0;0.0;191.65;0.0
5721;0.0;0.0;192.31;0.0
5722;0.0;0.0;193.13;0.0
5723;0.0;0.0;194.32;0.0
5724;0.0;0.0;195.79;0.0
5725;0.0;0.0;196.01;0.0
5726;0.0;0.0;196.04;0.0
5727;0.0;0.0;196.39;0.0
5728;0.0;0.0;196.01;0.0
5729;0.0;0.0;196.73;0.0
5730;0.0;0.0;198.68;0.0
5731;0.0;0.0;202.89;0.0
5732;0.0;0.0;202.95;0.0
