;on_wind;battery storage;hydrogen_storage;Curtailment
5325;0.0;29.12;509.56;0.0
5326;0.0;30.03;509.56;0.0
5327;0.0;31.99;509.56;0.0
5328;0.0;33.85;510.05;0.0
5329;0.0;33.85;511.55;0.0
5330;0.0;33.85;512.93;0.0
5331;0.0;33.85;514.09;0.0
5332;0.0;33.85;515.08;0.0
5333;0.0;33.85;509.56;0.0
5334;0.0;33.85;506.5;0.0
5335;0.0;33.72;506.22;0.0
5336;0.0;33.63;506.22;0.0
5337;0.0;19.99;513.44;0.0
5338;0.0;33.85;506.24;0.0
5339;0.0;33.85;506.5;0.0
5340;0.0;33.85;506.97;0.0
5341;0.0;22.69;513.44;0.0
5342;0.0;33.85;508.18;0.0
5343;0.0;32.49;509.06;0.0
5344;0.0;33.85;508.09;0.0
5345;0.0;22.28;513.44;0.0
5346;0.0;33.85;506.32;0.0
5347;0.0;33.55;509.56;0.0
5348;0.0;33.85;510.22;0.0
5349;0.0;33.85;511.73;0.0
5350;0.0;33.85;512.54;0.0
5351;0.0;33.85;511.94;0.0
5352;0.0;33.85;511.25;0.0
5353;0.0;33.85;511.04;0.0
5354;0.0;28.87;513.44;0.0
5355;0.0;33.85;510.13;0.0
5356;0.0;26.25;513.44;0.0
5357;0.0;31.67;506.22;0.0
5358;0.0;30.27;506.22;0.0
5359;0.0;17.12;513.44;0.0
5360;0.0;33.06;506.22;0.0
5361;0.0;33.85;508.05;0.0
5362;0.0;33.85;510.93;0.0
5363;0.0;33.85;513.47;0.0
5364;0.0;33.85;515.93;0.0
5365;0.0;37.21;515.97;0.0
5366;0.0;41.23;515.97;0.0
5367;0.0;45.25;515.97;0.0
5368;0.0;41.64;515.97;0.0
5369;0.0;36.23;515.97;0.0
5370;0.0;34.59;515.97;0.0
5371;0.0;58.28;506.77;0.0
5372;0.0;55.25;506.77;0.0
5373;0.0;51.4;506.77;0.0
5374;0.0;49.02;506.77;0.0
5375;0.0;48.12;506.77;0.0
5376;0.0;33.85;514.96;0.0
5377;0.0;33.85;516.55;0.0
5378;0.0;33.85;518.27;0.0
5379;0.0;34.1;519.31;0.0
5380;0.0;33.85;518.75;0.0
5381;0.0;33.85;511.02;0.0
5382;0.0;33.85;508.26;0.0
5383;0.0;33.85;510.76;0.0
5384;0.0;33.85;511.58;0.0
5385;0.0;33.85;511.58;0.0
5386;0.0;33.85;511.06;0.0
5387;0.0;33.85;510.16;0.0
5388;0.0;33.85;509.08;0.0
5389;0.0;33.85;507.92;0.0
5390;0.0;33.85;506.97;0.0
5391;0.0;33.85;506.93;0.0
5392;0.0;33.85;507.19;0.0
5393;0.0;33.85;507.06;0.0
5394;0.0;33.85;507.32;0.0
5395;0.0;33.85;510.95;0.0
5396;0.0;33.85;511.12;0.0
5397;0.0;33.85;510.95;0.0
5398;0.0;33.85;510.65;0.0
5399;0.0;33.85;510.22;0.0
5400;0.0;33.85;509.96;0.0
5401;0.0;33.85;509.74;0.0
5402;0.0;33.85;509.57;0.0
5403;0.0;33.31;509.56;0.0
5404;0.0;32.4;509.56;0.0
5405;0.0;30.76;506.22;0.0
5406;0.0;29.37;506.22;0.0
5407;0.0;29.21;506.22;0.0
5408;0.0;29.78;506.22;0.0
5409;0.0;30.03;506.22;0.0
5410;0.0;30.27;506.22;0.0
5411;0.0;31.26;506.22;0.0
5412;0.0;32.08;506.22;0.0
5413;0.0;31.99;506.22;0.0
5414;0.0;31.75;506.22;0.0
5415;0.0;31.26;506.22;0.0
5416;0.0;30.68;506.22;0.0
5417;0.0;30.19;506.22;0.0
5418;0.0;29.62;506.22;0.0
5419;0.0;29.7;509.56;0.0
5420;0.0;31.58;509.56;0.0
5421;0.0;33.85;511.38;0.0
5422;0.0;33.85;513.32;0.0
5423;0.0;33.85;513.75;0.0
5424;0.0;33.85;515.56;0.0
5425;0.0;33.85;515.52;0.0
5426;0.0;33.85;514.7;0.0
5427;0.0;33.85;515.04;0.0
5428;0.0;33.85;515.34;0.0
5429;0.0;33.85;511.02;0.0
5430;0.0;33.85;509.17;0.0
5431;0.0;33.85;508.61;0.0
5432;0.0;33.85;509.51;0.0
5433;0.0;33.85;510.37;0.0
5434;0.0;33.85;511.19;0.0
5435;0.0;33.85;511.28;0.0
5436;0.0;33.85;509.81;0.0
5437;0.0;33.85;508.52;0.0
5438;0.0;33.85;507.32;0.0
5439;0.0;33.85;506.54;0.0
5440;0.0;33.47;506.22;0.0
5441;0.0;32.98;506.22;0.0
5442;0.0;33.63;506.22;0.0
5443;0.0;33.85;510.61;0.0
5444;0.0;33.85;512.03;0.0
5445;0.0;33.85;512.5;0.0
5446;0.0;33.85;512.11;0.0
5447;0.0;33.85;511.55;0.0
5448;0.0;33.85;511.12;0.0
5449;0.0;33.85;510.91;0.0
5450;0.0;33.85;510.91;0.0
5451;0.0;33.85;511.29;0.0
5452;0.0;33.85;511.34;0.0
5453;0.0;33.85;506.54;0.0
5454;0.0;33.47;506.22;0.0
5455;0.0;33.22;506.22;0.0
5456;0.0;32.32;506.22;0.0
5457;0.0;31.5;506.22;0.0
5458;0.0;31.09;506.22;0.0
5459;0.0;31.34;506.22;0.0
5460;0.0;32.32;506.22;0.0
5461;0.0;33.85;506.32;0.0
5462;0.0;33.85;507.88;0.0
5463;0.0;33.85;509.64;0.0
5464;0.0;33.85;510.72;0.0
5465;0.0;33.85;511.58;0.0
5466;0.0;33.85;513.69;0.0
5467;0.0;33.85;518.79;0.0
5468;0.0;34.1;519.31;0.0
5469;0.0;33.85;517.24;0.0
5470;0.0;33.85;517.15;0.0
5471;0.0;33.85;516.76;0.0
5472;0.0;33.85;517.76;0.0
5473;0.0;33.85;518.01;0.0
5474;0.0;33.85;518.75;0.0
5475;0.0;33.85;518.27;0.0
5476;0.0;33.85;516.68;0.0
5477;0.0;33.85;511.92;0.0
5478;0.0;33.85;511.62;0.0
5479;0.0;33.85;512.48;0.0
5480;0.0;33.85;512.57;0.0
5481;0.0;33.85;512.27;0.0
5482;0.0;33.85;512.05;0.0
5483;0.0;33.85;511.62;0.0
5484;0.0;33.85;511.15;0.0
5485;0.0;33.85;510.63;0.0
5486;0.0;33.85;510.12;0.0
5487;0.0;33.85;509.38;0.0
5488;0.0;33.85;509.17;0.0
5489;0.0;33.85;508.78;0.0
5490;0.0;33.85;508.78;0.0
5491;0.0;33.85;512.89;0.0
5492;0.0;33.85;512.85;0.0
5493;0.0;33.85;512.41;0.0
5494;0.0;33.85;511.81;0.0
5495;0.0;33.85;511.08;0.0
5496;0.0;33.85;510.43;0.0
5497;0.0;33.85;510.09;0.0
5498;0.0;33.85;510.05;0.0
5499;0.0;33.85;510.43;0.0
5500;0.0;33.85;510.91;0.0
5501;0.0;33.8;506.22;0.0
5502;0.0;31.58;506.22;0.0
5503;0.0;32.49;506.22;0.0
5504;0.0;33.06;506.22;0.0
5505;0.0;33.85;506.24;0.0
5506;0.0;33.85;506.71;0.0
5507;0.0;33.85;506.97;0.0
5508;0.0;33.85;506.93;0.0
5509;0.0;33.85;506.88;0.0
5510;0.0;33.85;506.84;0.0
5511;0.0;33.85;506.84;0.0
5512;0.0;33.85;507.23;0.0
5513;0.0;33.85;508.95;0.0
5514;0.0;33.85;512.91;0.0
5515;0.0;35.57;519.31;0.0
5516;0.0;38.53;519.31;0.0
5517;0.0;37.54;519.31;0.0
5518;0.0;34.67;519.31;0.0
5519;0.0;33.85;518.4;0.0
5520;0.0;33.85;518.49;0.0
5521;0.0;33.85;518.49;0.0
5522;0.0;33.85;518.14;0.0
5523;0.0;33.85;517.97;0.0
5524;0.0;33.85;517.41;0.0
5525;0.0;33.85;511.32;0.0
5526;0.0;33.85;509.17;0.0
5527;0.0;33.85;508.39;0.0
5528;0.0;33.85;509.51;0.0
5529;0.0;33.85;510.16;0.0
5530;0.0;33.85;509.99;0.0
5531;0.0;33.85;509.56;0.0
5532;0.0;26.91;513.07;0.0
5533;0.0;33.85;509.6;0.0
5534;0.0;33.85;510.37;0.0
5535;0.0;33.85;510.76;0.0
5536;0.0;33.85;510.85;0.0
5537;0.0;33.85;509.9;0.0
5538;0.0;33.85;510.59;0.0
5539;0.0;49.68;506.77;0.0
5540;0.0;49.68;506.77;0.0
5541;0.0;48.36;506.77;0.0
5542;0.0;46.07;506.77;0.0
5543;0.0;43.03;506.77;0.0
5544;0.0;33.85;510.09;0.0
5545;0.0;32.24;509.56;0.0
5546;0.0;30.35;509.56;0.0
5547;0.0;29.29;509.56;0.0
5548;0.0;28.96;509.56;0.0
5549;0.0;28.88;506.22;0.0
5550;0.0;28.96;506.22;0.0
5551;0.0;29.78;506.22;0.0
5552;0.0;30.93;506.22;0.0
5553;0.0;31.91;506.22;0.0
5554;0.0;32.98;506.22;0.0
5555;0.0;34.13;506.22;0.0
5556;0.0;35.27;506.22;0.0
5557;0.0;35.85;506.27;0.0
5558;0.0;35.93;506.22;0.0
5559;0.0;35.93;506.22;0.0
5560;0.0;36.34;506.22;0.0
5561;0.0;37.73;506.22;0.0
5562;0.0;40.19;506.22;0.0
5563;0.0;40.36;509.56;0.0
5564;0.0;38.72;509.56;0.0
5565;0.0;36.18;509.56;0.0
5566;0.0;33.72;509.56;0.0
5567;0.0;31.91;509.56;0.0
5568;0.0;30.6;509.56;0.0
5569;0.0;29.7;509.56;0.0
5570;0.0;29.29;509.56;0.0
5571;0.0;29.29;509.56;0.0
5572;0.0;29.7;509.56;0.0
5573;0.0;29.78;506.22;0.0
5574;0.0;29.53;506.22;0.0
5575;0.0;30.03;506.22;0.0
5576;0.0;29.53;506.22;0.0
5577;0.0;29.29;506.22;0.0
5578;0.0;29.7;506.22;0.0
5579;0.0;30.35;506.22;0.0
5580;0.0;30.76;506.22;0.0
5581;0.0;30.85;506.22;0.0
5582;0.0;30.6;506.22;0.0
5583;0.0;30.19;506.22;0.0
5584;0.0;29.94;506.22;0.0
5585;0.0;29.86;506.22;0.0
5586;0.0;30.44;506.22;0.0
5587;0.0;31.67;509.56;0.0
5588;0.0;33.63;509.56;0.0
5589;0.0;35.6;509.56;0.0
5590;0.0;36.09;509.56;0.0
5591;0.0;35.11;509.56;0.0
5592;0.0;33.31;509.56;0.0
5593;0.0;31.5;509.56;0.0
5594;0.0;30.35;509.56;0.0
5595;0.0;29.78;509.56;0.0
5596;0.0;30.11;509.56;0.0
5597;0.0;30.68;506.22;0.0
5598;0.0;30.68;506.22;0.0
5599;0.0;30.68;506.22;0.0
5600;0.0;32.65;506.22;0.0
5601;0.0;34.37;506.22;0.0
5602;0.0;35.19;506.22;0.0
5603;0.0;35.77;506.22;0.0
5604;0.0;36.34;506.22;0.0
5605;0.0;36.67;506.22;0.0
5606;0.0;36.34;506.22;0.0
5607;0.0;36.18;506.22;0.0
5608;0.0;36.09;506.22;0.0
5609;0.0;36.18;506.22;0.0
5610;0.0;37.49;506.22;0.0
5611;0.0;38.8;509.56;0.0
5612;0.0;40.19;509.56;0.0
5613;0.0;40.6;509.56;0.0
5614;0.0;39.37;509.56;0.0
5615;0.0;37.32;509.56;0.0
5616;0.0;35.11;509.56;0.0
5617;0.0;33.55;509.56;0.0
5618;0.0;32.73;509.56;0.0
5619;0.0;32.08;509.56;0.0
5620;0.0;32.08;509.56;0.0
5621;0.0;31.5;506.22;0.0
5622;0.0;31.34;506.22;0.0
5623;0.0;32.9;506.22;0.0
5624;0.0;33.55;506.22;0.0
5625;0.0;33.63;506.22;0.0
5626;0.0;33.55;506.22;0.0
5627;0.0;33.8;506.22;0.0
5628;0.0;34.13;506.22;0.0
5629;0.0;34.86;506.22;0.0
5630;0.0;35.6;506.22;0.0
5631;0.0;35.85;506.22;0.0
5632;0.0;35.03;506.22;0.0
5633;0.0;33.39;506.22;0.0
5634;0.0;31.91;506.22;0.0
5635;0.0;30.68;509.56;0.0
5636;0.0;30.03;509.56;0.0
5637;0.0;29.78;509.56;0.0
5638;0.0;29.45;509.56;0.0
5639;0.0;29.29;509.56;0.0
5640;0.0;29.12;509.56;0.0
5641;0.0;29.21;509.56;0.0
5642;0.0;29.45;509.56;0.0
5643;0.0;30.19;509.56;0.0
5644;0.0;30.6;509.56;0.0
5645;0.0;30.6;506.22;0.0
5646;0.0;30.35;506.22;0.0
5647;0.0;30.27;506.22;0.0
5648;0.0;30.76;506.22;0.0
5649;0.0;31.01;506.22;0.0
5650;0.0;31.42;506.22;0.0
5651;0.0;31.67;506.22;0.0
5652;0.0;31.5;506.22;0.0
5653;0.0;31.91;506.22;0.0
5654;0.0;32.65;506.22;0.0
5655;0.0;33.39;506.22;0.0
5656;0.0;33.96;506.22;0.0
5657;0.0;30.19;506.22;0.0
5658;0.0;28.71;506.22;0.0
5659;0.0;30.11;509.56;0.0
5660;0.0;33.85;511.9;0.0
5661;0.0;33.85;513.97;0.0
5662;0.0;33.85;514.61;0.0
5663;0.0;33.85;515.43;0.0
5664;0.0;33.85;516.16;0.0
5665;0.0;33.85;516.29;0.0
5666;0.0;33.85;516.25;0.0
5667;0.0;34.6;515.3;0.0
5668;0.0;36.99;513.44;0.0
5669;0.0;33.85;509.56;0.0
5670;0.0;33.85;507.96;0.0
5671;0.0;33.85;506.71;0.0
5672;0.0;32.08;506.22;0.0
5673;0.0;31.75;506.22;0.0
5674;0.0;33.85;506.93;0.0
5675;0.0;33.85;509.64;0.0
5676;0.0;33.85;511.36;0.0
5677;0.0;33.85;511.24;0.0
5678;0.0;33.85;510.24;0.0
5679;0.0;33.85;509.99;0.0
5680;0.0;33.85;509.34;0.0
5681;0.0;33.85;510.42;0.0
5682;0.0;33.85;512.83;0.0
5683;0.0;33.85;517.63;0.0
5684;0.0;33.85;517.45;0.0
5685;0.0;33.85;518.75;0.0
5686;0.0;36.15;519.31;0.0
5687;0.0;33.85;518.83;0.0
5688;0.0;33.85;518.57;0.0
5689;0.0;34.1;519.31;0.0
5690;0.0;33.85;519.0;0.0
5691;0.0;33.85;517.5;0.0
5692;0.0;33.85;517.76;0.0
5693;0.0;33.85;513.35;0.0
5694;0.0;35.25;515.97;0.0
5695;0.0;43.36;515.97;0.0
5696;0.0;49.43;515.97;0.0
5697;0.0;49.43;515.97;0.0
5698;0.0;46.4;515.97;0.0
5699;0.0;41.72;515.97;0.0
5700;0.0;36.48;515.97;0.0
5701;0.0;33.85;514.81;0.0
5702;0.0;33.85;512.91;0.0
5703;0.0;33.85;511.49;0.0
5704;0.0;33.85;509.73;0.0
5705;0.0;33.85;507.79;0.0
5706;0.0;33.85;507.27;0.0
5707;0.0;41.48;506.77;0.0
5708;0.0;43.03;506.77;0.0
5709;0.0;45.0;506.77;0.0
5710;0.0;44.67;506.77;0.0
5711;0.0;44.92;506.77;0.0
5712;0.0;33.85;513.45;0.0
5713;0.0;33.85;513.41;0.0
5714;0.0;33.85;512.46;0.0
5715;0.0;33.85;512.89;0.0
5716;0.0;33.85;511.85;0.0
5717;0.0;33.85;507.44;0.0
5718;0.0;31.75;506.22;0.0
5719;0.0;31.01;506.22;0.0
5720;0.0;32.81;506.22;0.0
5721;0.0;33.85;506.58;0.0
5722;0.0;33.85;507.7;0.0
5723;0.0;33.85;509.34;0.0
5724;0.0;33.85;511.36;0.0
5725;0.0;33.85;511.67;0.0
5726;0.0;33.85;511.71;0.0
5727;0.0;33.85;512.18;0.0
5728;0.0;33.85;511.67;0.0
5729;0.0;33.85;512.66;0.0
5730;0.0;33.85;515.33;0.0
5731;0.0;34.92;519.31;0.0
5732;0.0;35.08;519.31;0.0
5733;0.0;35.25;519.31;0.0
5734;0.0;35.08;519.31;0.0
5735;0.0;35.49;519.31;0.0
5736;0.0;35.98;519.31;0.0
5737;0.0;35.0;519.31;0.0
5738;0.0;33.85;518.88;0.0
5739;0.0;33.85;518.88;0.0
5740;0.0;33.85;518.4;0.0
5741;0.0;33.85;512.35;0.0
5742;0.0;33.85;509.56;0.0
5743;0.0;33.85;509.43;0.0
5744;0.0;33.85;509.25;0.0
5745;0.0;33.85;508.52;0.0
5746;0.0;33.85;507.53;0.0
5747;0.0;33.85;506.76;0.0
5748;0.0;33.85;506.32;0.0
5749;0.0;33.85;506.24;0.0
5750;0.0;33.72;506.22;0.0
5751;0.0;33.31;506.22;0.0
5752;0.0;33.55;506.22;0.0
5753;0.0;33.85;506.76;0.0
5754;0.0;33.85;508.0;0.0
5755;0.0;33.85;512.63;0.0
5756;0.0;33.85;513.32;0.0
5757;0.0;33.85;513.53;0.0
5758;0.0;33.85;512.97;0.0
5759;0.0;33.85;511.9;0.0
5760;0.0;33.85;511.94;0.0
5761;0.0;33.85;510.78;0.0
5762;0.0;33.85;510.26;0.0
5763;0.0;33.55;509.56;0.0
5764;0.0;32.98;509.56;0.0
5765;0.0;31.91;506.22;0.0
5766;0.0;30.44;506.22;0.0
5767;0.0;30.44;506.22;0.0
5768;0.0;30.85;506.22;0.0
5769;0.0;30.76;506.22;0.0
5770;0.0;30.6;506.22;0.0
5771;0.0;30.93;506.22;0.0
5772;0.0;31.42;506.22;0.0
5773;0.0;31.99;506.22;0.0
5774;0.0;32.24;506.22;0.0
5775;0.0;31.91;506.22;0.0
5776;0.0;31.5;506.22;0.0
5777;0.0;31.09;506.22;0.0
5778;0.0;30.19;506.22;0.0
5779;0.0;29.53;509.56;0.0
5780;0.0;29.62;509.56;0.0
5781;0.0;30.6;509.56;0.0
5782;0.0;32.24;509.56;0.0
5783;0.0;33.85;509.74;0.0
5784;0.0;33.85;510.65;0.0
5785;0.0;33.85;511.38;0.0
5786;0.0;33.85;512.2;0.0
5787;0.0;33.46;513.44;0.0
5788;0.0;33.85;514.44;0.0
5789;0.0;28.18;513.44;0.0
5790;0.0;30.94;509.1;0.0
5791;0.0;33.85;508.52;0.0
5792;0.0;26.95;513.44;0.0
5793;0.0;33.85;510.8;0.0
5794;0.0;29.99;513.44;0.0
5795;0.0;33.85;511.71;0.0
5796;0.0;30.23;513.44;0.0
5797;0.0;24.34;515.97;0.0
5798;0.0;24.1;515.97;0.0
5799;0.0;33.85;510.85;0.0
5800;0.0;27.45;513.44;0.0
5801;0.0;33.85;510.37;0.0
5802;0.0;33.85;511.41;0.0
5803;0.0;33.85;516.42;0.0
5804;0.0;33.85;519.13;0.0
5805;0.0;34.92;519.31;0.0
5806;0.0;33.85;518.79;0.0
5807;0.0;30.98;519.31;0.0
5808;0.0;33.85;518.36;0.0
5809;0.0;33.85;518.75;0.0
5810;0.0;33.2;519.31;0.0
5811;0.0;33.85;519.05;0.0
5812;0.0;33.85;518.88;0.0
5813;0.0;31.23;515.97;0.0
5814;0.0;33.85;515.59;0.0
5815;0.0;38.36;515.97;0.0
5816;0.0;44.84;515.97;0.0
5817;0.0;50.82;515.97;0.0
5818;0.0;53.2;515.97;0.0
5819;0.0;54.1;515.97;0.0
5820;0.0;51.4;515.97;0.0
5821;0.0;48.2;515.97;0.0
5822;0.0;45.33;515.97;0.0
5823;0.0;39.84;515.97;0.0
5824;0.0;33.85;514.16;0.0
5825;0.0;33.85;512.35;0.0
5826;0.0;33.85;513.82;0.0
5827;0.0;33.85;517.71;0.0
5828;0.0;33.85;517.24;0.0
5829;0.0;33.85;516.16;0.0
5830;0.0;33.85;514.65;0.0
5831;0.0;33.85;513.45;0.0
5832;0.0;33.85;512.89;0.0
5833;0.0;33.85;512.54;0.0
5834;0.0;33.85;512.37;0.0
5835;0.0;33.85;512.41;0.0
5836;0.0;33.85;512.5;0.0
5837;0.0;33.85;508.65;0.0
5838;0.0;33.85;506.32;0.0
5839;0.0;31.75;506.22;0.0
5840;0.0;32.08;506.22;0.0
5841;0.0;32.24;506.22;0.0
5842;0.0;32.49;506.22;0.0
5843;0.0;32.4;506.22;0.0
5844;0.0;31.75;506.22;0.0
5845;0.0;31.01;506.22;0.0
5846;0.0;30.35;506.22;0.0
5847;0.0;29.53;506.22;0.0
5848;0.0;29.04;506.22;0.0
5849;0.0;28.96;506.22;0.0
5850;0.0;29.37;506.22;0.0
5851;0.0;29.62;509.56;0.0
5852;0.0;29.45;509.56;0.0
5853;0.0;29.12;509.56;0.0
5854;0.0;28.96;509.56;0.0
5855;0.0;28.8;509.56;0.0
5856;0.0;28.71;509.56;0.0
5857;0.0;28.8;509.56;0.0
5858;0.0;29.04;509.56;0.0
5859;0.0;29.04;509.56;0.0
5860;0.0;28.96;509.56;0.0
5861;0.0;28.96;506.22;0.0
5862;0.0;28.96;506.22;0.0
5863;0.0;29.04;506.22;0.0
5864;0.0;28.88;506.22;0.0
5865;0.0;28.71;506.22;0.0
5866;0.0;28.8;506.22;0.0
5867;0.0;29.29;506.22;0.0
5868;0.0;29.7;506.22;0.0
5869;0.0;29.94;506.22;0.0
5870;0.0;30.11;506.22;0.0
5871;0.0;30.27;506.22;0.0
5872;0.0;31.42;506.22;0.0
5873;0.0;34.62;506.22;0.0
5874;0.0;38.39;506.22;0.0
5875;0.0;44.35;506.77;0.0
5876;0.0;45.08;506.77;0.0
5877;0.0;45.74;506.77;0.0
5878;0.0;45.66;506.77;0.0
5879;0.0;44.1;506.77;0.0
5880;0.0;35.6;509.56;0.0
5881;0.0;33.31;509.56;0.0
5882;0.0;32.81;509.56;0.0
5883;0.0;32.32;509.56;0.0
5884;0.0;31.91;509.56;0.0
5885;0.0;30.93;506.22;0.0
5886;0.0;29.7;506.22;0.0
5887;0.0;30.35;506.22;0.0
5888;0.0;30.35;506.22;0.0
5889;0.0;30.11;506.22;0.0
5890;0.0;30.52;506.22;0.0
5891;0.0;31.42;506.22;0.0
5892;0.0;32.65;506.22;0.0
5893;0.0;33.39;506.22;0.0
5894;0.0;33.39;506.22;0.0
5895;0.0;32.9;506.22;0.0
5896;0.0;32.57;506.22;0.0
5897;0.0;32.98;506.22;0.0
5898;0.0;32.81;506.22;0.0
5899;0.0;31.91;509.56;0.0
5900;0.0;31.09;509.56;0.0
5901;0.0;31.17;509.56;0.0
5902;0.0;31.58;509.56;0.0
5903;0.0;32.24;509.56;0.0
5904;0.0;33.14;509.56;0.0
5905;0.0;34.29;509.56;0.0
5906;0.0;33.85;510.39;0.0
5907;0.0;33.85;510.56;0.0
5908;0.0;35.6;509.56;0.0
5909;0.0;33.85;507.14;0.0
5910;0.0;32.73;506.22;0.0
5911;0.0;32.9;506.22;0.0
5912;0.0;33.85;506.67;0.0
5913;0.0;34.78;506.22;0.0
5914;0.0;34.78;506.22;0.0
5915;0.0;33.85;506.84;0.0
5916;0.0;35.52;506.22;0.0
5917;0.0;34.34;507.01;0.0
5918;0.0;33.85;507.49;0.0
5919;0.0;33.85;507.53;0.0
5920;0.0;33.85;507.62;0.0
5921;0.0;33.85;508.95;0.0
5922;0.0;33.85;511.36;0.0
5923;0.0;33.85;517.24;0.0
5924;0.0;34.1;519.31;0.0
5925;0.0;37.46;519.31;0.0
5926;0.0;39.02;519.31;0.0
5927;0.0;37.79;519.31;0.0
5928;0.0;35.33;519.31;0.0
5929;0.0;33.85;518.79;0.0
5930;0.0;33.85;517.97;0.0
5931;0.0;33.85;517.45;0.0
5932;0.0;33.85;517.15;0.0
5933;0.0;33.85;512.87;0.0
5934;0.0;33.85;508.69;0.0
5935;0.0;33.85;506.45;0.0
5936;0.0;33.85;508.39;0.0
5937;0.0;33.85;508.26;0.0
5938;0.0;33.85;507.53;0.0
5939;0.0;33.85;507.01;0.0
5940;0.0;33.85;506.54;0.0
5941;0.0;33.63;506.22;0.0
5942;0.0;33.06;506.22;0.0
5943;0.0;33.31;506.22;0.0
5944;0.0;33.85;506.45;0.0
5945;0.0;33.85;507.83;0.0
5946;0.0;33.85;509.94;0.0
5947;0.0;33.85;515.17;0.0
5948;0.0;33.85;516.33;0.0
5949;0.0;33.85;516.72;0.0
5950;0.0;33.85;516.16;0.0
5951;0.0;33.85;514.91;0.0
5952;0.0;33.85;513.45;0.0
5953;0.0;33.85;512.2;0.0
5954;0.0;33.85;511.42;0.0
5955;0.0;33.85;511.08;0.0
5956;0.0;33.85;510.95;0.0
5957;0.0;33.85;507.49;0.0
5958;0.0;33.39;506.22;0.0
5959;0.0;30.44;506.22;0.0
5960;0.0;30.03;506.22;0.0
5961;0.0;31.91;506.22;0.0
5962;0.0;32.73;506.22;0.0
5963;0.0;32.9;506.22;0.0
5964;0.0;33.22;506.22;0.0
5965;0.0;33.85;506.37;0.0
5966;0.0;33.85;507.27;0.0
5967;0.0;33.85;508.52;0.0
5968;0.0;33.85;510.12;0.0
5969;0.0;33.85;513.6;0.0
5970;0.0;37.21;515.97;0.0
5971;0.0;41.31;519.31;0.0
5972;0.0;41.31;519.31;0.0
5973;0.0;39.35;519.31;0.0
5974;0.0;36.89;519.31;0.0
5975;0.0;34.59;519.31;0.0
5976;0.0;33.85;518.92;0.0
5977;0.0;33.85;518.66;0.0
5978;0.0;33.85;518.66;0.0
5979;0.0;33.85;518.57;0.0
5980;0.0;33.85;518.49;0.0
5981;0.0;33.85;514.08;0.0
5982;0.0;33.85;509.34;0.0
5983;0.0;33.85;506.67;0.0
5984;0.0;33.85;508.09;0.0
5985;0.0;33.85;512.74;0.0
5986;0.0;33.85;513.04;0.0
5987;0.0;33.85;513.09;0.0
5988;0.0;33.85;513.47;0.0
5989;0.0;33.85;514.25;0.0
5990;0.0;33.85;514.98;0.0
5991;0.0;33.85;514.72;0.0
5992;0.0;34.34;515.97;0.0
5993;0.0;42.3;515.97;0.0
5994;0.0;49.02;515.97;0.0
5995;0.0;49.18;519.31;0.0
5996;0.0;46.64;519.31;0.0
5997;0.0;43.94;519.31;0.0
5998;0.0;41.48;519.31;0.0
5999;0.0;39.35;519.31;0.0
6000;0.0;37.38;519.31;0.0
6001;0.0;36.23;519.31;0.0
6002;0.0;35.74;519.31;0.0
6003;0.0;35.9;519.31;0.0
6004;0.0;35.98;519.31;0.0
6005;0.0;33.85;515.84;0.0
6006;0.0;33.85;510.33;0.0
6007;0.0;33.85;506.8;0.0
6008;0.0;33.55;506.22;0.0
6009;0.0;33.85;508.18;0.0
6010;0.0;33.85;508.52;0.0
6011;0.0;33.85;508.39;0.0
6012;0.0;34.15;507.89;0.0
6013;0.0;33.85;507.44;0.0
6014;0.0;33.85;506.88;0.0
6015;0.0;33.85;506.97;0.0
6016;0.0;33.85;507.19;0.0
6017;0.0;33.85;508.05;0.0
6018;0.0;33.85;509.25;0.0
6019;0.0;33.85;513.84;0.0
6020;0.0;33.85;514.83;0.0
6021;0.0;33.85;515.34;0.0
6022;0.0;33.85;515.17;0.0
6023;0.0;33.85;514.7;0.0
6024;0.0;33.85;514.35;0.0
6025;0.0;33.85;514.31;0.0
6026;0.0;33.85;514.44;0.0
6027;0.0;33.85;514.65;0.0
6028;0.0;33.85;515.0;0.0
6029;0.0;33.85;511.71;0.0
6030;0.0;33.85;509.04;0.0
6031;0.0;33.31;506.22;0.0
6032;0.0;31.34;506.22;0.0
6033;0.0;31.75;506.22;0.0
6034;0.0;32.16;506.22;0.0
6035;0.0;32.08;506.22;0.0
6036;0.0;31.75;506.22;0.0
6037;0.0;31.42;506.22;0.0
6038;0.0;31.01;506.22;0.0
6039;0.0;30.68;506.22;0.0
6040;0.0;30.6;506.22;0.0
6041;0.0;30.35;506.22;0.0
6042;0.0;30.27;506.22;0.0
6043;0.0;35.49;506.77;0.0
6044;0.0;35.49;506.77;0.0
6045;0.0;35.74;506.77;0.0
6046;0.0;36.31;506.77;0.0
6047;0.0;36.97;506.77;0.0
6048;0.0;32.24;509.56;0.0
6049;0.0;32.32;509.56;0.0
6050;0.0;31.91;509.56;0.0
6051;0.0;31.01;509.56;0.0
6052;0.0;30.19;509.56;0.0
6053;0.0;29.62;506.22;0.0
6054;0.0;29.21;506.22;0.0
6055;0.0;29.04;506.22;0.0
6056;0.0;29.53;506.22;0.0
6057;0.0;29.94;506.22;0.0
6058;0.0;29.94;506.22;0.0
6059;0.0;29.78;506.22;0.0
