;grid;PEM input;Compressor;hydrogen_storage;Curtailment
6978;17.36;-15.73;-1.64;0.88;0
6979;17.36;-15.73;-1.64;-2.46;0
6980;15.36;-13.91;-1.45;-1.4;0
6981;12.69;-11.49;-1.2;0.0;0
6982;17.36;-15.73;-1.64;-2.46;0
6983;17.36;-15.73;-1.64;-2.46;0
6984;17.36;-15.73;-1.64;-2.46;0
6985;17.36;-15.73;-1.64;-2.46;0
6986;17.36;-15.73;-1.64;-2.46;0
6987;17.36;-15.73;-1.64;-2.46;0
6988;17.36;-15.73;-1.64;-2.46;0
6989;17.36;-15.73;-1.64;0.88;0
6990;17.36;-15.73;-1.64;0.88;0
6991;17.36;-15.73;-1.64;0.88;0
6992;17.36;-15.73;-1.64;0.88;0
6993;17.36;-15.73;-1.64;0.88;0
6994;17.36;-15.73;-1.64;0.88;0
6995;17.36;-15.73;-1.64;0.88;0
6996;17.36;-15.73;-1.64;0.88;0
6997;17.36;-15.73;-1.64;0.88;0
6998;17.36;-15.73;-1.64;0.88;0
6999;17.36;-15.73;-1.64;0.88;0
7000;17.36;-15.73;-1.64;0.88;0
7001;17.36;-15.73;-1.64;0.88;0
7002;17.36;-15.73;-1.64;0.88;0
7003;17.36;-15.73;-1.64;-2.46;0
7004;17.36;-15.73;-1.64;-2.46;0
7005;17.36;-15.73;-1.64;-2.46;0
7006;17.36;-15.73;-1.64;-2.46;0
7007;17.36;-15.73;-1.64;-2.46;0
7008;17.36;-15.73;-1.64;-2.46;0
7009;17.36;-15.73;-1.64;-2.46;0
7010;17.36;-15.73;-1.64;-2.46;0
7011;17.36;-15.73;-1.64;-2.46;0
7012;17.36;-15.73;-1.64;-2.46;0
7013;17.36;-15.73;-1.64;0.88;0
7014;17.36;-15.73;-1.64;0.88;0
7015;17.36;-15.73;-1.64;0.88;0
7016;17.36;-15.73;-1.64;0.88;0
7017;17.36;-15.73;-1.64;0.88;0
7018;17.36;-15.73;-1.64;0.88;0
7019;17.36;-15.73;-1.64;0.88;0
7020;17.36;-15.73;-1.64;0.88;0
7021;17.36;-15.73;-1.64;0.88;0
7022;17.36;-15.73;-1.64;0.88;0
7023;17.36;-15.73;-1.64;0.88;0
7024;17.36;-15.73;-1.64;0.88;0
7025;17.36;-15.73;-1.64;0.88;0
7026;17.36;-15.73;-1.64;0.88;0
7027;17.36;-15.73;-1.64;-2.46;0
7028;17.36;-15.73;-1.64;-2.46;0
7029;17.36;-15.73;-1.64;-2.46;0
7030;17.36;-15.73;-1.64;-2.46;0
7031;17.36;-15.73;-1.64;-2.46;0
7032;17.36;-15.73;-1.64;-2.46;0
7033;17.36;-15.73;-1.64;-2.46;0
7034;17.36;-15.73;-1.64;-2.46;0
7035;17.36;-15.73;-1.64;-2.46;0
7036;17.36;-15.73;-1.64;-2.46;0
7037;17.36;-15.73;-1.64;0.88;0
7038;17.36;-15.73;-1.64;0.88;0
7039;17.36;-15.73;-1.64;0.88;0
7040;17.36;-15.73;-1.64;0.88;0
7041;17.36;-15.73;-1.64;0.88;0
7042;17.36;-15.73;-1.64;0.88;0
7043;17.36;-15.73;-1.64;0.88;0
7044;17.36;-15.73;-1.64;0.88;0
7045;17.36;-15.73;-1.64;0.88;0
7046;17.36;-15.73;-1.64;0.88;0
7047;17.36;-15.73;-1.64;0.88;0
7048;17.36;-15.73;-1.64;0.88;0
7049;17.36;-15.73;-1.64;0.88;0
7050;17.36;-15.73;-1.64;0.88;0
7051;-0.0;0.0;0.0;6.67;0
7052;-0.0;0.0;0.0;6.67;0
7053;-0.0;0.0;0.0;6.67;0
7054;-0.0;0.0;0.0;6.67;0
7055;-0.0;0.0;0.0;6.67;0
7056;17.36;-15.73;-1.64;-2.46;0
7057;17.36;-15.73;-1.64;-2.46;0
7058;17.36;-15.73;-1.64;-2.46;0
7059;17.36;-15.73;-1.64;-2.46;0
7060;17.36;-15.73;-1.64;-2.46;0
7061;17.36;-15.73;-1.64;0.88;0
7062;17.36;-15.73;-1.64;0.88;0
7063;17.36;-15.73;-1.64;0.88;0
7064;17.36;-15.73;-1.64;0.88;0
7065;17.36;-15.73;-1.64;0.88;0
7066;17.36;-15.73;-1.64;0.88;0
7067;17.36;-15.73;-1.64;0.88;0
7068;17.36;-15.73;-1.64;0.88;0
7069;17.36;-15.73;-1.64;0.88;0
7070;17.36;-15.73;-1.64;0.88;0
7071;17.36;-15.73;-1.64;0.88;0
7072;17.36;-15.73;-1.64;0.88;0
7073;17.36;-15.73;-1.64;0.88;0
7074;17.36;-15.73;-1.64;0.88;0
7075;17.36;-15.73;-1.64;-2.46;0
7076;17.36;-15.73;-1.64;-2.46;0
7077;17.36;-15.73;-1.64;-2.46;0
7078;17.36;-15.73;-1.64;-2.46;0
7079;17.36;-15.73;-1.64;-2.46;0
7080;5.01;-4.54;-0.47;4.03;0
7081;17.36;-15.73;-1.64;-2.46;0
7082;17.36;-15.73;-1.64;-2.46;0
7083;17.36;-15.73;-1.64;-2.46;0
7084;17.36;-15.73;-1.64;-2.46;0
7085;17.36;-15.73;-1.64;0.88;0
7086;17.36;-15.73;-1.64;0.88;0
7087;17.36;-15.73;-1.64;0.88;0
7088;6.34;-5.75;-0.6;6.67;0
7089;17.36;-15.73;-1.64;0.88;0
7090;17.36;-15.73;-1.64;0.88;0
7091;17.36;-15.73;-1.64;0.88;0
7092;17.36;-15.73;-1.64;0.88;0
7093;17.36;-15.73;-1.64;0.88;0
7094;17.36;-15.73;-1.64;0.88;0
7095;17.36;-15.73;-1.64;0.88;0
7096;17.36;-15.73;-1.64;0.88;0
7097;17.36;-15.73;-1.64;0.88;0
7098;17.36;-15.73;-1.64;0.88;0
7099;17.36;-15.73;-1.64;-2.46;0
7100;17.36;-15.73;-1.64;-2.46;0
7101;7.49;-6.79;-0.71;2.73;0
7102;17.36;-15.73;-1.64;-2.46;0
7103;17.36;-15.73;-1.64;-2.46;0
7104;3.86;-3.49;-0.36;4.64;0
7105;17.36;-15.73;-1.64;-2.46;0
7106;17.36;-15.73;-1.64;-2.46;0
7107;17.36;-15.73;-1.64;-2.46;0
7108;17.36;-15.73;-1.64;-2.46;0
7109;17.36;-15.73;-1.64;0.88;0
7110;17.36;-15.73;-1.64;0.88;0
7111;17.36;-15.73;-1.64;0.88;0
7112;17.36;-15.73;-1.64;0.88;0
7113;17.36;-15.73;-1.64;0.88;0
7114;17.36;-15.73;-1.64;0.88;0
7115;17.36;-15.73;-1.64;0.88;0
7116;17.36;-15.73;-1.64;0.88;0
7117;17.36;-15.73;-1.64;0.88;0
7118;17.36;-15.73;-1.64;0.88;0
7119;17.36;-15.73;-1.64;0.88;0
7120;17.36;-15.73;-1.64;0.88;0
7121;17.36;-15.73;-1.64;0.88;0
7122;17.36;-15.73;-1.64;0.88;0
7123;17.36;-15.73;-1.64;-2.46;0
7124;8.01;-7.26;-0.75;2.46;0
7125;17.36;-15.73;-1.64;-2.46;0
7126;8.01;-7.26;-0.75;2.46;0
7127;17.36;-15.73;-1.64;-2.46;0
7128;17.36;-15.73;-1.64;-2.46;0
7129;17.36;-15.73;-1.64;-2.46;0
7130;17.36;-15.73;-1.64;-2.46;0
7131;17.36;-15.73;-1.64;-2.46;0
7132;17.36;-15.73;-1.64;-2.46;0
7133;17.36;-15.73;-1.64;0.88;0
7134;17.36;-15.73;-1.64;0.88;0
7135;17.36;-15.73;-1.64;0.88;0
7136;17.36;-15.73;-1.64;0.88;0
7137;17.36;-15.73;-1.64;0.88;0
7138;17.36;-15.73;-1.64;0.88;0
7139;17.36;-15.73;-1.64;0.88;0
7140;17.36;-15.73;-1.64;0.88;0
7141;17.36;-15.73;-1.64;0.88;0
7142;17.36;-15.73;-1.64;0.88;0
7143;17.36;-15.73;-1.64;0.88;0
7144;17.36;-15.73;-1.64;0.88;0
7145;17.36;-15.73;-1.64;0.88;0
7146;17.36;-15.73;-1.64;0.88;0
7147;17.36;-15.73;-1.64;-2.46;0
7148;17.36;-15.73;-1.64;-2.46;0
7149;17.36;-15.73;-1.64;-2.46;0
7150;17.36;-15.73;-1.64;-2.46;0
7151;17.36;-15.73;-1.64;-2.46;0
7152;17.03;-15.42;-1.6;-2.28;0
7153;17.36;-15.73;-1.64;-2.46;0
7154;17.36;-15.73;-1.64;-2.46;0
7155;17.36;-15.73;-1.64;-2.46;0
7156;17.36;-15.73;-1.64;-2.46;0
7157;17.36;-15.73;-1.64;0.88;0
7158;17.36;-15.73;-1.64;0.88;0
7159;6.34;-5.75;-0.6;6.67;0
7160;17.36;-15.73;-1.64;0.88;0
7161;17.36;-15.73;-1.64;0.88;0
7162;17.36;-15.73;-1.64;0.88;0
7163;17.36;-15.73;-1.64;0.88;0
7164;17.36;-15.73;-1.64;0.88;0
7165;17.36;-15.73;-1.64;0.88;0
7166;17.36;-15.73;-1.64;0.88;0
7167;17.36;-15.73;-1.64;0.88;0
7168;17.36;-15.73;-1.64;0.88;0
7169;17.36;-15.73;-1.64;0.88;0
7170;17.36;-15.73;-1.64;0.88;0
7171;17.36;-15.73;-1.64;-2.46;0
7172;17.36;-15.73;-1.64;-2.46;0
7173;17.36;-15.73;-1.64;-2.46;0
7174;17.36;-15.73;-1.64;-2.46;0
7175;17.36;-15.73;-1.64;-2.46;0
7176;17.36;-15.73;-1.64;-2.46;0
7177;17.36;-15.73;-1.64;-2.46;0
7178;17.36;-15.73;-1.64;-2.46;0
7179;17.36;-15.73;-1.64;-2.46;0
7180;17.36;-15.73;-1.64;-2.46;0
7181;17.36;-15.73;-1.64;0.88;0
7182;17.36;-15.73;-1.64;0.88;0
7183;17.36;-15.73;-1.64;0.88;0
7184;17.36;-15.73;-1.64;0.88;0
7185;17.36;-15.73;-1.64;0.88;0
7186;17.36;-15.73;-1.64;0.88;0
7187;17.36;-15.73;-1.64;0.88;0
7188;17.36;-15.73;-1.64;0.88;0
7189;17.36;-15.73;-1.64;0.88;0
7190;17.36;-15.73;-1.64;0.88;0
7191;17.36;-15.73;-1.64;0.88;0
7192;17.36;-15.73;-1.64;0.88;0
7193;17.36;-15.73;-1.64;0.88;0
7194;17.36;-15.73;-1.64;0.88;0
7195;17.36;-15.73;-1.64;-2.46;0
7196;17.36;-15.73;-1.64;-2.46;0
7197;17.36;-15.73;-1.64;-2.46;0
7198;17.36;-15.73;-1.64;-2.46;0
7199;17.36;-15.73;-1.64;-2.46;0
7200;17.36;-15.73;-1.64;-2.46;0
7201;17.36;-15.73;-1.64;-2.46;0
7202;17.36;-15.73;-1.64;-2.46;0
7203;17.36;-15.73;-1.64;-2.46;0
7204;17.36;-15.73;-1.64;-2.46;0
7205;17.36;-15.73;-1.64;0.88;0
7206;17.36;-15.73;-1.64;0.88;0
7207;17.36;-15.73;-1.64;0.88;0
7208;17.36;-15.73;-1.64;0.88;0
7209;17.36;-15.73;-1.64;0.88;0
7210;17.36;-15.73;-1.64;0.88;0
7211;17.36;-15.73;-1.64;0.88;0
7212;17.36;-15.73;-1.64;0.88;0
7213;17.36;-15.73;-1.64;0.88;0
7214;17.36;-15.73;-1.64;0.88;0
7215;17.36;-15.73;-1.64;0.88;0
7216;17.36;-15.73;-1.64;0.88;0
7217;17.36;-15.73;-1.64;0.88;0
7218;17.36;-15.73;-1.64;0.88;0
7219;-0.0;0.0;0.0;6.67;0
7220;-0.0;0.0;0.0;6.67;0
7221;-0.0;0.0;0.0;6.67;0
7222;-0.0;0.0;0.0;6.67;0
7223;-0.0;0.0;0.0;6.67;0
7224;17.36;-15.73;-1.64;-2.46;0
7225;17.36;-15.73;-1.64;-2.46;0
7226;17.36;-15.73;-1.64;-2.46;0
7227;17.36;-15.73;-1.64;-2.46;0
7228;17.36;-15.73;-1.64;-2.46;0
7229;17.36;-15.73;-1.64;0.88;0
7230;17.36;-15.73;-1.64;0.88;0
7231;17.36;-15.73;-1.64;0.88;0
7232;17.36;-15.73;-1.64;0.88;0
7233;17.36;-15.73;-1.64;0.88;0
7234;17.36;-15.73;-1.64;0.88;0
7235;17.36;-15.73;-1.64;0.88;0
7236;17.36;-15.73;-1.64;0.88;0
7237;17.36;-15.73;-1.64;0.88;0
7238;17.36;-15.73;-1.64;0.88;0
7239;17.36;-15.73;-1.64;0.88;0
7240;17.36;-15.73;-1.64;0.88;0
7241;17.36;-15.73;-1.64;0.88;0
7242;17.36;-15.73;-1.64;0.88;0
7243;17.36;-15.73;-1.64;-2.46;0
7244;17.36;-15.73;-1.64;-2.46;0
7245;17.36;-15.73;-1.64;-2.46;0
7246;17.36;-15.73;-1.64;-2.46;0
7247;17.36;-15.73;-1.64;-2.46;0
7248;17.36;-15.73;-1.64;-2.46;0
7249;17.36;-15.73;-1.64;-2.46;0
7250;17.36;-15.73;-1.64;-2.46;0
7251;12.69;-11.49;-1.2;0.0;0
7252;17.36;-15.73;-1.64;-2.46;0
7253;17.36;-15.73;-1.64;0.88;0
7254;6.34;-5.75;-0.6;6.67;0
7255;17.36;-15.73;-1.64;0.88;0
7256;17.36;-15.73;-1.64;0.88;0
7257;9.68;-8.77;-0.91;4.91;0
7258;17.36;-15.73;-1.64;0.88;0
7259;17.36;-15.73;-1.64;0.88;0
7260;17.36;-15.73;-1.64;0.88;0
7261;17.36;-15.73;-1.64;0.88;0
7262;17.36;-15.73;-1.64;0.88;0
7263;17.36;-15.73;-1.64;0.88;0
7264;17.36;-15.73;-1.64;0.88;0
7265;17.36;-15.73;-1.64;0.88;0
7266;17.36;-15.73;-1.64;0.88;0
7267;17.36;-15.73;-1.64;-2.46;0
7268;17.36;-15.73;-1.64;-2.46;0
7269;17.36;-15.73;-1.64;-2.46;0
7270;17.36;-15.73;-1.64;-2.46;0
7271;17.36;-15.73;-1.64;-2.46;0
7272;17.36;-15.73;-1.64;-2.46;0
7273;17.36;-15.73;-1.64;-2.46;0
7274;3.86;-3.49;-0.36;4.64;0
7275;17.36;-15.73;-1.64;-2.46;0
7276;17.36;-15.73;-1.64;-2.46;0
7277;17.36;-15.73;-1.64;0.88;0
7278;17.36;-15.73;-1.64;0.88;0
7279;17.36;-15.73;-1.64;0.88;0
7280;17.36;-15.73;-1.64;0.88;0
7281;7.49;-6.79;-0.71;6.06;0
7282;17.36;-15.73;-1.64;0.88;0
7283;17.36;-15.73;-1.64;0.88;0
7284;17.36;-15.73;-1.64;0.88;0
7285;17.36;-15.73;-1.64;0.88;0
7286;17.36;-15.73;-1.64;0.88;0
7287;17.36;-15.73;-1.64;0.88;0
7288;17.36;-15.73;-1.64;0.88;0
7289;17.36;-15.73;-1.64;0.88;0
7290;17.36;-15.73;-1.64;0.88;0
7291;12.69;-11.49;-1.2;0.0;0
7292;17.36;-15.73;-1.64;-2.46;0
7293;17.36;-15.73;-1.64;-2.46;0
7294;3.86;-3.49;-0.36;4.64;0
7295;17.36;-15.73;-1.64;-2.46;0
7296;17.36;-15.73;-1.64;-2.46;0
7297;17.36;-15.73;-1.64;-2.46;0
7298;12.17;-11.02;-1.15;0.27;0
7299;17.36;-15.73;-1.64;-2.46;0
7300;17.36;-15.73;-1.64;-2.46;0
7301;17.36;-15.73;-1.64;0.88;0
7302;17.36;-15.73;-1.64;0.88;0
7303;17.36;-15.73;-1.64;0.88;0
7304;17.36;-15.73;-1.64;0.88;0
7305;17.36;-15.73;-1.64;0.88;0
7306;17.36;-15.73;-1.64;0.88;0
7307;17.36;-15.73;-1.64;0.88;0
7308;17.36;-15.73;-1.64;0.88;0
7309;17.36;-15.73;-1.64;0.88;0
7310;17.36;-15.73;-1.64;0.88;0
7311;17.36;-15.73;-1.64;0.88;0
7312;17.36;-15.73;-1.64;0.88;0
7313;17.36;-15.73;-1.64;0.88;0
7314;17.36;-15.73;-1.64;0.88;0
7315;17.36;-15.73;-1.64;-2.46;0
7316;17.36;-15.73;-1.64;-2.46;0
7317;17.36;-15.73;-1.64;-2.46;0
7318;17.36;-15.73;-1.64;-2.46;0
7319;17.36;-15.73;-1.64;-2.46;0
7320;17.36;-15.73;-1.64;-2.46;0
7321;17.36;-15.73;-1.64;-2.46;0
7322;17.36;-15.73;-1.64;-2.46;0
7323;17.36;-15.73;-1.64;-2.46;0
7324;17.36;-15.73;-1.64;-2.46;0
7325;17.36;-15.73;-1.64;0.88;0
7326;17.36;-15.73;-1.64;0.88;0
7327;17.36;-15.73;-1.64;0.88;0
7328;17.36;-15.73;-1.64;0.88;0
7329;17.36;-15.73;-1.64;0.88;0
7330;17.36;-15.73;-1.64;0.88;0
7331;17.36;-15.73;-1.64;0.88;0
7332;17.36;-15.73;-1.64;0.88;0
7333;17.36;-15.73;-1.64;0.88;0
7334;17.36;-15.73;-1.64;0.88;0
7335;17.36;-15.73;-1.64;0.88;0
7336;17.36;-15.73;-1.64;0.88;0
7337;17.36;-15.73;-1.64;0.88;0
7338;17.36;-15.73;-1.64;0.88;0
7339;17.36;-15.73;-1.64;-2.46;0
7340;15.36;-13.91;-1.45;-1.4;0
7341;17.36;-15.73;-1.64;-2.46;0
7342;17.36;-15.73;-1.64;-2.46;0
7343;17.36;-15.73;-1.64;-2.46;0
7344;17.36;-15.73;-1.64;-2.46;0
7345;12.69;-11.49;-1.2;0.0;0
7346;17.36;-15.73;-1.64;-2.46;0
7347;17.36;-15.73;-1.64;-2.46;0
7348;17.36;-15.73;-1.64;-2.46;0
7349;17.36;-15.73;-1.64;0.88;0
7350;17.36;-15.73;-1.64;0.88;0
7351;17.36;-15.73;-1.64;0.88;0
7352;17.36;-15.73;-1.64;0.88;0
7353;17.36;-15.73;-1.64;0.88;0
7354;17.36;-15.73;-1.64;0.88;0
7355;17.36;-15.73;-1.64;0.88;0
7356;17.36;-15.73;-1.64;0.88;0
7357;17.36;-15.73;-1.64;0.88;0
7358;17.36;-15.73;-1.64;0.88;0
7359;17.36;-15.73;-1.64;0.88;0
7360;17.36;-15.73;-1.64;0.88;0
7361;17.36;-15.73;-1.64;0.88;0
7362;17.36;-15.73;-1.64;0.88;0
7363;17.36;-15.73;-1.64;-2.46;0
7364;17.36;-15.73;-1.64;-2.46;0
7365;17.36;-15.73;-1.64;-2.46;0
7366;17.36;-15.73;-1.64;-2.46;0
7367;17.36;-15.73;-1.64;-2.46;0
7368;17.36;-15.73;-1.64;-2.46;0
7369;17.36;-15.73;-1.64;-2.46;0
7370;17.36;-15.73;-1.64;-2.46;0
7371;17.36;-15.73;-1.64;-2.46;0
7372;17.36;-15.73;-1.64;-2.46;0
7373;17.36;-15.73;-1.64;0.88;0
7374;17.36;-15.73;-1.64;0.88;0
7375;17.36;-15.73;-1.64;0.88;0
7376;17.36;-15.73;-1.64;0.88;0
7377;17.36;-15.73;-1.64;0.88;0
7378;17.36;-15.73;-1.64;0.88;0
7379;17.36;-15.73;-1.64;0.88;0
7380;17.36;-15.73;-1.64;0.88;0
7381;17.36;-15.73;-1.64;0.88;0
7382;17.36;-15.73;-1.64;0.88;0
7383;17.36;-15.73;-1.64;0.88;0
7384;17.36;-15.73;-1.64;0.88;0
7385;17.36;-15.73;-1.64;0.88;0
7386;17.36;-15.73;-1.64;0.88;0
7387;-0.0;0.0;0.0;6.67;0
7388;-0.0;0.0;0.0;6.67;0
7389;-0.0;0.0;0.0;6.67;0
7390;-0.0;0.0;0.0;6.67;0
7391;-0.0;0.0;0.0;6.67;0
7392;17.36;-15.73;-1.64;-2.46;0
7393;17.36;-15.73;-1.64;-2.46;0
7394;17.36;-15.73;-1.64;-2.46;0
7395;17.36;-15.73;-1.64;-2.46;0
7396;17.36;-15.73;-1.64;-2.46;0
7397;17.36;-15.73;-1.64;0.88;0
7398;17.36;-15.73;-1.64;0.88;0
7399;17.36;-15.73;-1.64;0.88;0
7400;17.36;-15.73;-1.64;0.88;0
7401;17.36;-15.73;-1.64;0.88;0
7402;17.36;-15.73;-1.64;0.88;0
7403;17.36;-15.73;-1.64;0.88;0
7404;17.36;-15.73;-1.64;0.88;0
7405;17.36;-15.73;-1.64;0.88;0
7406;17.36;-15.73;-1.64;0.88;0
7407;17.36;-15.73;-1.64;0.88;0
7408;17.36;-15.73;-1.64;0.88;0
7409;17.36;-15.73;-1.64;0.88;0
7410;17.36;-15.73;-1.64;0.88;0
7411;17.36;-15.73;-1.64;-2.46;0
7412;8.01;-7.26;-0.75;2.46;0
7413;17.36;-15.73;-1.64;-2.46;0
7414;17.36;-15.73;-1.64;-2.46;0
7415;3.86;-3.49;-0.36;4.64;0
7416;17.36;-15.73;-1.64;-2.46;0
7417;17.36;-15.73;-1.64;-2.46;0
7418;17.36;-15.73;-1.64;-2.46;0
7419;17.36;-15.73;-1.64;-2.46;0
7420;17.36;-15.73;-1.64;-2.46;0
7421;17.36;-15.73;-1.64;0.88;0
7422;17.36;-15.73;-1.64;0.88;0
7423;17.36;-15.73;-1.64;0.88;0
7424;17.36;-15.73;-1.64;0.88;0
7425;17.36;-15.73;-1.64;0.88;0
7426;17.36;-15.73;-1.64;0.88;0
7427;17.36;-15.73;-1.64;0.88;0
7428;17.36;-15.73;-1.64;0.88;0
7429;17.36;-15.73;-1.64;0.88;0
7430;17.36;-15.73;-1.64;0.88;0
7431;17.36;-15.73;-1.64;0.88;0
7432;17.36;-15.73;-1.64;0.88;0
7433;16.84;-15.26;-1.59;1.15;0
7434;17.36;-15.73;-1.64;0.88;0
7435;12.69;-11.49;-1.2;0.0;0
7436;12.69;-11.49;-1.2;0.0;0
7437;12.69;-11.49;-1.2;0.0;0
7438;12.69;-11.49;-1.2;0.0;0
7439;17.36;-15.73;-1.64;-2.46;0
7440;17.36;-15.73;-1.64;-2.46;0
7441;17.36;-15.73;-1.64;-2.46;0
7442;17.36;-15.73;-1.64;-2.46;0
7443;17.36;-15.73;-1.64;-2.46;0
7444;17.36;-15.73;-1.64;-2.46;0
7445;17.36;-15.73;-1.64;0.88;0
7446;12.69;-11.49;-1.2;3.33;0
7447;17.36;-15.73;-1.64;0.88;0
7448;17.36;-15.73;-1.64;0.88;0
7449;17.36;-15.73;-1.64;0.88;0
7450;17.36;-15.73;-1.64;0.88;0
7451;17.36;-15.73;-1.64;0.88;0
7452;17.36;-15.73;-1.64;0.88;0
7453;17.36;-15.73;-1.64;0.88;0
7454;17.36;-15.73;-1.64;0.88;0
7455;17.36;-15.73;-1.64;0.88;0
7456;17.36;-15.73;-1.64;0.88;0
7457;17.36;-15.73;-1.64;0.88;0
7458;17.36;-15.73;-1.64;0.88;0
7459;12.69;-11.49;-1.2;0.0;0
7460;17.36;-15.73;-1.64;-2.46;0
7461;17.36;-15.73;-1.64;-2.46;0
7462;3.86;-3.49;-0.36;4.64;0
7463;12.17;-11.02;-1.15;0.27;0
7464;17.36;-15.73;-1.64;-2.46;0
7465;17.36;-15.73;-1.64;-2.46;0
7466;17.36;-15.73;-1.64;-2.46;0
7467;17.36;-15.73;-1.64;-2.46;0
7468;17.36;-15.73;-1.64;-2.46;0
7469;17.36;-15.73;-1.64;0.88;0
7470;17.36;-15.73;-1.64;0.88;0
7471;17.36;-15.73;-1.64;0.88;0
7472;17.36;-15.73;-1.64;0.88;0
7473;17.36;-15.73;-1.64;0.88;0
7474;17.36;-15.73;-1.64;0.88;0
7475;17.36;-15.73;-1.64;0.88;0
7476;17.36;-15.73;-1.64;0.88;0
7477;17.36;-15.73;-1.64;0.88;0
7478;17.36;-15.73;-1.64;0.88;0
7479;17.36;-15.73;-1.64;0.88;0
7480;17.36;-15.73;-1.64;0.88;0
7481;17.36;-15.73;-1.64;0.88;0
7482;17.36;-15.73;-1.64;0.88;0
7483;17.36;-15.73;-1.64;-2.46;0
7484;17.36;-15.73;-1.64;-2.46;0
7485;17.36;-15.73;-1.64;-2.46;0
7486;17.36;-15.73;-1.64;-2.46;0
7487;17.36;-15.73;-1.64;-2.46;0
7488;17.36;-15.73;-1.64;-2.46;0
7489;17.36;-15.73;-1.64;-2.46;0
7490;10.68;-9.68;-1.01;1.05;0
7491;17.36;-15.73;-1.64;-2.46;0
7492;17.36;-15.73;-1.64;-2.46;0
7493;17.36;-15.73;-1.64;0.88;0
7494;17.36;-15.73;-1.64;0.88;0
7495;17.36;-15.73;-1.64;0.88;0
7496;17.36;-15.73;-1.64;0.88;0
7497;17.36;-15.73;-1.64;0.88;0
7498;17.36;-15.73;-1.64;0.88;0
7499;17.36;-15.73;-1.64;0.88;0
7500;17.36;-15.73;-1.64;0.88;0
7501;17.36;-15.73;-1.64;0.88;0
7502;17.36;-15.73;-1.64;0.88;0
7503;17.36;-15.73;-1.64;0.88;0
7504;17.36;-15.73;-1.64;0.88;0
7505;17.36;-15.73;-1.64;0.88;0
7506;17.36;-15.73;-1.64;0.88;0
7507;17.36;-15.73;-1.64;-2.46;0
7508;17.36;-15.73;-1.64;-2.46;0
7509;17.36;-15.73;-1.64;-2.46;0
7510;17.36;-15.73;-1.64;-2.46;0
7511;17.36;-15.73;-1.64;-2.46;0
7512;17.36;-15.73;-1.64;-2.46;0
7513;17.36;-15.73;-1.64;-2.46;0
7514;17.36;-15.73;-1.64;-2.46;0
7515;17.36;-15.73;-1.64;-2.46;0
7516;17.36;-15.73;-1.64;-2.46;0
7517;17.36;-15.73;-1.64;0.88;0
7518;17.36;-15.73;-1.64;0.88;0
7519;17.36;-15.73;-1.64;0.88;0
7520;17.36;-15.73;-1.64;0.88;0
7521;17.36;-15.73;-1.64;0.88;0
7522;17.36;-15.73;-1.64;0.88;0
7523;17.36;-15.73;-1.64;0.88;0
7524;17.36;-15.73;-1.64;0.88;0
7525;17.36;-15.73;-1.64;0.88;0
7526;17.36;-15.73;-1.64;0.88;0
7527;17.36;-15.73;-1.64;0.88;0
7528;17.36;-15.73;-1.64;0.88;0
7529;17.36;-15.73;-1.64;0.88;0
7530;17.36;-15.73;-1.64;0.88;0
7531;17.36;-15.73;-1.64;-2.46;0
7532;17.36;-15.73;-1.64;-2.46;0
7533;17.36;-15.73;-1.64;-2.46;0
7534;17.36;-15.73;-1.64;-2.46;0
7535;17.36;-15.73;-1.64;-2.46;0
7536;17.36;-15.73;-1.64;-2.46;0
7537;17.36;-15.73;-1.64;-2.46;0
7538;17.36;-15.73;-1.64;-2.46;0
7539;17.36;-15.73;-1.64;-2.46;0
7540;17.36;-15.73;-1.64;-2.46;0
7541;17.36;-15.73;-1.64;0.88;0
7542;17.36;-15.73;-1.64;0.88;0
7543;17.36;-15.73;-1.64;0.88;0
7544;17.36;-15.73;-1.64;0.88;0
7545;17.36;-15.73;-1.64;0.88;0
7546;17.36;-15.73;-1.64;0.88;0
7547;17.36;-15.73;-1.64;0.88;0
7548;17.36;-15.73;-1.64;0.88;0
7549;17.36;-15.73;-1.64;0.88;0
7550;17.36;-15.73;-1.64;0.88;0
7551;17.36;-15.73;-1.64;0.88;0
7552;17.36;-15.73;-1.64;0.88;0
7553;17.36;-15.73;-1.64;0.88;0
7554;17.36;-15.73;-1.64;0.88;0
7555;-0.0;0.0;0.0;6.67;0
7556;-0.0;0.0;0.0;6.67;0
7557;-0.0;0.0;0.0;6.67;0
7558;-0.0;0.0;0.0;6.67;0
7559;-0.0;0.0;0.0;6.67;0
7560;17.36;-15.73;-1.64;-2.46;0
7561;17.36;-15.73;-1.64;-2.46;0
7562;17.36;-15.73;-1.64;-2.46;0
7563;17.36;-15.73;-1.64;-2.46;0
7564;17.36;-15.73;-1.64;-2.46;0
7565;17.36;-15.73;-1.64;0.88;0
7566;17.36;-15.73;-1.64;0.88;0
7567;17.36;-15.73;-1.64;0.88;0
7568;17.36;-15.73;-1.64;0.88;0
7569;17.36;-15.73;-1.64;0.88;0
7570;17.36;-15.73;-1.64;0.88;0
7571;17.36;-15.73;-1.64;0.88;0
7572;17.36;-15.73;-1.64;0.88;0
7573;17.36;-15.73;-1.64;0.88;0
7574;17.36;-15.73;-1.64;0.88;0
7575;17.36;-15.73;-1.64;0.88;0
7576;17.36;-15.73;-1.64;0.88;0
