snapshot;grid;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
1679;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1680;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1681;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1682;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1683;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1684;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1685;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1686;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1687;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1688;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1689;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1690;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1691;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1692;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1693;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1694;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1695;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1696;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1697;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1698;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1699;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1700;8.01;2.46;7.26;4.21;-4.21;-4.21;0.75;0.0;6.67
1701;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1702;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1703;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1704;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1705;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1706;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1707;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1708;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1709;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1710;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1711;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1712;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1713;6.34;6.67;5.75;3.33;-3.33;-3.33;0.6;0.0;10.0
1714;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1715;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1716;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1717;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1718;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1719;14.36;2.46;13.01;7.54;-7.54;-7.54;1.35;0.0;10.0
1720;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1721;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1722;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1723;12.69;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
1724;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1725;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1726;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1727;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1728;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1729;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1730;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1731;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
1732;12.17;0.27;11.02;6.39;-6.39;-6.39;1.15;0.0;6.67
1733;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1734;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1735;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1736;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1737;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1738;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1739;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1740;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1741;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1742;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1743;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1744;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1745;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1746;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1747;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1748;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1749;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1750;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1751;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1752;7.49;2.73;6.79;3.94;-3.94;-3.94;0.71;0.0;6.67
1753;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
1754;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1755;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1756;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1757;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1758;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1759;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1760;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1761;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1762;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1763;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1764;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1765;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1766;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1767;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1768;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1769;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1770;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1771;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1772;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1773;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1774;10.68;1.05;9.68;5.61;-5.61;-5.61;1.01;0.0;6.67
1775;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1776;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1777;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1778;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1779;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1780;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1781;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1782;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1783;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1784;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1785;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1786;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1787;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1788;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1789;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1790;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1791;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1792;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1793;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1794;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1795;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1796;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1797;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1798;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1799;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1800;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1801;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1802;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1803;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1804;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1805;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1806;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1807;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1808;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1809;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1810;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1811;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1812;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1813;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1814;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1815;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1816;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1817;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1818;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1819;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1820;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1821;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1822;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1823;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1824;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1825;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1826;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1827;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1828;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1829;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1830;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1831;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1832;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1833;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1834;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1835;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1836;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1837;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1838;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1839;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1840;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1841;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1842;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1843;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1844;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1845;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1846;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1847;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1848;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1849;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1850;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1851;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1852;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1853;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1854;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1855;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1856;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1857;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1858;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1859;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1860;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1861;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1862;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1863;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1864;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1865;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1866;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1867;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1868;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1869;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1870;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1871;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1872;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1873;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1874;5.01;4.03;4.54;2.63;-2.63;-2.63;0.47;0.0;6.67
1875;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1876;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1877;6.34;6.67;5.75;3.33;-3.33;-3.33;0.6;0.0;10.0
1878;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1879;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1880;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1881;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1882;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1883;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1884;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1885;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1886;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1887;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1888;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1889;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1890;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1891;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1892;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1893;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1894;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1895;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1896;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
1897;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1898;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1899;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1900;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1901;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1902;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1903;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1904;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1905;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1906;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1907;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1908;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1909;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1910;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1911;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1912;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1913;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1914;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1915;6.97;3.0;6.32;3.66;-3.66;-3.66;0.66;0.0;6.67
1916;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1917;3.86;4.64;3.49;2.03;-2.03;-2.03;0.36;0.0;6.67
1918;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1919;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1920;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1921;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1922;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1923;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1924;8.01;2.46;7.26;4.21;-4.21;-4.21;0.75;0.0;6.67
1925;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1926;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1927;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1928;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1929;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1930;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1931;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1932;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1933;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1934;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1935;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1936;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1937;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1938;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1939;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1940;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1941;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1942;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1943;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1944;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1945;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1946;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1947;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1948;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1949;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1950;10.68;4.39;9.68;5.61;-5.61;-5.61;1.01;0.0;10.0
1951;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1952;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1953;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1954;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1955;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1956;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1957;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1958;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1959;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1960;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1961;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1962;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1963;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1964;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1965;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1966;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1967;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1968;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1969;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1970;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1971;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1972;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1973;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1974;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1975;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1976;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1977;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1978;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1979;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1980;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1981;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1982;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1983;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1984;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1985;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1986;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1987;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1988;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1989;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1990;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1991;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1992;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1993;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1994;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1995;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1996;17.36;-2.46;15.73;9.12;-9.12;-9.12;1.64;0.0;6.67
1997;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1998;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1999;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2000;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2001;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2002;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2003;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2004;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2005;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2006;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2007;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2008;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2009;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2010;17.36;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
2011;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2012;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2013;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2014;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
