snapshot;pv;on_wind;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
8178;-0.0;15.33;0.0;1.94;13.89;8.06;-8.06;-8.06;1.44;0.0;10.0
8179;-0.0;15.68;0.0;-1.57;14.2;8.24;-8.24;-8.24;1.48;0.0;6.67
8180;-0.0;15.63;0.0;-1.55;14.16;8.21;-8.21;-8.21;1.47;0.0;6.67
8181;-0.0;14.6;0.0;-1.0;13.22;7.67;-7.67;-7.67;1.37;0.0;6.67
8182;-0.0;13.17;0.0;-0.25;11.93;6.92;-6.92;-6.92;1.24;0.0;6.67
8183;-0.0;13.04;0.0;-0.19;11.81;6.85;-6.85;-6.85;1.23;0.0;6.67
8184;-0.0;13.17;0.0;-0.25;11.93;6.92;-6.92;-6.92;1.24;0.0;6.67
8185;-0.0;13.78;0.0;-0.57;12.48;7.24;-7.24;-7.24;1.3;0.0;6.67
8186;-0.0;14.43;0.0;-0.91;13.07;7.58;-7.58;-7.58;1.36;0.0;6.67
8187;-0.0;14.73;0.0;-1.07;13.34;7.74;-7.74;-7.74;1.39;0.0;6.67
8188;-0.0;14.51;0.0;-0.96;13.14;7.62;-7.62;-7.62;1.37;0.0;6.67
8189;-0.0;13.47;0.0;2.92;12.21;7.08;-7.08;-7.08;1.27;0.0;10.0
8190;-0.0;12.44;0.0;3.46;11.27;6.53;-6.53;-6.53;1.17;0.0;10.0
8191;-0.0;11.4;0.0;4.01;10.33;5.99;-5.99;-5.99;1.07;0.0;10.0
8192;0.33;10.06;0.0;4.54;9.41;5.46;-5.46;-5.46;0.98;0.0;10.0
8193;1.12;8.59;0.0;4.9;8.8;5.1;-5.1;-5.1;0.91;0.0;10.0
8194;1.72;7.43;0.0;5.19;8.29;4.81;-4.81;-4.81;0.86;0.0;10.0
8195;1.54;6.61;0.0;5.72;7.38;4.28;-4.28;-4.28;0.77;0.0;10.0
8196;1.12;6.05;0.0;6.23;6.49;3.76;-3.76;-3.76;0.67;0.0;10.0
8197;0.7;6.56;0.0;6.18;6.58;3.82;-3.82;-3.82;0.68;0.0;10.0
8198;0.14;7.6;0.0;5.93;7.01;4.07;-4.07;-4.07;0.73;0.0;10.0
8199;-0.0;8.03;0.0;5.78;7.28;4.22;-4.22;-4.22;0.76;0.0;10.0
8200;-0.0;8.25;0.0;5.67;7.47;4.33;-4.33;-4.33;0.78;0.0;10.0
8201;-0.0;8.47;0.0;5.55;7.67;4.45;-4.45;-4.45;0.8;0.0;10.0
8202;-0.0;9.11;0.0;5.21;8.25;4.79;-4.79;-4.79;0.86;0.0;10.0
8203;-0.0;10.41;0.0;1.2;9.43;5.47;-5.47;-5.47;0.98;0.0;6.67
8204;-0.0;12.27;0.0;0.22;11.11;6.44;-6.44;-6.44;1.16;0.0;6.67
8205;-0.0;13.47;0.0;-0.41;12.21;7.08;-7.08;-7.08;1.27;0.0;6.67
8206;-0.0;14.73;0.0;-1.07;13.34;7.74;-7.74;-7.74;1.39;0.0;6.67
8207;-0.0;15.94;0.0;-1.71;14.44;8.37;-8.37;-8.37;1.5;0.0;6.67
8208;-0.0;16.37;0.0;-1.93;14.83;8.6;-8.6;-8.6;1.54;0.0;6.67
8209;-0.0;16.67;0.0;-2.09;15.1;8.76;-8.76;-8.76;1.57;0.0;6.67
8210;-0.0;15.59;0.0;-1.53;14.12;8.19;-8.19;-8.19;1.47;0.0;6.67
8211;-0.0;15.72;0.0;-1.59;14.24;8.26;-8.26;-8.26;1.48;0.0;6.67
8212;-0.0;15.46;0.0;-1.46;14.01;8.12;-8.12;-8.12;1.46;0.0;6.67
8213;-0.0;15.46;0.0;1.88;14.01;8.12;-8.12;-8.12;1.46;0.0;10.0
8214;-0.0;16.76;0.0;1.2;15.18;8.8;-8.8;-8.8;1.58;0.0;10.0
8215;-0.0;18.66;0.0;0.2;16.9;9.8;-9.8;-9.8;1.76;0.0;10.0
8216;2.33;18.23;0.0;-0.8;18.62;10.8;-10.8;-10.8;1.94;0.0;10.0
8217;7.88;16.24;0.0;-2.67;21.84;12.67;-12.67;-12.67;2.27;0.0;10.0
8218;8.85;16.58;-0.56;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8219;4.43;18.27;0.56;-2.22;21.07;12.22;-12.22;-12.22;2.19;0.0;10.0
8220;2.61;18.66;0.0;-1.17;19.26;11.17;-11.17;-11.17;2.0;0.0;10.0
8221;1.26;21.21;0.0;-1.8;20.35;11.8;-11.8;-11.8;2.12;0.0;10.0
8222;0.28;23.11;0.0;-2.29;21.18;12.29;-12.29;-12.29;2.2;0.0;10.0
8223;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8224;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8225;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8226;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8227;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8228;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8229;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8230;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8231;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8232;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8233;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8234;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8235;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8236;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8237;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8238;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8239;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8240;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8241;0.37;24.5;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8242;0.65;24.22;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8243;1.07;23.8;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8244;1.4;23.48;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8245;1.21;25.07;-1.41;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8246;0.65;32.13;-7.91;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8247;-0.0;28.07;-3.2;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8248;-0.0;22.63;2.24;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8249;-0.0;22.37;2.5;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8250;-0.0;28.03;-3.15;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8251;-0.0;24.79;0.08;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8252;-0.0;19.87;5.01;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8253;-0.0;19.05;5.83;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8254;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8255;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8256;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8257;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8258;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8259;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8260;-0.0;24.88;0.0;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8261;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8262;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8263;-0.0;24.88;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8264;0.56;24.32;0.0;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8265;1.68;32.17;-8.98;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8266;2.19;32.82;-10.14;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8267;2.24;31.92;-9.28;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8268;3.12;31.27;-9.52;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8269;2.28;31.57;-8.98;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8270;0.51;32.05;-7.68;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8271;-0.0;32.91;-8.03;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8272;-0.0;32.09;-7.21;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8273;-0.0;30.36;-5.49;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8274;-0.0;28.16;-3.28;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8275;-0.0;26.0;-1.12;-6.4;22.53;13.07;-13.07;-13.07;2.34;0.0;6.67
8276;-0.0;22.85;0.0;-5.34;20.7;12.0;-12.0;-12.0;2.15;0.0;6.67
8277;-0.0;18.7;0.0;-3.16;16.94;9.82;-9.82;-9.82;1.76;0.0;6.67
8278;-0.0;16.71;0.0;-2.12;15.14;8.78;-8.78;-8.78;1.57;0.0;6.67
8279;-0.0;16.63;0.0;-2.07;15.06;8.74;-8.74;-8.74;1.57;0.0;6.67
8280;-0.0;14.25;0.0;-0.82;12.91;7.49;-7.49;-7.49;1.34;0.0;6.67
8281;-0.0;13.3;0.0;-0.32;12.05;6.99;-6.99;-6.99;1.25;0.0;6.67
8282;-0.0;11.83;0.85;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8283;-0.0;10.71;0.0;1.04;9.7;5.63;-5.63;-5.63;1.01;0.0;6.67
8284;-0.0;9.54;0.0;1.65;8.65;5.01;-5.01;-5.01;0.9;0.0;6.67
8285;-0.0;8.03;0.0;5.78;7.28;4.22;-4.22;-4.22;0.76;0.0;10.0
8286;-0.0;7.26;0.0;6.19;6.57;3.81;-3.81;-3.81;0.68;0.0;10.0
8287;-0.0;7.04;0.0;6.3;6.38;3.7;-3.7;-3.7;0.66;0.0;10.0
8288;0.79;6.18;0.0;6.34;6.31;3.66;-3.66;-3.66;0.66;0.0;10.0
8289;2.42;4.02;0.0;6.62;5.83;3.38;-3.38;-3.38;0.61;0.0;10.0
8290;5.55;2.55;0.0;5.75;7.33;4.25;-4.25;-4.25;0.76;0.0;10.0
8291;7.6;2.33;0.0;4.78;8.99;5.22;-5.22;-5.22;0.94;0.0;10.0
8292;8.85;2.38;0.0;4.1;10.17;5.9;-5.9;-5.9;1.06;0.0;10.0
8293;3.68;3.8;0.0;6.07;6.78;3.93;-3.93;-3.93;0.7;0.0;10.0
8294;0.61;7.43;0.0;5.78;7.28;4.22;-4.22;-4.22;0.76;0.0;10.0
8295;-0.0;11.19;7.85;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8296;-0.0;12.65;0.0;3.35;11.46;6.65;-6.65;-6.65;1.19;0.0;10.0
8297;-0.0;12.57;0.0;3.4;11.38;6.6;-6.6;-6.6;1.18;0.0;10.0
8298;-0.0;12.57;0.0;3.4;11.38;6.6;-6.6;-6.6;1.18;0.0;10.0
8299;-0.0;12.48;0.0;0.11;11.31;6.56;-6.56;-6.56;1.18;0.0;6.67
8300;-0.0;12.7;0.0;-0.0;11.5;6.67;-6.67;-6.67;1.2;0.0;6.67
8301;-0.0;11.53;0.0;0.61;10.45;6.06;-6.06;-6.06;1.09;0.0;6.67
8302;-0.0;9.5;0.0;1.67;8.61;4.99;-4.99;-4.99;0.89;0.0;6.67
8303;-0.0;7.73;0.0;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
8304;-0.0;8.12;0.0;2.4;7.35;4.27;-4.27;-4.27;0.76;0.0;6.67
8305;-0.0;8.29;0.0;2.31;7.51;4.36;-4.36;-4.36;0.78;0.0;6.67
8306;-0.0;8.38;0.0;2.26;7.59;4.4;-4.4;-4.4;0.79;0.0;6.67
8307;-0.0;8.68;0.0;2.11;7.86;4.56;-4.56;-4.56;0.82;0.0;6.67
8308;-0.0;8.64;0.0;2.13;7.82;4.54;-4.54;-4.54;0.81;0.0;6.67
8309;-0.0;8.94;0.17;5.21;8.25;4.79;-4.79;-4.79;0.86;0.0;10.0
8310;-0.0;9.2;0.0;5.17;8.33;4.83;-4.83;-4.83;0.87;0.0;10.0
8311;-0.0;9.07;0.0;5.23;8.22;4.76;-4.76;-4.76;0.85;0.0;10.0
8312;0.93;8.25;0.0;5.18;8.32;4.82;-4.82;-4.82;0.86;0.0;10.0
8313;2.94;5.27;0.0;5.69;7.43;4.31;-4.31;-4.31;0.77;0.0;10.0
8314;4.01;3.02;0.0;6.31;6.37;3.69;-3.69;-3.69;0.66;0.0;10.0
8315;3.91;1.77;0.0;7.01;5.15;2.99;-2.99;-2.99;0.54;0.0;10.0
8316;2.94;0.86;1.73;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8317;1.44;0.22;3.87;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8318;0.37;0.17;18.49;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8319;-0.0;0.86;4.66;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8320;-0.0;1.99;17.05;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8321;-0.0;3.02;2.5;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8322;-0.0;4.19;1.34;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8323;-0.0;5.7;6.99;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8324;-0.0;6.78;0.0;3.1;6.14;3.56;-3.56;-3.56;0.64;0.0;6.67
8325;-0.0;7.51;0.0;2.72;6.81;3.95;-3.95;-3.95;0.71;0.0;6.67
8326;-0.0;7.64;0.0;2.65;6.92;4.02;-4.02;-4.02;0.72;0.0;6.67
8327;-0.0;7.6;0.0;2.67;6.89;3.99;-3.99;-3.99;0.72;0.0;6.67
8328;-0.0;7.47;0.0;2.74;6.77;3.93;-3.93;-3.93;0.7;0.0;6.67
8329;-0.0;7.04;0.0;2.97;6.38;3.7;-3.7;-3.7;0.66;0.0;6.67
8330;-0.0;6.09;0.0;3.47;5.52;3.2;-3.2;-3.2;0.57;0.0;6.67
8331;-0.0;5.74;0.0;3.65;5.2;3.02;-3.02;-3.02;0.54;0.0;6.67
8332;-0.0;5.49;0.04;3.76;5.01;2.9;-2.9;-2.9;0.52;0.0;6.67
8333;-0.0;5.53;0.0;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8334;-0.0;5.44;0.09;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8335;-0.0;5.49;0.04;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8336;1.49;4.75;0.0;6.72;5.65;3.28;-3.28;-3.28;0.59;0.0;10.0
8337;4.57;2.85;0.0;6.1;6.72;3.9;-3.9;-3.9;0.7;0.0;10.0
8338;8.85;2.03;0.0;4.28;9.86;5.72;-5.72;-5.72;1.03;0.0;10.0
8339;11.28;1.64;0.0;3.21;11.7;6.79;-6.79;-6.79;1.22;0.0;10.0
8340;9.41;1.64;0.0;4.19;10.01;5.81;-5.81;-5.81;1.04;0.0;10.0
8341;4.57;1.94;0.0;6.58;5.9;3.42;-3.42;-3.42;0.61;0.0;10.0
8342;0.89;2.72;1.92;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8343;-0.0;3.2;2.33;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8344;-0.0;2.72;2.81;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8345;-0.0;2.33;3.2;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8346;-0.0;2.89;2.63;7.09;5.01;2.9;-2.9;-2.9;0.52;0.0;10.0
8347;-0.0;4.36;1.17;3.76;5.01;2.9;-2.9;-2.9;0.52;0.0;6.67
8348;-0.0;5.87;0.0;3.58;5.32;3.09;-3.09;-3.09;0.55;0.0;6.67
8349;-0.0;7.0;0.0;2.99;6.34;3.68;-3.68;-3.68;0.66;0.0;6.67
8350;-0.0;8.12;0.0;2.4;7.35;4.27;-4.27;-4.27;0.76;0.0;6.67
8351;-0.0;9.76;0.0;1.54;8.84;5.13;-5.13;-5.13;0.92;0.0;6.67
8352;-0.0;11.06;0.0;0.86;10.01;5.81;-5.81;-5.81;1.04;0.0;6.67
8353;-0.0;11.7;0.0;0.52;10.6;6.15;-6.15;-6.15;1.1;0.0;6.67
8354;-0.0;12.01;0.0;0.36;10.88;6.31;-6.31;-6.31;1.13;0.0;6.67
8355;-0.0;12.4;0.0;0.15;11.23;6.51;-6.51;-6.51;1.17;0.0;6.67
8356;-0.0;12.7;0.0;-0.0;11.5;6.67;-6.67;-6.67;1.2;0.0;6.67
8357;-0.0;13.47;0.0;2.92;12.21;7.08;-7.08;-7.08;1.27;0.0;10.0
8358;-0.0;12.05;0.0;3.67;10.91;6.33;-6.33;-6.33;1.13;0.0;10.0
8359;-0.0;11.57;0.0;3.92;10.48;6.08;-6.08;-6.08;1.09;0.0;10.0
8360;0.89;11.75;0.0;3.36;11.44;6.64;-6.64;-6.64;1.19;0.0;10.0
8361;2.24;10.58;0.0;3.26;11.61;6.73;-6.73;-6.73;1.21;0.0;10.0
8362;2.98;9.11;0.0;3.64;10.96;6.35;-6.35;-6.35;1.14;0.0;10.0
8363;3.26;8.59;0.0;3.77;10.74;6.23;-6.23;-6.23;1.12;0.0;10.0
8364;2.7;9.07;0.0;3.81;10.66;6.18;-6.18;-6.18;1.11;0.0;10.0
8365;1.4;8.9;0.0;4.59;9.33;5.41;-5.41;-5.41;0.97;0.0;10.0
8366;0.19;9.16;0.0;5.09;8.46;4.91;-4.91;-4.91;0.88;0.0;10.0
8367;-0.0;10.32;0.0;4.58;9.35;5.42;-5.42;-5.42;0.97;0.0;10.0
8368;-0.0;11.4;0.0;4.01;10.33;5.99;-5.99;-5.99;1.07;0.0;10.0
8369;-0.0;11.75;0.0;3.83;10.64;6.17;-6.17;-6.17;1.11;0.0;10.0
8370;-0.0;11.66;0.0;3.87;10.56;6.13;-6.13;-6.13;1.1;0.0;10.0
8371;-0.0;10.32;0.0;1.24;9.35;5.42;-5.42;-5.42;0.97;0.0;6.67
8372;-0.0;9.76;0.0;1.54;8.84;5.13;-5.13;-5.13;0.92;0.0;6.67
8373;-0.0;9.29;0.0;1.79;8.41;4.88;-4.88;-4.88;0.87;0.0;6.67
8374;-0.0;9.42;0.0;1.72;8.53;4.95;-4.95;-4.95;0.89;0.0;6.67
8375;-0.0;8.34;0.0;2.29;7.55;4.38;-4.38;-4.38;0.79;0.0;6.67
8376;-0.0;8.72;0.0;2.08;7.9;4.58;-4.58;-4.58;0.82;0.0;6.67
8377;-0.0;10.11;0.0;1.36;9.15;5.31;-5.31;-5.31;0.95;0.0;6.67
8378;-0.0;9.98;0.0;1.42;9.04;5.24;-5.24;-5.24;0.94;0.0;6.67
8379;-0.0;10.84;0.0;0.97;9.82;5.7;-5.7;-5.7;1.02;0.0;6.67
8380;-0.0;12.57;0.0;0.06;11.38;6.6;-6.6;-6.6;1.18;0.0;6.67
8381;-0.0;14.21;0.0;2.53;12.87;7.47;-7.47;-7.47;1.34;0.0;10.0
8382;-0.0;15.46;0.0;1.88;14.01;8.12;-8.12;-8.12;1.46;0.0;10.0
8383;-0.0;16.37;0.0;1.4;14.83;8.6;-8.6;-8.6;1.54;0.0;10.0
8384;0.89;18.66;0.0;-0.27;17.7;10.27;-10.27;-10.27;1.84;0.0;10.0
8385;1.17;24.32;-0.61;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8386;3.4;23.84;-2.37;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8387;4.52;21.42;-1.07;-3.07;22.53;13.07;-13.07;-13.07;2.34;0.0;10.0
8388;2.61;21.68;0.0;-2.76;22.0;12.76;-12.76;-12.76;2.29;0.0;10.0
8389;1.21;20.69;0.0;-1.51;19.84;11.51;-11.51;-11.51;2.06;0.0;10.0
8390;0.19;20.04;0.0;-0.63;18.32;10.63;-10.63;-10.63;1.91;0.0;10.0
8391;-0.0;18.96;0.07;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8392;-0.0;18.61;3.97;-1.86;20.45;11.86;-11.86;-11.86;2.13;0.0;10.0
8393;-0.0;18.92;0.0;0.06;17.14;9.94;-9.94;-9.94;1.78;0.0;10.0
8394;-0.0;19.91;0.0;-0.46;18.03;10.46;-10.46;-10.46;1.88;0.0;10.0
8395;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8396;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8397;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8398;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8399;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
8400;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8401;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8402;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8403;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8404;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8405;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8406;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8407;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8408;0.19;18.85;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8409;0.98;18.05;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8410;1.96;17.08;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8411;4.89;14.14;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8412;5.31;13.72;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8413;5.41;13.63;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8414;3.31;15.72;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8415;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8416;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8417;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8418;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8419;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8420;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8421;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8422;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8423;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8424;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8425;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8426;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8427;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8428;-0.0;14.87;0.0;-1.15;13.47;7.81;-7.81;-7.81;1.4;0.0;6.67
8429;-0.0;19.31;0.0;-0.14;17.49;10.14;-10.14;-10.14;1.82;0.0;10.0
8430;-0.0;18.48;0.0;0.29;16.74;9.71;-9.71;-9.71;1.74;0.0;10.0
8431;-0.0;18.14;0.0;0.47;16.43;9.53;-9.53;-9.53;1.71;0.0;10.0
8432;0.05;17.97;0.0;0.54;16.32;9.46;-9.46;-9.46;1.7;0.0;10.0
8433;0.61;18.43;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8434;1.44;17.59;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8435;1.49;17.54;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8436;1.12;18.2;0.0;-0.15;17.5;10.15;-10.15;-10.15;1.82;0.0;10.0
8437;0.61;18.14;0.0;0.15;16.98;9.85;-9.85;-9.85;1.77;0.0;10.0
8438;0.05;18.99;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8439;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8440;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8441;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8442;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8443;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8444;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8445;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8446;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8447;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8448;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8449;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8450;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8451;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8452;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
8453;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
8454;-0.0;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
