;on_wind;pv;battery storage;hydrogen_storage;Curtailment
7812;0.0;0.0;19.15;172.05;0.0
7813;0.0;0.0;6.78;179.15;0.0
7814;0.0;0.0;6.9;179.15;0.0
7815;0.0;0.0;19.93;173.6;0.0
7816;0.0;0.0;19.93;175.96;0.0
7817;0.0;0.0;19.93;177.41;0.0
7818;0.0;0.0;19.93;178.52;0.0
7819;0.0;0.0;19.93;182.47;0.0
7820;0.0;0.0;19.93;184.39;0.0
7821;1.9;0.0;19.93;185.55;1.9
7822;2.55;0.0;19.93;185.55;2.55
7823;3.28;0.0;19.93;185.55;3.28
7824;1.69;0.0;19.93;185.55;1.69
7825;3.67;0.0;19.93;185.55;3.67
7826;4.32;0.0;19.93;185.55;4.32
7827;4.93;0.0;19.93;185.55;4.93
7828;5.27;0.0;19.93;185.55;5.27
7829;6.7;0.0;19.93;182.22;6.7
7830;7.73;0.0;19.93;182.22;7.73
7831;8.12;0.0;19.93;182.22;8.12
7832;9.6;0.0;19.93;182.22;9.6
7833;12.34;0.0;19.93;182.22;12.34
7834;15.2;0.0;19.93;182.22;15.2
7835;15.63;0.0;19.93;182.22;15.63
7836;15.65;0.0;19.93;182.22;15.65
7837;14.93;0.0;19.93;182.22;14.93
7838;13.93;0.0;19.93;182.22;13.93
7839;13.91;0.0;19.93;182.22;13.91
7840;13.78;0.0;19.93;182.22;13.78
7841;12.79;0.0;19.93;182.22;12.79
7842;11.58;0.0;19.93;182.22;11.58
7843;9.85;0.0;19.93;185.55;9.85
7844;8.03;0.0;19.93;185.55;8.03
7845;7.26;0.0;19.93;185.55;7.26
7846;6.74;0.0;19.93;185.55;6.74
7847;2.69;0.0;24.28;185.55;2.69
7848;5.92;0.0;19.93;185.55;5.92
7849;5.14;0.0;19.93;185.55;5.14
7850;0.0;0.0;24.55;185.55;0.0
7851;0.0;0.0;22.91;185.55;0.0
7852;0.0;0.0;20.92;185.55;0.0
7853;0.0;0.0;18.98;182.22;0.0
7854;0.0;0.0;15.74;182.22;0.0
7855;0.0;0.0;14.79;182.22;0.0
7856;0.0;0.0;17.25;182.22;0.0
7857;3.8;0.0;19.93;182.22;3.8
7858;0.0;0.0;27.54;182.22;0.0
7859;0.0;0.0;29.22;182.22;0.0
7860;5.83;0.0;25.47;182.22;5.83
7861;0.0;0.0;31.63;182.22;0.0
7862;0.0;0.0;30.18;182.22;0.0
7863;0.0;0.0;29.3;182.22;0.0
7864;0.0;0.0;28.96;182.22;0.0
7865;0.0;0.0;27.71;182.22;0.0
7866;0.0;0.0;25.72;182.22;0.0
7867;0.0;0.0;23.08;185.55;0.0
7868;0.0;0.0;20.15;185.55;0.0
7869;0.0;0.0;18.85;185.55;0.0
7870;0.0;0.0;19.93;183.35;0.0
7871;0.0;0.0;19.93;181.74;0.0
7872;0.0;0.0;12.09;184.23;0.0
7873;0.0;0.0;19.93;179.4;0.0
7874;0.0;0.0;19.93;180.08;0.0
7875;0.0;0.0;19.93;182.04;0.0
7876;0.0;0.0;19.93;183.4;0.0
7877;0.0;0.0;13.89;182.22;0.0
7878;0.0;0.0;19.68;179.15;0.0
7879;0.0;0.0;19.68;179.15;0.0
7880;0.0;0.0;19.93;180.25;0.0
7881;0.0;0.0;19.93;180.34;0.0
7882;0.0;0.0;19.61;182.22;0.0
7883;0.0;0.0;25.47;182.22;0.0
7884;0.0;0.0;26.35;182.22;0.0
7885;0.0;0.0;23.74;182.22;0.0
7886;0.0;0.0;19.93;180.54;0.0
7887;0.0;0.0;16.89;179.15;0.0
7888;0.0;0.0;15.93;179.92;0.0
7889;0.0;0.0;9.61;182.22;0.0
7890;0.0;0.0;7.54;182.22;0.0
7891;0.0;0.0;30.68;172.48;0.0
7892;0.0;0.0;27.49;172.48;0.0
7893;0.0;0.0;24.55;172.48;0.0
7894;0.0;0.0;23.21;172.48;0.0
7895;0.0;0.0;23.47;172.48;0.0
7896;0.0;0.0;19.2;175.39;0.0
7897;0.0;0.0;19.93;175.68;0.0
7898;0.0;0.0;19.93;176.18;0.0
7899;0.0;0.0;19.93;176.36;0.0
7900;0.0;0.0;19.93;176.86;0.0
7901;0.0;0.0;19.93;173.51;0.0
7902;0.0;0.0;19.93;173.44;0.0
7903;0.0;0.0;19.93;172.94;0.0
7904;0.0;0.0;19.93;172.67;0.0
7905;0.0;0.0;19.93;172.6;0.0
7906;0.0;0.0;19.93;172.48;0.0
7907;0.0;0.0;19.93;172.71;0.0
7908;0.0;0.0;19.93;172.64;0.0
7909;0.0;0.0;19.93;172.36;0.0
7910;0.0;0.0;19.93;172.34;0.0
7911;0.0;0.0;19.93;173.28;0.0
7912;0.0;0.0;19.93;174.16;0.0
7913;0.0;0.0;19.93;173.64;0.0
7914;0.0;0.0;19.93;173.28;0.0
7915;0.0;0.0;19.93;176.54;0.0
7916;0.0;0.0;19.93;176.52;0.0
7917;0.0;0.0;19.93;176.5;0.0
7918;0.0;0.0;19.93;176.57;0.0
7919;0.0;0.0;19.93;176.79;0.0
7920;0.0;0.0;19.93;177.07;0.0
7921;0.0;0.0;19.93;177.36;0.0
7922;0.0;0.0;19.93;177.63;0.0
7923;0.0;0.0;19.93;177.25;0.0
7924;0.0;0.0;19.93;176.68;0.0
7925;0.0;0.0;19.93;173.14;0.0
7926;0.0;0.0;19.93;173.3;0.0
7927;0.0;0.0;19.93;173.46;0.0
7928;0.0;0.0;19.93;173.58;0.0
7929;0.0;0.0;19.93;173.87;0.0
7930;0.0;0.0;19.93;174.43;0.0
7931;0.0;0.0;19.93;174.96;0.0
7932;0.0;0.0;19.93;175.36;0.0
7933;0.0;0.0;19.93;175.68;0.0
7934;0.0;0.0;19.93;175.67;0.0
7935;0.0;0.0;19.93;175.96;0.0
7936;0.0;0.0;19.93;176.52;0.0
7937;0.0;0.0;19.93;176.82;0.0
7938;0.0;0.0;19.93;176.93;0.0
7939;0.0;0.0;19.93;180.33;0.0
7940;0.0;0.0;19.93;180.49;0.0
7941;0.0;0.0;19.93;180.86;0.0
7942;0.0;0.0;19.93;181.24;0.0
7943;0.0;0.0;19.93;181.63;0.0
7944;0.0;0.0;19.93;182.33;0.0
7945;0.0;0.0;19.93;182.63;0.0
7946;0.0;0.0;19.93;183.28;0.0
7947;0.0;0.0;19.93;182.78;0.0
7948;0.0;0.0;19.93;183.26;0.0
7949;0.0;0.0;19.93;178.75;0.0
7950;0.0;0.0;19.93;177.02;0.0
7951;0.0;0.0;19.93;176.24;0.0
7952;0.0;0.0;19.93;176.42;0.0
7953;0.0;0.0;19.93;177.61;0.0
7954;0.0;0.0;19.93;181.08;0.0
7955;0.0;0.0;19.93;179.01;0.0
7956;0.0;0.0;19.93;176.39;0.0
7957;0.0;0.0;19.93;173.75;0.0
7958;0.0;0.0;19.93;172.67;0.0
7959;0.0;0.0;18.15;172.06;0.0
7960;0.0;0.0;16.35;172.05;0.0
7961;0.0;0.0;15.52;172.05;0.0
7962;0.0;0.0;17.43;172.05;0.0
7963;0.0;0.0;19.93;176.54;0.0
7964;0.0;0.0;19.93;179.02;0.0
7965;0.0;0.0;19.93;180.7;0.0
7966;0.0;0.0;19.93;183.99;0.0
7967;0.0;0.0;22.78;185.55;0.0
7968;0.0;0.0;25.33;185.55;0.0
7969;0.0;0.0;22.39;185.55;0.0
7970;0.0;0.0;20.15;185.55;0.0
7971;0.0;0.0;19.93;185.51;0.0
7972;0.0;0.0;22.0;185.55;0.0
7973;0.0;0.0;19.93;181.77;0.0
7974;0.0;0.0;19.93;180.79;0.0
7975;0.0;0.0;19.93;179.88;0.0
7976;0.0;0.0;19.93;178.29;0.0
7977;0.0;0.0;19.93;178.76;0.0
7978;0.0;0.0;19.93;177.96;0.0
7979;0.0;0.0;19.93;177.39;0.0
7980;0.0;0.0;19.93;177.91;0.0
7981;0.0;0.0;19.93;177.17;0.0
7982;0.0;0.0;19.93;176.02;0.0
7983;0.0;0.0;19.93;174.62;0.0
7984;0.0;0.0;19.93;174.07;0.0
7985;0.0;0.0;19.93;173.55;0.0
7986;0.0;0.0;19.93;173.28;0.0
7987;0.0;0.0;19.93;176.68;0.0
7988;0.0;0.0;19.93;176.73;0.0
7989;0.0;0.0;19.93;176.54;0.0
7990;0.0;0.0;19.93;176.04;0.0
7991;0.0;0.0;19.93;175.52;0.0
7992;0.0;0.0;18.94;175.39;0.0
7993;0.0;0.0;17.6;175.39;0.0
7994;0.0;0.0;16.65;175.39;0.0
7995;0.0;0.0;15.87;175.39;0.0
7996;0.0;0.0;15.14;175.39;0.0
7997;0.0;0.0;14.75;172.05;0.0
7998;0.0;0.0;14.83;172.05;0.0
7999;0.0;0.0;15.27;172.05;0.0
8000;0.0;0.0;18.18;172.05;0.0
8001;0.0;0.0;22.98;172.05;0.0
8002;0.0;0.0;28.35;172.05;0.0
8003;0.0;0.0;29.13;172.05;0.0
8004;0.0;0.0;29.06;172.05;0.0
8005;0.0;0.0;22.29;173.51;0.0
8006;0.0;0.0;19.54;172.05;0.0
8007;0.0;0.0;16.91;172.05;0.0
8008;0.0;0.0;18.5;172.05;0.0
8009;0.0;0.0;19.54;172.05;0.0
8010;0.0;0.0;20.02;172.05;0.0
8011;0.0;0.0;19.8;175.39;0.0
8012;0.0;0.0;19.2;175.39;0.0
8013;0.0;0.0;18.25;175.39;0.0
8014;0.0;0.0;17.6;175.39;0.0
8015;0.0;0.0;17.25;175.39;0.0
8016;0.0;0.0;16.91;175.39;0.0
8017;0.0;0.0;16.73;175.39;0.0
8018;0.0;0.0;16.56;175.39;0.0
8019;0.0;0.0;16.09;175.39;0.0
8020;0.0;0.0;15.48;175.39;0.0
8021;0.0;0.0;15.09;172.05;0.0
8022;0.0;0.0;14.96;172.05;0.0
8023;0.0;0.0;15.1;172.05;0.0
8024;0.0;0.0;18.78;172.05;0.0
8025;0.0;0.0;24.82;172.92;0.0
8026;0.0;0.0;19.93;178.77;0.0
8027;0.0;0.0;24.69;179.15;0.0
8028;0.0;0.0;37.52;172.05;0.0
8029;0.0;0.0;32.34;172.05;0.0
8030;0.0;0.0;19.93;173.53;0.0
8031;0.0;0.0;15.35;172.05;0.0
8032;0.0;0.0;15.22;172.05;0.0
8033;0.0;0.0;15.09;172.05;0.0
8034;0.0;0.0;15.05;172.05;0.0
8035;0.0;0.0;14.92;175.39;0.0
8036;0.0;0.0;14.75;175.39;0.0
8037;0.0;0.0;14.79;175.39;0.0
8038;0.0;0.0;14.96;175.39;0.0
8039;0.0;0.0;15.27;175.39;0.0
8040;0.0;0.0;15.7;175.39;0.0
8041;0.0;0.0;16.17;175.39;0.0
8042;0.0;0.0;16.6;175.39;0.0
8043;0.0;0.0;16.6;175.39;0.0
8044;0.0;0.0;16.47;175.39;0.0
8045;0.0;0.0;16.78;172.05;0.0
8046;0.0;0.0;17.21;172.05;0.0
8047;0.0;0.0;17.51;172.05;0.0
8048;0.0;0.0;18.39;172.05;0.0
8049;0.0;0.0;19.78;172.05;0.0
8050;0.0;0.0;19.93;172.45;0.0
8051;0.0;0.0;19.93;172.55;0.0
8052;0.0;0.0;19.93;172.7;0.0
8053;0.0;0.0;19.93;172.35;0.0
8054;0.0;0.0;19.66;172.05;0.0
8055;0.0;0.0;19.93;172.24;0.0
8056;0.0;0.0;19.93;172.55;0.0
8057;0.0;0.0;20.71;172.05;0.0
8058;0.0;0.0;19.93;172.53;0.0
8059;0.0;0.0;26.49;172.48;0.0
8060;0.0;0.0;26.06;172.48;0.0
8061;0.0;0.0;25.33;172.48;0.0
8062;0.0;0.0;24.59;172.48;0.0
8063;0.0;0.0;23.95;172.48;0.0
8064;0.0;0.0;17.94;175.39;0.0
8065;0.0;0.0;17.34;175.39;0.0
8066;0.0;0.0;16.95;175.39;0.0
8067;0.0;0.0;16.73;175.39;0.0
8068;0.0;0.0;16.69;175.39;0.0
8069;0.0;0.0;16.73;172.05;0.0
8070;0.0;0.0;16.91;172.05;0.0
8071;0.0;0.0;17.34;172.05;0.0
8072;0.0;0.0;19.0;172.05;0.0
8073;0.0;0.0;19.93;172.72;0.0
8074;0.0;0.0;19.93;173.68;0.0
8075;0.0;0.0;19.93;174.41;0.0
8076;0.0;0.0;19.93;174.65;0.0
8077;0.0;0.0;19.93;173.91;0.0
8078;0.0;0.0;19.93;173.18;0.0
8079;0.0;0.0;19.93;172.94;0.0
8080;0.0;0.0;19.93;174.23;0.0
8081;0.0;0.0;19.93;175.46;0.0
8082;0.0;0.0;19.93;175.96;0.0
8083;0.0;0.0;19.93;179.15;0.0
8084;0.0;0.0;19.93;179.13;0.0
8085;0.0;0.0;19.93;178.97;0.0
8086;0.0;0.0;19.93;178.81;0.0
8087;0.0;0.0;19.93;178.65;0.0
8088;0.0;0.0;19.93;178.52;0.0
8089;0.0;0.0;19.93;178.52;0.0
8090;0.0;0.0;19.93;178.65;0.0
8091;0.0;0.0;19.93;178.61;0.0
8092;0.0;0.0;19.93;179.06;0.0
8093;0.0;0.0;19.93;176.73;0.0
8094;0.0;0.0;19.93;177.27;0.0
8095;0.0;0.0;19.93;177.54;0.0
8096;0.0;0.0;19.93;176.67;0.0
8097;0.0;0.0;19.93;176.57;0.0
8098;0.0;0.0;19.93;176.89;0.0
8099;0.0;0.0;19.93;177.06;0.0
8100;0.0;0.0;19.93;176.65;0.0
8101;0.0;0.0;19.93;175.66;0.0
8102;0.0;0.0;19.93;175.27;0.0
8103;0.0;0.0;19.93;175.71;0.0
8104;0.0;0.0;19.93;175.66;0.0
8105;0.0;0.0;19.93;175.07;0.0
8106;0.0;0.0;19.93;174.82;0.0
8107;0.0;0.0;19.93;177.77;0.0
8108;0.0;0.0;19.93;177.95;0.0
8109;0.0;0.0;19.93;178.54;0.0
8110;0.0;0.0;19.93;179.15;0.0
8111;0.0;0.0;19.93;179.74;0.0
8112;0.0;0.0;19.93;179.72;0.0
8113;0.0;0.0;19.93;180.47;0.0
8114;0.0;0.0;19.93;180.38;0.0
8115;0.0;0.0;19.93;179.61;0.0
8116;0.0;0.0;19.93;179.34;0.0
8117;0.0;0.0;19.93;176.23;0.0
8118;0.0;0.0;19.93;175.96;0.0
8119;0.0;0.0;19.93;175.14;0.0
8120;0.0;0.0;19.93;174.31;0.0
8121;0.0;0.0;19.93;174.2;0.0
8122;0.0;0.0;19.93;174.68;0.0
8123;0.0;0.0;19.93;174.74;0.0
8124;0.0;0.0;19.93;174.12;0.0
8125;0.0;0.0;19.93;173.62;0.0
8126;0.0;0.0;19.93;173.52;0.0
8127;0.0;0.0;19.93;174.39;0.0
8128;0.0;0.0;19.93;174.94;0.0
8129;0.0;0.0;19.93;174.69;0.0
8130;0.0;0.0;19.93;174.3;0.0
8131;0.0;0.0;19.93;177.02;0.0
8132;0.0;0.0;19.93;176.32;0.0
8133;0.0;0.0;19.93;175.82;0.0
8134;0.0;0.0;19.84;175.39;0.0
8135;0.0;0.0;19.02;175.39;0.0
8136;0.0;0.0;18.72;175.39;0.0
8137;0.0;0.0;18.98;175.39;0.0
8138;0.0;0.0;19.5;175.39;0.0
8139;0.0;0.0;19.93;175.52;0.0
8140;0.0;0.0;19.93;175.89;0.0
8141;0.0;0.0;19.93;172.85;0.0
8142;0.0;0.0;19.93;173.1;0.0
8143;0.0;0.0;19.93;173.23;0.0
8144;0.0;0.0;19.93;173.85;0.0
8145;0.0;0.0;19.93;174.08;0.0
8146;0.0;0.0;19.93;174.55;0.0
8147;0.0;0.0;19.93;174.95;0.0
8148;0.0;0.0;19.93;175.06;0.0
8149;0.0;0.0;19.93;174.99;0.0
8150;0.0;0.0;19.93;174.7;0.0
8151;0.0;0.0;19.93;175.34;0.0
8152;0.0;0.0;19.93;175.96;0.0
8153;0.0;0.0;19.93;175.84;0.0
8154;0.0;0.0;19.93;175.53;0.0
8155;0.0;0.0;19.93;178.29;0.0
8156;0.0;0.0;19.93;177.77;0.0
8157;0.0;0.0;19.93;177.34;0.0
8158;0.0;0.0;19.93;177.04;0.0
8159;0.0;0.0;19.93;177.13;0.0
8160;0.0;0.0;19.93;177.61;0.0
8161;0.0;0.0;19.93;177.91;0.0
8162;0.0;0.0;19.93;177.81;0.0
8163;0.0;0.0;19.93;177.72;0.0
8164;0.0;0.0;19.93;177.66;0.0
8165;0.0;0.0;19.93;174.14;0.0
8166;0.0;0.0;19.93;173.6;0.0
8167;0.0;0.0;19.93;173.28;0.0
8168;0.0;0.0;19.93;173.65;0.0
8169;0.0;0.0;19.93;174.69;0.0
8170;0.0;0.0;19.93;176.95;0.0
8171;0.0;0.0;19.93;179.74;0.0
8172;0.0;0.0;19.93;180.87;0.0
8173;0.0;0.0;19.93;178.67;0.0
8174;0.0;0.0;19.93;174.35;0.0
8175;0.0;0.0;18.98;172.05;0.0
8176;0.0;0.0;19.93;173.82;0.0
8177;0.0;0.0;19.93;176.23;0.0
8178;0.0;0.0;19.93;177.2;0.0
8179;0.0;0.0;19.93;180.72;0.0
8180;0.0;0.0;19.93;180.7;0.0
8181;0.0;0.0;19.93;180.15;0.0
8182;0.0;0.0;19.93;179.4;0.0
8183;0.0;0.0;19.93;179.34;0.0
8184;0.0;0.0;19.93;179.4;0.0
8185;0.0;0.0;19.93;179.72;0.0
8186;0.0;0.0;19.93;180.06;0.0
8187;0.0;0.0;19.93;180.22;0.0
8188;0.0;0.0;19.93;180.11;0.0
8189;0.0;0.0;19.93;176.23;0.0
8190;0.0;0.0;19.93;175.68;0.0
8191;0.0;0.0;19.93;175.14;0.0
8192;0.0;0.0;19.93;174.61;0.0
8193;0.0;0.0;19.93;174.25;0.0
8194;0.0;0.0;19.93;173.96;0.0
8195;0.0;0.0;19.93;173.43;0.0
8196;0.0;0.0;19.93;172.91;0.0
8197;0.0;0.0;19.93;172.97;0.0
8198;0.0;0.0;19.93;173.22;0.0
8199;0.0;0.0;19.93;173.37;0.0
8200;0.0;0.0;19.93;173.48;0.0
8201;0.0;0.0;19.93;173.6;0.0
8202;0.0;0.0;19.93;173.94;0.0
8203;0.0;0.0;19.93;177.95;0.0
8204;0.0;0.0;19.93;178.93;0.0
8205;0.0;0.0;19.93;179.56;0.0
8206;0.0;0.0;19.93;180.22;0.0
8207;0.0;0.0;19.93;180.86;0.0
8208;0.0;0.0;19.93;181.08;0.0
8209;0.0;0.0;19.93;181.24;0.0
8210;0.0;0.0;19.93;180.67;0.0
8211;0.0;0.0;19.93;180.74;0.0
8212;0.0;0.0;19.93;180.61;0.0
8213;0.0;0.0;19.93;177.27;0.0
8214;0.0;0.0;19.93;177.95;0.0
8215;0.0;0.0;19.93;178.95;0.0
8216;0.0;0.0;19.93;179.95;0.0
8217;0.0;0.0;19.93;181.82;0.0
8218;0.0;0.0;20.49;182.22;0.0
8219;0.0;0.0;19.37;181.37;0.0
8220;0.0;0.0;19.93;180.32;0.0
8221;0.0;0.0;19.93;180.95;0.0
8222;0.0;0.0;19.93;181.44;0.0
8223;0.65;0.0;19.93;182.22;0.65
8224;2.29;0.0;19.93;182.22;2.29
8225;3.93;0.0;19.93;182.22;3.93
8226;4.88;0.0;19.93;182.22;4.88
8227;30.28;0.0;19.93;172.48;30.28
8228;24.92;0.0;19.93;172.48;24.92
8229;17.19;0.0;19.93;172.48;17.19
8230;18.61;0.0;19.93;172.48;18.61
8231;27.81;0.0;19.93;172.48;27.81
8232;5.92;0.0;19.93;185.55;5.92
8233;5.79;0.0;19.93;185.55;5.79
8234;4.45;0.0;19.93;185.55;4.45
8235;3.89;0.0;19.93;185.55;3.89
8236;7.3;0.0;19.93;185.55;7.3
8237;12.05;0.0;19.93;182.22;12.05
8238;13.17;0.0;19.93;182.22;13.17
8239;13.09;0.0;19.93;182.22;13.09
8240;13.17;0.0;19.93;182.22;13.17
8241;12.86;0.0;19.93;182.22;12.86
8242;12.83;0.0;19.93;182.22;12.83
8243;12.09;0.0;19.93;182.22;12.09
8244;10.82;0.0;19.93;182.22;10.82
8245;7.32;0.0;21.34;182.22;7.32
8246;0.0;0.0;27.84;182.22;0.0
8247;0.0;0.0;23.13;182.22;0.0
8248;0.0;0.0;17.69;182.22;0.0
8249;0.0;0.0;17.43;182.22;0.0
8250;0.0;0.0;23.08;182.22;0.0
8251;0.0;0.0;19.85;185.55;0.0
8252;0.0;0.0;14.92;185.55;0.0
8253;0.0;0.0;14.1;185.55;0.0
8254;0.09;0.0;19.93;185.55;0.09
8255;5.36;0.0;19.93;185.55;5.36
8256;4.84;0.0;19.93;185.55;4.84
8257;4.49;0.0;19.93;185.55;4.49
8258;3.2;0.0;19.93;185.55;3.2
8259;3.46;0.0;19.93;185.55;3.46
8260;4.67;0.0;19.93;185.55;4.67
8261;6.39;0.0;19.93;182.22;6.39
8262;6.35;0.0;19.93;182.22;6.35
8263;7.08;0.0;19.93;182.22;7.08
8264;8.29;0.0;19.93;182.22;8.29
8265;0.87;0.0;28.91;182.22;0.87
8266;0.0;0.0;30.07;182.22;0.0
8267;0.0;0.0;29.21;182.22;0.0
8268;0.0;0.0;29.45;182.22;0.0
8269;0.0;0.0;28.91;182.22;0.0
8270;0.0;0.0;27.61;182.22;0.0
8271;0.0;0.0;27.96;182.22;0.0
8272;0.0;0.0;27.14;182.22;0.0
8273;0.0;0.0;25.42;182.22;0.0
8274;0.0;0.0;23.21;182.22;0.0
8275;0.0;0.0;21.05;185.55;0.0
8276;0.0;0.0;19.93;184.49;0.0
8277;0.0;0.0;19.93;182.31;0.0
8278;0.0;0.0;19.93;181.26;0.0
8279;0.0;0.0;19.93;181.22;0.0
8280;0.0;0.0;19.93;179.97;0.0
8281;0.0;0.0;19.93;179.47;0.0
8282;0.0;0.0;19.08;179.15;0.0
8283;0.0;0.0;19.93;178.11;0.0
8284;0.0;0.0;19.93;177.5;0.0
8285;0.0;0.0;19.93;173.37;0.0
8286;0.0;0.0;19.93;172.96;0.0
8287;0.0;0.0;19.93;172.85;0.0
8288;0.0;0.0;19.93;172.81;0.0
8289;0.0;0.0;19.93;172.53;0.0
8290;0.0;0.0;19.93;173.4;0.0
8291;0.0;0.0;19.93;174.37;0.0
8292;0.0;0.0;19.93;175.05;0.0
8293;0.0;0.0;19.93;173.08;0.0
8294;0.0;0.0;19.93;173.37;0.0
8295;0.0;0.0;12.08;179.15;0.0
8296;0.0;0.0;19.93;175.8;0.0
8297;0.0;0.0;19.93;175.75;0.0
8298;0.0;0.0;19.93;175.75;0.0
8299;0.0;0.0;19.93;179.04;0.0
8300;0.0;0.0;19.93;179.15;0.0
8301;0.0;0.0;19.93;178.54;0.0
8302;0.0;0.0;19.93;177.47;0.0
8303;0.0;0.0;19.93;176.54;0.0
8304;0.0;0.0;19.93;176.75;0.0
8305;0.0;0.0;19.93;176.84;0.0
8306;0.0;0.0;19.93;176.88;0.0
8307;0.0;0.0;19.93;177.04;0.0
8308;0.0;0.0;19.93;177.02;0.0
8309;0.0;0.0;19.76;173.94;0.0
8310;0.0;0.0;19.93;173.98;0.0
8311;0.0;0.0;19.93;173.91;0.0
8312;0.0;0.0;19.93;173.97;0.0
8313;0.0;0.0;19.93;173.46;0.0
8314;0.0;0.0;19.93;172.84;0.0
8315;0.0;0.0;19.93;172.14;0.0
8316;0.0;0.0;18.2;172.05;0.0
8317;0.0;0.0;16.06;172.05;0.0
8318;0.0;0.0;1.44;179.15;0.0
8319;0.0;0.0;15.27;172.05;0.0
8320;0.0;0.0;2.88;179.15;0.0
8321;0.0;0.0;17.43;172.05;0.0
8322;0.0;0.0;18.59;172.05;0.0
8323;0.0;0.0;12.94;179.15;0.0
8324;0.0;0.0;19.93;176.04;0.0
8325;0.0;0.0;19.93;176.43;0.0
8326;0.0;0.0;19.93;176.5;0.0
8327;0.0;0.0;19.93;176.48;0.0
8328;0.0;0.0;19.93;176.41;0.0
8329;0.0;0.0;19.93;176.18;0.0
8330;0.0;0.0;19.93;175.68;0.0
8331;0.0;0.0;19.93;175.5;0.0
8332;0.0;0.0;19.89;175.39;0.0
8333;0.0;0.0;19.93;172.05;0.0
8334;0.0;0.0;19.84;172.05;0.0
8335;0.0;0.0;19.89;172.05;0.0
8336;0.0;0.0;19.93;172.43;0.0
8337;0.0;0.0;19.93;173.05;0.0
8338;0.0;0.0;19.93;174.87;0.0
8339;0.0;0.0;19.93;175.94;0.0
8340;0.0;0.0;19.93;174.96;0.0
8341;0.0;0.0;19.93;172.57;0.0
8342;0.0;0.0;18.01;172.05;0.0
8343;0.0;0.0;17.6;172.05;0.0
8344;0.0;0.0;17.12;172.05;0.0
8345;0.0;0.0;16.73;172.05;0.0
8346;0.0;0.0;17.3;172.05;0.0
8347;0.0;0.0;18.76;175.39;0.0
8348;0.0;0.0;19.93;175.57;0.0
8349;0.0;0.0;19.93;176.16;0.0
8350;0.0;0.0;19.93;176.75;0.0
8351;0.0;0.0;19.93;177.61;0.0
8352;0.0;0.0;19.93;178.29;0.0
8353;0.0;0.0;19.93;178.63;0.0
8354;0.0;0.0;19.93;178.79;0.0
8355;0.0;0.0;19.93;178.99;0.0
8356;0.0;0.0;19.93;179.15;0.0
8357;0.0;0.0;19.93;176.23;0.0
8358;0.0;0.0;19.93;175.48;0.0
8359;0.0;0.0;19.93;175.23;0.0
8360;0.0;0.0;19.93;175.79;0.0
8361;0.0;0.0;19.93;175.88;0.0
8362;0.0;0.0;19.93;175.5;0.0
8363;0.0;0.0;19.93;175.38;0.0
8364;0.0;0.0;19.93;175.33;0.0
8365;0.0;0.0;19.93;174.56;0.0
8366;0.0;0.0;19.93;174.06;0.0
8367;0.0;0.0;19.93;174.57;0.0
8368;0.0;0.0;19.93;175.14;0.0
8369;0.0;0.0;19.93;175.32;0.0
8370;0.0;0.0;19.93;175.28;0.0
8371;0.0;0.0;19.93;177.91;0.0
8372;0.0;0.0;19.93;177.61;0.0
8373;0.0;0.0;19.93;177.36;0.0
8374;0.0;0.0;19.93;177.43;0.0
8375;0.0;0.0;19.93;176.86;0.0
8376;0.0;0.0;19.93;177.07;0.0
8377;0.0;0.0;19.93;177.79;0.0
8378;0.0;0.0;19.93;177.72;0.0
8379;0.0;0.0;19.93;178.18;0.0
8380;0.0;0.0;19.93;179.09;0.0
8381;0.0;0.0;19.93;176.61;0.0
8382;0.0;0.0;19.93;177.27;0.0
8383;0.0;0.0;19.93;177.75;0.0
8384;0.0;0.0;19.93;179.42;0.0
8385;0.0;0.0;20.54;182.22;0.0
8386;0.0;0.0;22.3;182.22;0.0
8387;0.0;0.0;21.0;182.22;0.0
8388;0.0;0.0;19.93;181.91;0.0
8389;0.0;0.0;19.93;180.65;0.0
8390;0.0;0.0;19.93;179.78;0.0
8391;0.0;0.0;19.86;179.15;0.0
8392;0.0;0.0;15.96;181.01;0.0
8393;0.0;0.0;19.93;179.09;0.0
8394;0.0;0.0;19.93;179.61;0.0
8395;22.42;0.0;19.93;172.48;22.42
8396;22.8;0.0;19.93;172.48;22.8
8397;23.49;0.0;19.93;172.48;23.49
8398;21.42;0.0;19.93;172.48;21.42
8399;20.9;0.0;19.93;172.48;20.9
8400;8.22;0.0;19.93;179.15;8.22
8401;8.04;0.0;19.93;179.15;8.04
8402;8.09;0.0;19.93;179.15;8.09
8403;7.61;0.0;19.93;179.15;7.61
8404;7.74;0.0;19.93;179.15;7.74
8405;2.04;0.0;19.93;179.15;2.04
8406;2.04;0.0;19.93;179.15;2.04
8407;1.27;0.0;19.93;179.15;1.27
8408;0.59;0.0;19.93;179.15;0.59
8409;3.97;0.0;19.93;179.15;3.97
8410;5.6;0.0;19.93;179.15;5.6
8411;10.09;0.0;19.93;179.15;10.09
8412;12.24;0.0;19.93;179.15;12.24
8413;10.9;0.0;19.93;179.15;10.9
8414;7.77;0.0;19.93;179.15;7.77
8415;4.2;0.0;19.93;179.15;4.2
8416;4.59;0.0;19.93;179.15;4.59
8417;4.98;0.0;19.93;179.15;4.98
8418;4.85;0.0;19.93;179.15;4.85
