snapshot;pv;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
1685;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1686;12.98;0.0;3.18;11.76;6.82;-6.82;-6.82;1.22;0.0;10.0
1687;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1688;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1689;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1690;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1691;105.38;-70.59;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1692;67.66;-32.87;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1693;20.5;0.0;-0.77;18.57;10.77;-10.77;-10.77;1.93;0.0;10.0
1694;13.67;0.0;2.82;12.38;7.18;-7.18;-7.18;1.29;0.0;10.0
1695;17.09;0.0;1.02;15.48;8.98;-8.98;-8.98;1.61;0.0;10.0
1696;4.78;2.95;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1697;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1698;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1699;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1700;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1701;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1702;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1703;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1704;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1705;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1706;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1707;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1708;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1709;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1710;8.2;0.0;5.69;7.43;4.31;-4.31;-4.31;0.77;0.0;10.0
1711;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1712;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1713;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1714;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1715;32.53;0.0;-7.09;29.46;17.09;-17.09;-17.09;3.06;0.0;10.0
1716;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1717;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1718;89.45;-54.66;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1719;80.64;-45.85;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1720;25.97;0.0;-3.64;23.52;13.64;-13.64;-13.64;2.45;0.0;10.0
1721;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1722;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1723;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1724;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1725;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1726;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1727;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1728;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1729;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1730;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1731;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1732;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1733;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1734;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1735;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1736;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1737;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1738;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1739;30.38;0.0;-5.96;27.51;15.96;-15.96;-15.96;2.86;0.0;10.0
1740;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1741;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1742;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1743;135.3;-100.51;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1744;29.39;0.0;-5.44;26.62;15.44;-15.44;-15.44;2.77;0.0;10.0
1745;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1746;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1747;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1748;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1749;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1750;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1751;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1752;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1753;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1754;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1755;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1756;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1757;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1758;17.77;0.0;0.66;16.09;9.34;-9.34;-9.34;1.67;0.0;10.0
1759;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1760;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1761;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1762;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1763;24.97;0.0;-3.12;22.62;13.12;-13.12;-13.12;2.35;0.0;10.0
1764;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1765;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1766;49.07;-14.28;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1767;112.76;-77.97;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1768;43.05;-8.26;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1769;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1770;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1771;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1772;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1773;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1774;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1775;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1776;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1777;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1778;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1779;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1780;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1781;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1782;17.77;0.0;0.66;16.09;9.34;-9.34;-9.34;1.67;0.0;10.0
1783;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1784;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1785;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1786;30.48;0.0;-6.01;27.61;16.01;-16.01;-16.01;2.87;0.0;10.0
1787;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1788;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1789;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1790;94.92;-60.13;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1791;74.49;-39.7;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1792;28.02;0.0;-4.72;25.38;14.72;-14.72;-14.72;2.64;0.0;10.0
1793;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1794;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1795;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1796;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1797;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1798;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1799;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1800;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1801;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1802;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1803;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1804;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1805;0.68;7.05;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1806;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1807;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1808;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1809;26.02;0.0;-3.67;23.57;13.67;-13.67;-13.67;2.45;0.0;10.0
1810;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1811;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1812;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1813;104.7;-69.91;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1814;67.66;-32.87;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1815;28.02;0.0;-4.72;25.38;14.72;-14.72;-14.72;2.64;0.0;10.0
1816;5.47;2.26;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1817;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1818;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1819;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1820;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1821;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1822;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1823;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1824;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1825;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1826;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1827;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1828;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1829;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1830;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1831;26.5;0.0;-3.92;24.0;13.92;-13.92;-13.92;2.5;0.0;10.0
1832;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1833;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1834;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1835;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1836;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1837;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1838;48.74;-13.95;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1839;82.69;-47.9;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1840;18.45;0.0;0.3;16.71;9.69;-9.69;-9.69;1.74;0.0;10.0
1841;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1842;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1843;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1844;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1845;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1846;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1847;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1848;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1849;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1850;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1851;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1852;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1853;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1854;8.2;0.0;5.69;7.43;4.31;-4.31;-4.31;0.77;0.0;10.0
1855;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1856;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1857;20.73;0.0;-0.89;18.77;10.89;-10.89;-10.89;1.95;0.0;10.0
1858;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1859;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1860;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1861;41.55;-6.76;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1862;112.76;-77.97;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1863;50.57;-15.78;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1864;15.72;0.0;1.74;14.24;8.26;-8.26;-8.26;1.48;0.0;10.0
1865;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1866;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1867;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1868;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1869;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1870;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1871;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1872;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1873;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1874;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1875;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1876;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1877;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1878;9.57;0.0;4.97;8.67;5.03;-5.03;-5.03;0.9;0.0;10.0
1879;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1880;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1881;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1882;33.75;0.0;-7.73;30.57;17.73;-17.73;-17.73;3.18;0.0;10.0
1883;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1884;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1885;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1886;109.27;-74.48;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1887;60.82;-26.03;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1888;15.72;0.0;1.74;14.24;8.26;-8.26;-8.26;1.48;0.0;10.0
1889;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1890;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1891;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1892;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1893;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1894;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1895;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1896;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1897;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1898;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1899;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1900;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1901;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1902;12.3;0.0;3.54;11.14;6.46;-6.46;-6.46;1.16;0.0;10.0
1903;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1904;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1905;33.17;0.0;-7.43;30.05;17.43;-17.43;-17.43;3.12;0.0;10.0
1906;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1907;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1908;79.72;-44.93;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1909;69.02;-34.23;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1910;46.47;-11.68;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1911;27.34;-8.3;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1912;9.57;0.0;4.97;8.67;5.03;-5.03;-5.03;0.9;0.0;10.0
1913;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1914;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1915;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1916;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1917;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1918;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1919;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1920;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1921;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1922;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1923;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1924;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1925;1.37;6.36;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1926;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1927;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1928;22.56;0.0;-1.85;20.44;11.85;-11.85;-11.85;2.13;0.0;10.0
1929;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1930;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1931;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1932;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1933;133.4;-98.61;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1934;41.69;-6.9;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1935;15.72;0.0;1.74;14.24;8.26;-8.26;-8.26;1.48;0.0;10.0
1936;2.73;5.0;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1937;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1938;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1939;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1940;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1941;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1942;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1943;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1944;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1945;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1946;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1947;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1948;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1949;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1950;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1951;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1952;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1953;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1954;20.75;0.0;-0.9;18.8;10.9;-10.9;-10.9;1.95;0.0;10.0
1955;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1956;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1957;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1958;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1959;121.65;-86.85;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1960;48.52;-15.24;-7.49;30.15;17.49;-17.49;-17.49;3.14;0.0;10.0
1961;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1962;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1963;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1964;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1965;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1966;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1967;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1968;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1969;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1970;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1971;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1972;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
1973;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1974;6.15;1.58;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1975;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1976;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1977;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1978;19.03;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1979;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1980;34.79;0.0;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1981;25.01;0.0;-3.14;22.66;13.14;-13.14;-13.14;2.36;0.0;10.0
1982;64.16;-29.37;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1983;105.24;-70.45;-8.28;31.51;18.28;-18.28;-18.28;3.28;0.0;10.0
1984;33.49;0.0;-7.59;30.33;17.59;-17.59;-17.59;3.15;0.0;10.0
1985;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1986;-0.0;7.73;5.94;7.0;4.06;-4.06;-4.06;0.73;0.0;10.0
1987;-0.0;7.73;2.6;7.0;4.06;-4.06;-4.06;0.73;0.0;6.67
