;pv;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
5022;19.03;-17.24;0.0;-1.79;0.0;-59.56
5023;19.03;-17.24;0.0;-1.79;0.0;-89.63
5024;19.03;-17.24;0.0;-1.79;0.0;-103.3
5025;19.03;-17.24;0.0;-1.79;0.0;-202.39
5026;19.03;-17.24;0.0;-1.79;0.0;-420.4
5027;19.03;-17.24;0.0;-1.79;0.0;-475.07
5028;28.19;-25.53;0.0;-2.65;-4.81;-416.03
5029;34.79;-31.51;0.0;-3.28;-8.28;-311.01
5030;34.79;-31.51;0.0;-3.28;-8.28;-212.6
5031;34.79;-31.51;0.0;-3.28;-8.28;-129.91
5032;39.69;-31.51;-4.89;-3.28;-8.28;-82.64
5033;60.82;-31.51;-26.03;-3.28;-8.28;-0.0
5034;14.35;-13.0;0.0;-1.35;2.46;-0.0
5035;-0.0;0.0;0.0;0.0;6.67;-0.0
5036;-0.0;0.0;0.0;0.0;6.67;-0.0
5037;-0.0;0.0;0.0;0.0;6.67;-0.0
5038;-0.0;0.0;0.0;0.0;6.67;-0.0
5039;-0.0;0.0;0.0;0.0;6.67;-0.0
5040;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5041;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5042;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5043;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5044;12.69;-11.49;0.0;-1.2;0.0;-7.13
5045;19.03;-17.24;0.0;-1.79;0.0;-52.04
5046;19.03;-17.24;0.0;-1.79;0.0;-160.02
5047;19.03;-17.24;0.0;-1.79;0.0;-238.61
5048;19.03;-17.24;0.0;-1.79;0.0;-248.86
5049;19.03;-17.24;0.0;-1.79;0.0;-328.82
5050;19.03;-17.24;0.0;-1.79;0.0;-432.02
5051;19.03;-17.24;0.0;-1.79;0.0;-477.8
5052;19.03;-17.24;0.0;-1.79;0.0;-457.3
5053;19.03;-17.24;0.0;-1.79;0.0;-401.95
5054;32.62;-29.55;0.0;-3.07;-7.14;-290.63
5055;34.79;-31.51;0.0;-3.28;-8.28;-185.95
5056;89.02;-31.51;-54.23;-3.28;-8.28;-31.94
5057;54.67;-31.51;-19.88;-3.28;-8.28;-0.0
5058;6.83;-7.0;0.9;-0.73;5.94;-0.0
5059;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5060;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5061;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5062;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5063;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5064;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5065;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5066;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5067;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5068;4.1;-7.0;3.63;-0.73;2.6;-0.0
5069;19.03;-17.24;0.0;-1.79;0.0;-3.52
5070;19.03;-17.24;0.0;-1.79;0.0;-39.74
5071;19.03;-17.24;0.0;-1.79;0.0;-111.5
5072;19.03;-17.24;0.0;-1.79;0.0;-193.51
5073;19.03;-17.24;0.0;-1.79;0.0;-210.59
5074;19.03;-17.24;0.0;-1.79;0.0;-216.06
5075;19.03;-17.24;0.0;-1.79;0.0;-181.21
5076;30.79;-27.89;0.0;-2.9;-6.18;-146.9
5077;34.79;-31.51;0.0;-3.28;-8.28;-181.16
5078;60.58;-31.51;-25.79;-3.28;-8.28;-85.67
5079;62.87;-31.51;-28.08;-3.28;-8.28;-0.0
5080;36.9;-17.24;-17.87;-1.79;0.0;-0.0
5081;23.24;-17.24;-4.2;-1.79;0.0;-0.0
5082;1.37;-7.0;6.36;-0.73;5.94;-0.0
5083;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5084;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5085;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5086;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5087;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5088;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5089;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5090;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5091;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5092;9.57;-8.67;0.0;-0.9;1.64;-0.0
5093;19.03;-17.24;0.0;-1.79;0.0;-39.74
5094;19.03;-17.24;0.0;-1.79;0.0;-120.38
5095;19.03;-17.24;0.0;-1.79;0.0;-250.91
5096;19.03;-17.24;0.0;-1.79;0.0;-347.27
5097;19.03;-17.24;0.0;-1.79;0.0;-386.23
5098;19.03;-17.24;0.0;-1.79;0.0;-370.51
5099;19.03;-17.24;0.0;-1.79;0.0;-235.88
5100;19.03;-17.24;0.0;-1.79;0.0;-183.26
5101;19.03;-17.24;0.0;-1.79;0.0;-169.59
5102;23.1;-20.92;0.0;-2.18;-2.14;-182.61
5103;34.79;-31.51;0.0;-3.28;-8.28;-153.83
5104;78.34;-31.51;-43.55;-3.28;-8.28;-47.4
5105;60.82;-31.51;-26.03;-3.28;-8.28;-0.0
5106;12.3;-11.14;0.0;-1.16;3.54;-0.0
5107;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5108;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5109;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5110;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5111;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5112;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5113;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5114;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5115;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5116;12.69;-11.49;0.0;-1.2;0.0;-4.4
5117;19.03;-17.24;0.0;-1.79;0.0;-51.36
5118;19.03;-17.24;0.0;-1.79;0.0;-166.17
5119;19.03;-17.24;0.0;-1.79;0.0;-283.03
5120;19.03;-17.24;0.0;-1.79;0.0;-257.75
5121;19.03;-17.24;0.0;-1.79;0.0;-216.74
5122;19.03;-17.24;0.0;-1.79;0.0;-205.81
5123;19.03;-17.24;0.0;-1.79;0.0;-205.81
5124;19.03;-17.24;0.0;-1.79;0.0;-140.2
5125;28.74;-26.03;0.0;-2.71;-5.1;-118.88
5126;19.03;-17.24;0.0;-1.79;0.0;-198.29
5127;34.79;-31.51;0.0;-3.28;-8.28;-151.78
5128;85.39;-31.51;-50.6;-3.28;-8.28;-51.29
5129;59.46;-31.51;-24.66;-3.28;-8.28;-0.0
5130;11.62;-10.52;0.0;-1.09;3.9;-0.0
5131;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5132;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5133;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5134;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5135;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5136;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5137;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5138;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5139;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5140;2.05;-7.0;5.68;-0.73;2.6;-0.0
5141;19.03;-17.24;0.0;-1.79;0.0;-2.15
5142;19.03;-17.24;0.0;-1.79;0.0;-60.24
5143;19.03;-17.24;0.0;-1.79;0.0;-184.62
5144;19.03;-17.24;0.0;-1.79;0.0;-344.54
5145;19.03;-17.24;0.0;-1.79;0.0;-425.86
5146;19.03;-17.24;0.0;-1.79;0.0;-447.73
5147;19.03;-17.24;0.0;-1.79;0.0;-377.34
5148;19.03;-17.24;0.0;-1.79;0.0;-289.87
5149;19.03;-17.24;0.0;-1.79;0.0;-302.85
5150;25.83;-23.4;0.0;-2.43;-3.57;-235.91
5151;34.79;-31.51;0.0;-3.28;-8.28;-159.98
5152;81.76;-31.51;-46.97;-3.28;-8.28;-39.89
5153;57.41;-31.51;-22.61;-3.28;-8.28;-0.0
5154;9.57;-8.67;0.0;-0.9;4.97;-0.0
5155;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5156;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5157;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5158;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5159;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5160;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5161;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5162;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5163;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5164;12.69;-11.49;0.0;-1.2;0.0;-2.35
5165;19.03;-17.24;0.0;-1.79;0.0;-44.52
5166;19.03;-17.24;0.0;-1.79;0.0;-138.83
5167;19.03;-17.24;0.0;-1.79;0.0;-265.95
5168;19.03;-17.24;0.0;-1.79;0.0;-368.46
5169;19.03;-17.24;0.0;-1.79;0.0;-438.17
5170;19.03;-17.24;0.0;-1.79;0.0;-469.6
5171;19.03;-17.24;0.0;-1.79;0.0;-463.45
5172;19.03;-17.24;0.0;-1.79;0.0;-409.46
5173;19.03;-17.24;0.0;-1.79;0.0;-311.74
5174;26.51;-24.02;0.0;-2.5;-3.93;-234.55
5175;34.79;-31.51;0.0;-3.28;-8.28;-142.89
5176;84.49;-31.51;-49.7;-3.28;-8.28;-51.5
5177;54.67;-31.51;-19.88;-3.28;-8.28;-0.0
5178;8.88;-8.05;0.0;-0.84;5.33;-0.0
5179;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5180;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5181;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5182;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5183;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5184;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5185;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5186;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5187;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5188;12.69;-11.49;0.0;-1.2;0.0;-3.71
5189;19.03;-17.24;0.0;-1.79;0.0;-47.94
5190;19.03;-17.24;0.0;-1.79;0.0;-166.17
5191;19.03;-17.24;0.0;-1.79;0.0;-280.98
5192;19.03;-17.24;0.0;-1.79;0.0;-356.16
5193;19.03;-17.24;0.0;-1.79;0.0;-335.66
5194;21.68;-19.63;0.0;-2.04;-1.39;-311.14
5195;34.79;-31.51;0.0;-3.28;-8.28;-401.9
5196;34.79;-31.51;0.0;-3.28;-8.28;-433.34
5197;34.79;-31.51;0.0;-3.28;-8.28;-371.15
5198;34.79;-31.51;0.0;-3.28;-8.28;-241.3
5199;72.08;-31.51;-37.29;-3.28;-8.28;-63.92
5200;34.79;-31.51;0.0;-3.28;-8.28;-22.61
5201;16.4;-14.86;0.0;-1.54;1.38;-0.0
5202;1.37;-7.0;6.36;-0.73;5.94;-0.0
5203;-0.0;0.0;0.0;0.0;6.67;-0.0
5204;-0.0;0.0;0.0;0.0;6.67;-0.0
5205;-0.0;0.0;0.0;0.0;6.67;-0.0
5206;-0.0;0.0;0.0;0.0;6.67;-0.0
5207;-0.0;0.0;0.0;0.0;6.67;-0.0
5208;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5209;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5210;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5211;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5212;12.69;-11.49;0.0;-1.2;0.0;-0.98
5213;19.03;-17.24;0.0;-1.79;0.0;-42.47
5214;19.03;-17.24;0.0;-1.79;0.0;-123.12
5215;19.03;-17.24;0.0;-1.79;0.0;-219.48
5216;19.03;-17.24;0.0;-1.79;0.0;-293.28
5217;19.03;-17.24;0.0;-1.79;0.0;-274.83
5218;19.03;-17.24;0.0;-1.79;0.0;-278.93
5219;19.03;-17.24;0.0;-1.79;0.0;-265.95
5220;19.03;-17.24;0.0;-1.79;0.0;-257.75
5221;34.79;-31.51;0.0;-3.28;-8.28;-213.28
5222;34.79;-31.51;0.0;-3.28;-8.28;-103.26
5223;40.96;-31.51;-6.17;-3.28;-8.28;-80.68
5224;86.79;-29.55;-54.17;-3.07;-7.14;-0.0
5225;32.8;-17.24;-13.77;-1.79;0.0;-0.0
5226;3.42;-7.0;4.31;-0.73;5.94;-0.0
5227;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5228;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5229;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5230;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5231;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5232;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5233;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5234;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5235;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5236;7.52;-7.0;0.21;-0.73;2.6;-0.0
5237;19.03;-17.24;0.0;-1.79;0.0;-29.49
5238;19.03;-17.24;0.0;-1.79;0.0;-109.45
5239;19.03;-17.24;0.0;-1.79;0.0;-210.59
5240;19.03;-17.24;0.0;-1.79;0.0;-313.79
5241;19.03;-17.24;0.0;-1.79;0.0;-398.53
5242;19.03;-17.24;0.0;-1.79;0.0;-427.23
5243;19.03;-17.24;0.0;-1.79;0.0;-294.65
5244;19.03;-17.24;0.0;-1.79;0.0;-188.04
5245;19.03;-17.24;0.0;-1.79;0.0;-142.25
5246;27.67;-25.06;0.0;-2.61;-4.54;-80.31
5247;34.79;-31.51;0.0;-3.28;-8.28;-38.33
5248;81.97;-31.51;-47.18;-3.28;-8.28;-30.79
5249;57.41;-31.51;-22.61;-3.28;-8.28;-0.0
5250;7.52;-7.0;0.21;-0.73;5.94;-0.0
5251;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5252;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5253;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5254;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5255;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5256;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5257;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5258;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5259;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5260;12.69;-11.49;0.0;-1.2;0.0;-0.98
5261;19.03;-17.24;0.0;-1.79;0.0;-45.89
5262;19.03;-17.24;0.0;-1.79;0.0;-161.39
5263;19.03;-17.24;0.0;-1.79;0.0;-272.78
5264;19.03;-17.24;0.0;-1.79;0.0;-360.94
5265;19.03;-17.24;0.0;-1.79;0.0;-416.3
5266;19.03;-17.24;0.0;-1.79;0.0;-414.93
5267;19.03;-17.24;0.0;-1.79;0.0;-371.88
5268;19.03;-17.24;0.0;-1.79;0.0;-211.96
5269;19.03;-17.24;0.0;-1.79;0.0;-114.92
5270;28.05;-25.41;0.0;-2.64;-4.74;-61.47
5271;47.74;-31.51;-12.95;-3.28;-8.28;-28.12
5272;84.06;-31.51;-49.27;-3.28;-8.28;-0.0
5273;44.42;-31.51;-9.63;-3.28;-8.28;-0.0
5274;5.47;-7.0;2.26;-0.73;5.94;-0.0
5275;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5276;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5277;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5278;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5279;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5280;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5281;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5282;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5283;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5284;12.3;-11.14;0.0;-1.16;0.2;-0.0
5285;19.03;-17.24;0.0;-1.79;0.0;-41.79
5286;19.03;-17.24;0.0;-1.79;0.0;-162.07
5287;19.03;-17.24;0.0;-1.79;0.0;-295.33
5288;19.03;-17.24;0.0;-1.79;0.0;-391.01
5289;19.03;-17.24;0.0;-1.79;0.0;-453.88
5290;19.03;-17.24;0.0;-1.79;0.0;-492.84
5291;19.03;-17.24;0.0;-1.79;0.0;-486.69
5292;19.78;-17.91;0.0;-1.86;-0.39;-422.39
5293;19.03;-17.24;0.0;-1.79;0.0;-388.28
5294;34.79;-31.51;0.0;-3.28;-8.28;-289.83
5295;34.79;-31.51;0.0;-3.28;-8.28;-181.85
5296;96.36;-31.51;-61.57;-3.28;-8.28;-0.0
5297;40.32;-25.97;-11.65;-2.7;-5.07;-0.0
5298;4.1;-7.0;3.63;-0.73;5.94;-0.0
5299;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5300;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5301;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5302;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5303;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5304;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5305;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5306;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5307;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5308;10.93;-9.9;0.0;-1.03;0.92;-0.0
5309;19.03;-17.24;0.0;-1.79;0.0;-33.59
5310;19.03;-17.24;0.0;-1.79;0.0;-114.92
5311;19.03;-17.24;0.0;-1.79;0.0;-237.24
5312;19.03;-17.24;0.0;-1.79;0.0;-302.85
5313;19.03;-17.24;0.0;-1.79;0.0;-384.18
5314;19.03;-17.24;0.0;-1.79;0.0;-491.47
5315;19.03;-17.24;0.0;-1.79;0.0;-515.39
5316;19.03;-17.24;0.0;-1.79;0.0;-496.26
5317;30.1;-27.27;0.0;-2.84;-5.82;-435.98
5318;19.03;-17.24;0.0;-1.79;0.0;-367.09
5319;34.79;-31.51;0.0;-3.28;-8.28;-243.35
5320;94.96;-31.51;-60.17;-3.28;-8.28;-57.44
5321;47.15;-31.51;-12.36;-3.28;-8.28;-0.0
5322;4.78;-7.0;2.95;-0.73;5.94;-0.0
5323;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5324;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5325;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5326;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5327;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5328;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5329;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5330;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5331;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5332;10.25;-9.29;0.0;-0.97;1.28;-0.0
5333;19.03;-17.24;0.0;-1.79;0.0;-39.06
5334;19.03;-17.24;0.0;-1.79;0.0;-160.02
5335;19.03;-17.24;0.0;-1.79;0.0;-279.62
5336;19.03;-17.24;0.0;-1.79;0.0;-374.61
5337;19.03;-17.24;0.0;-1.79;0.0;-442.27
5338;19.03;-17.24;0.0;-1.79;0.0;-474.39
5339;19.03;-17.24;0.0;-1.79;0.0;-478.49
5340;19.03;-17.24;0.0;-1.79;0.0;-457.98
5341;34.79;-31.51;0.0;-3.28;-8.28;-400.54
5342;20.86;-18.9;0.0;-1.96;-0.96;-324.94
5343;34.79;-31.51;0.0;-3.28;-8.28;-188.68
5344;108.16;-31.51;-73.37;-3.28;-8.28;-31.26
5345;43.05;-31.51;-8.26;-3.28;-8.28;-0.0
5346;2.05;-7.0;5.68;-0.73;5.94;-0.0
5347;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5348;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5349;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5350;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5351;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5352;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5353;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5354;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5355;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5356;1.37;-7.0;6.36;-0.73;2.6;-0.0
5357;15.03;-13.62;0.0;-1.42;2.1;-0.0
5358;19.03;-17.24;0.0;-1.79;0.0;-18.55
5359;19.03;-17.24;0.0;-1.79;0.0;-43.84
5360;19.03;-17.24;0.0;-1.79;0.0;-67.08
5361;19.03;-17.24;0.0;-1.79;0.0;-138.15
5362;19.03;-17.24;0.0;-1.79;0.0;-232.46
5363;22.85;-20.7;0.0;-2.15;-2.01;-297.67
5364;34.79;-31.51;0.0;-3.28;-8.28;-175.01
5365;34.79;-31.51;0.0;-3.28;-8.28;-98.47
5366;34.79;-31.51;0.0;-3.28;-8.28;-134.69
5367;34.79;-31.51;0.0;-3.28;-8.28;-164.08
5368;55.62;-31.51;-20.83;-3.28;-8.28;-73.55
5369;48.52;-31.51;-13.73;-3.28;-8.28;-0.0
5370;4.1;-7.0;3.63;-0.73;5.94;-0.0
5371;-0.0;0.0;0.0;0.0;6.67;-0.0
5372;-0.0;0.0;0.0;0.0;6.67;-0.0
5373;-0.0;0.0;0.0;0.0;6.67;-0.0
5374;-0.0;0.0;0.0;0.0;6.67;-0.0
5375;-0.0;0.0;0.0;0.0;6.67;-0.0
5376;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5377;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5378;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5379;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5380;8.88;-8.05;0.0;-0.84;2.0;-0.0
5381;19.03;-17.24;0.0;-1.79;0.0;-41.11
5382;19.03;-17.24;0.0;-1.79;0.0;-97.83
5383;19.03;-17.24;0.0;-1.79;0.0;-203.76
5384;19.03;-17.24;0.0;-1.79;0.0;-262.53
5385;19.03;-17.24;0.0;-1.79;0.0;-301.48
5386;19.03;-17.24;0.0;-1.79;0.0;-376.66
5387;19.03;-17.24;0.0;-1.79;0.0;-332.24
5388;19.03;-17.24;0.0;-1.79;0.0;-233.14
5389;19.03;-17.24;0.0;-1.79;0.0;-138.15
5390;32.62;-29.55;0.0;-3.07;-7.14;-73.99
5391;34.79;-31.51;0.0;-3.28;-8.28;-60.2
5392;97.91;-31.51;-63.11;-3.28;-8.28;-7.34
5393;46.47;-31.51;-11.68;-3.28;-8.28;-0.0
5394;3.42;-7.0;4.31;-0.73;5.94;-0.0
5395;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5396;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5397;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5398;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5399;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5400;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5401;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5402;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5403;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5404;6.83;-7.0;0.9;-0.73;2.6;-0.0
5405;19.03;-17.24;0.0;-1.79;0.0;-29.49
5406;19.03;-17.24;0.0;-1.79;0.0;-122.43
5407;19.03;-17.24;0.0;-1.79;0.0;-218.11
5408;19.03;-17.24;0.0;-1.79;0.0;-261.16
5409;19.03;-17.24;0.0;-1.79;0.0;-242.71
5410;19.03;-17.24;0.0;-1.79;0.0;-214.69
5411;19.03;-17.24;0.0;-1.79;0.0;-425.86
5412;32.62;-29.55;0.0;-3.07;-7.14;-442.34
5413;19.03;-17.24;0.0;-1.79;0.0;-391.01
5414;34.79;-31.51;0.0;-3.28;-8.28;-270.69
5415;64.32;-31.51;-29.53;-3.28;-8.28;-115.42
5416;79.96;-31.51;-45.17;-3.28;-8.28;-0.0
5417;26.65;-17.24;-7.62;-1.79;0.0;-0.0
5418;1.37;-7.0;6.36;-0.73;5.94;-0.0
5419;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5420;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5421;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5422;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5423;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5424;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5425;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5426;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5427;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5428;1.37;-7.0;6.36;-0.73;2.6;-0.0
5429;19.03;-17.24;0.0;-1.79;0.0;-0.1
5430;19.03;-17.24;0.0;-1.79;0.0;-32.91
5431;19.03;-17.24;0.0;-1.79;0.0;-81.43
5432;19.03;-17.24;0.0;-1.79;0.0;-153.19
5433;19.03;-17.24;0.0;-1.79;0.0;-243.4
5434;19.03;-17.24;0.0;-1.79;0.0;-339.07
5435;19.03;-17.24;0.0;-1.79;0.0;-393.74
5436;19.03;-17.24;0.0;-1.79;0.0;-399.9
5437;34.79;-31.51;0.0;-3.28;-8.28;-308.96
5438;20.9;-18.93;0.0;-1.97;-0.98;-220.34
5439;76.72;-31.51;-41.93;-3.28;-8.28;-65.43
5440;71.07;-31.51;-36.28;-3.28;-8.28;-0.0
5441;30.75;-27.86;0.0;-2.9;-6.16;-0.0
5442;1.37;-7.0;6.36;-0.73;5.94;-0.0
5443;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5444;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5445;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5446;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5447;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5448;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5449;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5450;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5451;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5452;5.47;-7.0;2.26;-0.73;2.6;-0.0
5453;19.03;-17.24;0.0;-1.79;0.0;-22.66
5454;19.03;-17.24;0.0;-1.79;0.0;-73.91
5455;19.03;-17.24;0.0;-1.79;0.0;-140.2
5456;19.03;-17.24;0.0;-1.79;0.0;-205.81
5457;19.03;-17.24;0.0;-1.79;0.0;-246.13
5458;19.03;-17.24;0.0;-1.79;0.0;-286.45
5459;19.03;-17.24;0.0;-1.79;0.0;-293.28
5460;19.03;-17.24;0.0;-1.79;0.0;-280.98
5461;32.62;-29.55;0.0;-3.07;-7.14;-241.42
5462;34.79;-31.51;0.0;-3.28;-8.28;-165.45
5463;56.12;-31.51;-21.32;-3.28;-8.28;-96.28
5464;88.16;-31.51;-53.37;-3.28;-8.28;-0.0
5465;28.02;-17.24;-8.99;-1.79;0.0;-0.0
5466;0.68;-7.0;7.05;-0.73;5.94;-0.0
5467;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5468;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5469;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5470;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5471;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5472;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5473;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5474;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5475;-0.0;-7.0;7.73;-0.73;2.6;-0.0
5476;0.68;-7.0;7.05;-0.73;2.6;-0.0
5477;19.03;-17.24;0.0;-1.79;0.0;-2.84
