;pv;grid;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
7041;22.51;4.21;-24.2;0.0;-2.52;-4.04;-0.0
7042;25.0;-0.0;-22.64;0.0;-2.35;-3.13;-0.0
7043;46.83;-0.0;-24.2;-20.11;-2.52;-4.04;-0.0
7044;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-1.53
7045;50.28;-0.0;-24.2;-23.56;-2.52;-4.04;-0.0
7046;36.2;-0.0;-24.2;-9.48;-2.52;-4.04;-0.0
7047;16.09;10.63;-24.2;0.0;-2.52;-4.04;-0.0
7048;0.29;-0.0;-23.42;25.57;-2.44;-3.59;-0.0
7049;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
7050;-0.0;-0.0;-17.24;19.03;-1.79;0.0;-0.0
7051;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7052;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7053;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7054;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7055;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7056;-0.0;5.45;-11.49;7.24;-1.2;0.0;-0.0
7057;-0.0;-0.0;-8.63;9.53;-0.9;1.66;-0.0
7058;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7059;-0.0;14.11;-17.07;4.73;-1.77;-3.23;-0.0
7060;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7061;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7062;0.86;14.11;-13.56;0.0;-1.41;2.14;-0.0
7063;10.25;14.11;-22.06;0.0;-2.29;-2.8;-0.0
7064;20.4;-0.0;-18.48;0.0;-1.92;-0.72;-0.0
7065;39.27;-0.0;-24.2;-12.55;-2.52;-4.04;-0.0
7066;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-4.02
7067;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-5.17
7068;51.91;-0.0;-24.2;-25.19;-2.52;-4.04;-0.0
7069;39.17;-0.0;-24.2;-12.45;-2.52;-4.04;-0.0
7070;20.78;-0.0;-24.2;5.94;-2.52;-4.04;-0.0
7071;3.54;-0.0;-24.2;23.18;-2.52;-4.04;-0.0
7072;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
7073;-0.0;-0.0;-17.24;19.03;-1.79;0.0;-0.0
7074;-0.0;-0.0;-17.24;19.03;-1.79;0.0;-0.0
7075;-0.0;14.11;-17.57;5.29;-1.83;-3.53;-0.0
7076;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
7077;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7078;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7079;-0.0;1.57;-5.38;4.36;-0.56;3.55;-0.0
7080;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7081;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7082;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
7083;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7084;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7085;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7086;0.86;14.11;-13.56;0.0;-1.41;2.14;-0.0
7087;11.78;14.11;-23.45;0.0;-2.44;-3.6;-0.0
7088;31.7;-0.0;-24.2;-4.98;-2.52;-4.04;-0.0
7089;48.84;-0.0;-24.2;-22.12;-2.52;-4.04;-0.0
7090;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-5.46
7091;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-5.27
7092;44.53;-0.0;-24.2;-17.81;-2.52;-4.04;-0.0
7093;28.83;-0.0;-24.2;-2.11;-2.52;-4.04;-0.0
7094;10.34;-0.0;-24.2;16.38;-2.52;-4.04;-0.0
7095;2.01;14.11;-24.2;10.6;-2.52;-4.04;-0.0
7096;-0.0;14.11;-19.44;7.36;-2.02;-1.28;-0.0
7097;-0.0;-0.0;-23.16;25.57;-2.41;-3.43;-0.0
7098;-0.0;-0.0;-23.16;25.57;-2.41;-3.43;-0.0
7099;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
7100;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7101;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7102;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7103;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7104;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7105;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7106;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7107;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7108;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7109;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7110;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7111;1.72;14.11;-14.34;0.0;-1.49;1.68;-0.0
7112;8.33;14.11;-20.32;0.0;-2.11;-1.79;-0.0
7113;14.84;11.88;-24.2;0.0;-2.52;-4.04;-0.0
7114;11.78;-0.0;-10.67;0.0;-1.11;3.81;-0.0
7115;9.0;-0.0;-8.15;0.0;-0.85;5.27;-0.0
7116;7.76;14.11;-19.8;0.0;-2.06;-1.49;-0.0
7117;6.32;14.11;-18.5;0.0;-1.92;-0.73;-0.0
7118;2.3;3.64;-5.38;0.0;-0.56;6.88;-0.0
7119;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
7120;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7121;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7122;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7123;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7124;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7125;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7126;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7127;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7128;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
7129;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7130;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7131;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7132;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7133;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7134;0.29;5.65;-5.38;0.0;-0.56;6.88;-0.0
7135;6.22;14.11;-18.42;0.0;-1.92;-0.68;-0.0
7136;27.96;-0.0;-24.2;-1.24;-2.52;-4.04;-0.0
7137;44.82;-0.0;-24.2;-18.1;-2.52;-4.04;-0.0
7138;34.76;-0.0;-24.2;-8.04;-2.52;-4.04;-0.0
7139;19.73;6.99;-24.2;0.0;-2.52;-4.04;-0.0
7140;10.73;14.11;-24.2;1.89;-2.52;-4.04;-0.0
7141;6.61;14.11;-24.2;6.0;-2.52;-4.04;-0.0
7142;3.45;14.11;-24.2;9.17;-2.52;-4.04;-0.0
7143;0.96;14.11;-14.08;0.48;-1.46;1.83;-0.0
7144;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
7145;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
7146;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7147;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7148;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7149;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7150;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7151;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7152;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7153;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7154;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7155;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7156;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7157;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7158;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7159;0.86;14.11;-13.56;0.0;-1.41;2.14;-0.0
7160;3.83;14.11;-16.25;0.0;-1.69;0.58;-0.0
7161;9.1;14.11;-21.02;0.0;-2.19;-2.19;-0.0
7162;11.68;14.11;-23.36;0.0;-2.43;-3.55;-0.0
7163;11.2;14.11;-22.93;0.0;-2.38;-3.3;-0.0
7164;10.34;14.11;-22.15;0.0;-2.3;-2.85;-0.0
7165;8.33;14.11;-20.32;0.0;-2.11;-1.79;-0.0
7166;3.64;14.11;-16.07;0.0;-1.67;0.68;-0.0
7167;0.67;14.11;-13.39;0.0;-1.39;2.24;-0.0
7168;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7169;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7170;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7171;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7172;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7173;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7174;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7175;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7176;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7177;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7178;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7179;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7180;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7181;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7182;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7183;0.57;14.11;-13.3;0.0;-1.38;2.29;-0.0
7184;1.82;14.11;-14.43;0.0;-1.5;1.63;-0.0
7185;2.97;14.11;-15.47;0.0;-1.61;1.03;-0.0
7186;4.02;14.11;-16.42;0.0;-1.71;0.47;-0.0
7187;4.69;14.11;-17.03;0.0;-1.77;0.12;-0.0
7188;4.69;14.11;-17.03;0.0;-1.77;0.12;-0.0
7189;3.54;14.11;-15.99;0.0;-1.66;0.73;-0.0
7190;1.92;14.11;-14.51;0.0;-1.51;1.58;-0.0
7191;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
7192;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7193;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7194;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7195;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7196;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7197;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7198;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7199;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7200;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7201;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7202;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7203;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7204;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7205;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7206;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7207;3.26;14.11;-15.73;0.0;-1.64;0.88;-0.0
7208;11.68;14.11;-23.36;0.0;-2.43;-3.55;-0.0
7209;21.07;5.65;-24.2;0.0;-2.52;-4.04;-0.0
7210;29.31;-0.0;-24.2;-2.59;-2.52;-4.04;-0.0
7211;39.84;-0.0;-24.2;-13.12;-2.52;-4.04;-0.0
7212;23.75;2.97;-24.2;0.0;-2.52;-4.04;-0.0
7213;11.4;14.11;-24.2;1.22;-2.52;-4.04;-0.0
7214;4.5;14.11;-24.2;8.11;-2.52;-4.04;-0.0
7215;1.92;14.11;-15.83;1.45;-1.65;0.82;-0.0
7216;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
7217;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7218;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7219;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7220;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7221;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7222;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7223;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7224;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7225;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7226;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7227;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7228;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7229;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7230;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7231;2.39;14.11;-14.95;0.0;-1.55;1.33;-0.0
7232;6.7;14.11;-18.85;0.0;-1.96;-0.93;-0.0
7233;6.03;14.11;-18.24;0.0;-1.9;-0.58;-0.0
7234;7.28;14.11;-19.37;0.0;-2.01;-1.24;-0.0
7235;25.86;0.86;-24.2;0.0;-2.52;-4.04;-0.0
7236;40.41;-0.0;-24.2;-13.69;-2.52;-4.04;-0.0
7237;30.74;-0.0;-24.2;-4.02;-2.52;-4.04;-0.0
7238;31.12;-0.0;-24.2;-4.41;-2.52;-4.04;-0.0
7239;12.35;14.11;-23.97;0.0;-2.49;-3.9;-0.0
7240;-0.0;14.11;-21.39;9.51;-2.22;-2.41;-0.0
7241;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7242;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
7243;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7244;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7245;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7246;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7247;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7248;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7249;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7250;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7251;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7252;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7253;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7254;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7255;2.97;14.11;-15.47;0.0;-1.61;1.03;-0.0
7256;15.32;11.4;-24.2;0.0;-2.52;-4.04;-0.0
7257;34.76;-0.0;-24.2;-8.04;-2.52;-4.04;-0.0
7258;29.5;-0.0;-24.2;-2.78;-2.52;-4.04;-0.0
7259;36.1;-0.0;-24.2;-9.39;-2.52;-4.04;-0.0
7260;41.95;-0.0;-24.2;-15.23;-2.52;-4.04;-0.0
7261;31.6;-0.0;-24.2;-4.88;-2.52;-4.04;-0.0
7262;5.36;14.11;-24.2;7.25;-2.52;-4.04;-0.0
7263;0.29;14.11;-24.2;12.33;-2.52;-4.04;-0.0
7264;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
7265;-0.0;14.11;-22.64;10.89;-2.35;-3.13;-0.0
7266;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
7267;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7268;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7269;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7270;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7271;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7272;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7273;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7274;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7275;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7276;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7277;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7278;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7279;2.68;14.11;-15.21;0.0;-1.58;1.18;-0.0
7280;10.73;14.11;-22.49;0.0;-2.34;-3.05;-0.0
7281;18.96;7.76;-24.2;0.0;-2.52;-4.04;-0.0
7282;21.16;5.55;-24.2;0.0;-2.52;-4.04;-0.0
7283;39.65;-0.0;-24.2;-12.93;-2.52;-4.04;-0.0
7284;38.69;-0.0;-24.2;-11.97;-2.52;-4.04;-0.0
7285;21.93;4.79;-24.2;0.0;-2.52;-4.04;-0.0
7286;6.32;14.11;-24.2;6.29;-2.52;-4.04;-0.0
7287;2.39;14.11;-24.2;10.22;-2.52;-4.04;-0.0
7288;-0.0;14.11;-17.24;4.93;-1.79;0.0;-0.0
7289;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7290;-0.0;14.11;-15.91;3.46;-1.65;0.77;-0.0
7291;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7292;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7293;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7294;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7295;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7296;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7297;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7298;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7299;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7300;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7301;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7302;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7303;1.44;14.11;-14.08;0.0;-1.46;1.83;-0.0
7304;4.41;14.11;-16.77;0.0;-1.74;0.27;-0.0
7305;5.65;14.11;-17.9;0.0;-1.86;-0.38;-0.0
7306;5.08;14.11;-17.38;0.0;-1.81;-0.08;-0.0
7307;6.13;14.11;-18.33;0.0;-1.91;-0.63;-0.0
7308;6.03;14.11;-18.24;0.0;-1.9;-0.58;-0.0
7309;6.7;14.11;-18.85;0.0;-1.96;-0.93;-0.0
7310;9.1;14.11;-21.02;0.0;-2.19;-2.19;-0.0
7311;2.59;14.11;-15.12;0.0;-1.57;1.23;-0.0
7312;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7313;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7314;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7315;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7316;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7317;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7318;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7319;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7320;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7321;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7322;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7323;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7324;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7325;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7326;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7327;1.05;14.11;-13.73;0.0;-1.43;2.03;-0.0
7328;4.31;14.11;-16.68;0.0;-1.73;0.32;-0.0
7329;9.0;14.11;-20.93;0.0;-2.18;-2.14;-0.0
7330;11.11;14.11;-22.84;0.0;-2.38;-3.25;-0.0
7331;25.09;1.63;-24.2;0.0;-2.52;-4.04;-0.0
7332;9.0;14.11;-20.93;0.0;-2.18;-2.14;-0.0
7333;7.28;14.11;-19.37;0.0;-2.01;-1.24;-0.0
7334;4.02;14.11;-16.42;0.0;-1.71;0.47;-0.0
7335;1.05;14.11;-13.73;0.0;-1.43;2.03;-0.0
7336;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7337;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7338;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7339;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7340;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7341;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7342;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7343;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7344;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7345;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7346;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7347;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7348;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7349;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7350;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7351;5.27;14.11;-17.55;0.0;-1.82;-0.18;-0.0
7352;13.12;13.6;-24.2;0.0;-2.52;-4.04;-0.0
7353;13.6;13.12;-24.2;0.0;-2.52;-4.04;-0.0
7354;16.86;9.86;-24.2;0.0;-2.52;-4.04;-0.0
7355;22.89;3.83;-24.2;0.0;-2.52;-4.04;-0.0
7356;26.62;0.1;-24.2;0.0;-2.52;-4.04;-0.0
7357;23.56;3.16;-24.2;0.0;-2.52;-4.04;-0.0
7358;14.75;11.97;-24.2;0.0;-2.52;-4.04;-0.0
7359;4.31;14.11;-16.68;0.0;-1.73;0.32;-0.0
7360;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7361;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7362;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7363;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7364;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7365;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7366;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7367;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7368;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7369;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7370;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7371;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7372;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7373;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7374;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7375;2.78;14.11;-15.29;0.0;-1.59;1.13;-0.0
7376;14.08;12.64;-24.2;0.0;-2.52;-4.04;-0.0
7377;30.93;-0.0;-24.2;-4.21;-2.52;-4.04;-0.0
7378;33.61;-0.0;-24.2;-6.9;-2.52;-4.04;-0.0
7379;47.21;-0.0;-24.2;-20.49;-2.52;-4.04;-0.0
7380;25.95;0.77;-24.2;0.0;-2.52;-4.04;-0.0
7381;8.81;14.11;-21.43;0.74;-2.23;-2.43;-0.0
7382;3.45;14.11;-24.2;9.17;-2.52;-4.04;-0.0
7383;1.24;14.11;-13.91;0.0;-1.45;1.93;-0.0
7384;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7385;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7386;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7387;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7388;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7389;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7390;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7391;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
7392;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7393;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7394;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7395;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7396;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7397;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7398;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7399;0.19;14.11;-12.95;0.0;-1.35;2.49;-0.0
7400;2.3;14.11;-14.86;0.0;-1.55;1.38;-0.0
7401;5.17;14.11;-17.46;0.0;-1.82;-0.13;-0.0
7402;6.7;14.11;-18.85;0.0;-1.96;-0.93;-0.0
7403;12.74;13.98;-24.2;0.0;-2.52;-4.04;-0.0
7404;17.43;9.29;-24.2;0.0;-2.52;-4.04;-0.0
7405;10.63;14.11;-22.41;0.0;-2.33;-3.0;-0.0
7406;5.46;14.11;-17.72;0.0;-1.84;-0.28;-0.0
7407;0.96;14.11;-13.65;0.0;-1.42;2.08;-0.0
7408;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7409;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7410;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7411;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7412;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7413;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7414;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7415;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7416;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7417;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7418;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7419;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7420;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7421;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7422;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7423;2.3;14.11;-14.86;0.0;-1.55;1.38;-0.0
7424;10.25;14.11;-22.06;0.0;-2.29;-2.8;-0.0
7425;15.13;11.59;-24.2;0.0;-2.52;-4.04;-0.0
7426;23.46;3.26;-24.2;0.0;-2.52;-4.04;-0.0
7427;34.38;-0.0;-24.2;-7.66;-2.52;-4.04;-0.0
7428;37.83;-0.0;-24.2;-11.11;-2.52;-4.04;-0.0
7429;30.45;-0.0;-24.2;-3.73;-2.52;-4.04;-0.0
7430;14.08;12.64;-24.2;0.0;-2.52;-4.04;-0.0
7431;2.87;14.11;-15.38;0.0;-1.6;1.08;-0.0
7432;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7433;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
